problem.name;solver.name;randomGenerator.seed;numberOfInnerLayers→replace.all;n.iterations;n.evals;n.births;elapsed.secs;all→size;firsts→size;lasts→size;all→each[genotype]→uniqueness;all→each[solution]→uniqueness;all→each[quality]→uniqueness;best→genotype→size;best→quality→maturePerformance;best→quality→increase;best→quality→inconsistency
nav-lives;me-hebbian-neuron;4;[8];15;1500;1500;2.06710e+01;17;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;8.57903e-01;8.64655e-01;3.43916e-01
nav-lives;me-hebbian-neuron;3;[8];15;1500;1500;2.13260e+01;17;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99688e-01;1.00612e+00;3.39353e-04
nav-lives;me-hebbian-neuron;4;[8];16;1600;1600;2.20380e+01;17;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;8.57903e-01;8.64655e-01;3.43916e-01
nav-lives;me-hebbian-neuron;3;[8];16;1600;1600;2.27170e+01;17;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99688e-01;1.00612e+00;3.39353e-04
nav-lives;me-hebbian-neuron;4;[8];17;1700;1700;2.34130e+01;17;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;8.57903e-01;8.64655e-01;3.43916e-01
nav-lives;me-hebbian-neuron;3;[8];17;1700;1700;2.41050e+01;18;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99688e-01;1.00612e+00;3.39353e-04
nav-lives;me-hebbian-neuron;4;[8];18;1800;1800;2.47970e+01;17;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;8.57903e-01;8.64655e-01;3.43916e-01
nav-lives;me-hebbian-neuron;3;[8];18;1800;1800;2.54360e+01;18;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99688e-01;1.00612e+00;3.39353e-04
nav-lives;me-hebbian-neuron;4;[8];19;1900;1900;2.61800e+01;18;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;8.57903e-01;8.64655e-01;3.43916e-01
nav-lives;me-hebbian-neuron;3;[8];19;1900;1900;2.68650e+01;18;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99777e-01;1.00617e+00;2.14162e-04
nav-lives;me-hebbian-neuron;4;[8];20;2000;2000;2.75610e+01;18;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;8.57903e-01;8.64655e-01;3.43916e-01
nav-lives;me-hebbian-neuron;3;[8];20;2000;2000;2.83130e+01;18;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99777e-01;1.00617e+00;2.14162e-04
nav-lives;me-hebbian-neuron;4;[8];21;2100;2100;2.89920e+01;18;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;8.57903e-01;8.64655e-01;3.43916e-01
nav-lives;me-hebbian-neuron;3;[8];21;2100;2100;2.96970e+01;18;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99777e-01;1.00617e+00;2.14162e-04
nav-lives;me-hebbian-neuron;4;[8];22;2200;2200;3.03490e+01;18;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;8.57903e-01;8.64655e-01;3.43916e-01
nav-lives;me-hebbian-neuron;3;[8];22;2200;2200;3.10370e+01;18;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99777e-01;1.00617e+00;2.14162e-04
nav-lives;me-hebbian-neuron;4;[8];23;2300;2300;3.17170e+01;18;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;8.57903e-01;8.64655e-01;3.43916e-01
nav-lives;me-hebbian-neuron;3;[8];23;2300;2300;3.24440e+01;18;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99777e-01;1.00617e+00;2.14162e-04
nav-lives;me-hebbian-neuron;4;[8];24;2400;2400;3.31370e+01;18;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;8.57903e-01;8.64655e-01;3.43916e-01
nav-lives;me-hebbian-neuron;3;[8];24;2400;2400;3.38550e+01;18;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99777e-01;1.00617e+00;2.14162e-04
nav-lives;me-hebbian-neuron;4;[8];25;2500;2500;3.45540e+01;18;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;8.57903e-01;8.64655e-01;3.43916e-01
nav-lives;me-hebbian-neuron;3;[8];25;2500;2500;3.53410e+01;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99777e-01;1.00617e+00;2.14162e-04
nav-lives;me-hebbian-neuron;4;[8];26;2600;2600;3.59580e+01;18;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;8.57903e-01;8.64655e-01;3.43916e-01
nav-lives;me-hebbian-neuron;3;[8];26;2600;2600;3.66620e+01;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99777e-01;1.00617e+00;2.14162e-04
nav-lives;me-hebbian-neuron;4;[8];27;2700;2700;3.73030e+01;18;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;8.57903e-01;8.64655e-01;3.43916e-01
nav-lives;me-hebbian-neuron;3;[8];27;2700;2700;3.80010e+01;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99777e-01;1.00617e+00;2.14162e-04
nav-lives;me-hebbian-neuron;4;[8];28;2800;2800;3.86910e+01;18;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;8.57903e-01;8.64655e-01;3.43916e-01
nav-lives;me-hebbian-neuron;3;[8];28;2800;2800;3.93900e+01;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99777e-01;1.00617e+00;2.14162e-04
nav-lives;me-hebbian-neuron;4;[8];29;2900;2900;4.01700e+01;18;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;8.57903e-01;8.64655e-01;3.43916e-01
nav-lives;me-hebbian-neuron;3;[8];29;2900;2900;4.08240e+01;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99782e-01;1.00648e+00;9.74368e-11
nav-lives;me-hebbian-neuron;4;[8];30;3000;3000;4.15360e+01;18;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;8.57903e-01;8.64655e-01;3.43916e-01
nav-lives;me-hebbian-neuron;3;[8];30;3000;3000;4.22080e+01;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99782e-01;1.00648e+00;9.74368e-11
nav-lives;me-hebbian-neuron;4;[8];31;3100;3100;4.29220e+01;18;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99822e-01;1.00641e+00;1.96047e-04
nav-lives;me-hebbian-neuron;3;[8];31;3100;3100;4.36430e+01;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99782e-01;1.00648e+00;9.74368e-11
nav-lives;me-hebbian-neuron;4;[8];32;3200;3200;4.43160e+01;18;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99822e-01;1.00641e+00;1.96047e-04
nav-lives;me-hebbian-neuron;3;[8];32;3200;3200;4.49760e+01;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99782e-01;1.00648e+00;9.74368e-11
nav-lives;me-hebbian-neuron;4;[8];33;3300;3300;4.56930e+01;18;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99822e-01;1.00641e+00;1.96047e-04
nav-lives;me-hebbian-neuron;3;[8];33;3300;3300;4.63940e+01;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99782e-01;1.00648e+00;9.74368e-11
nav-lives;me-hebbian-neuron;4;[8];34;3400;3400;4.71170e+01;18;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99822e-01;1.00641e+00;1.96047e-04
nav-lives;me-hebbian-neuron;3;[8];34;3400;3400;4.78330e+01;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99782e-01;1.00648e+00;9.74368e-11
nav-lives;me-hebbian-neuron;4;[8];35;3500;3500;4.85210e+01;18;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99822e-01;1.00641e+00;1.96047e-04
nav-lives;me-hebbian-neuron;3;[8];35;3500;3500;4.91840e+01;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99782e-01;1.00648e+00;9.74368e-11
nav-lives;me-hebbian-neuron;4;[8];36;3600;3600;4.99060e+01;18;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99822e-01;1.00641e+00;1.96047e-04
nav-lives;me-hebbian-neuron;3;[8];36;3600;3600;5.05700e+01;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99782e-01;1.00648e+00;9.74368e-11
nav-lives;me-hebbian-neuron;4;[8];37;3700;3700;5.13540e+01;18;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99822e-01;1.00641e+00;1.96047e-04
nav-lives;me-hebbian-neuron;3;[8];37;3700;3700;5.20670e+01;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99782e-01;1.00648e+00;9.74368e-11
nav-lives;me-hebbian-neuron;4;[8];38;3800;3800;5.26490e+01;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99822e-01;1.00641e+00;1.96047e-04
nav-lives;me-hebbian-neuron;3;[8];38;3800;3800;5.33810e+01;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99782e-01;1.00648e+00;9.74368e-11
nav-lives;me-hebbian-neuron;4;[8];39;3900;3900;5.42330e+01;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99860e-01;1.00688e+00;9.89996e-04
nav-lives;me-hebbian-neuron;3;[8];39;3900;3900;5.47480e+01;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99782e-01;1.00648e+00;9.74368e-11
nav-lives;me-hebbian-neuron;4;[8];40;4000;4000;5.55410e+01;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99860e-01;1.00688e+00;9.89996e-04
nav-lives;me-hebbian-neuron;3;[8];40;4000;4000;5.61940e+01;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99782e-01;1.00648e+00;9.74368e-11
nav-lives;me-hebbian-neuron;4;[8];41;4100;4100;5.68940e+01;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99860e-01;1.00688e+00;9.89996e-04
nav-lives;me-hebbian-neuron;3;[8];41;4100;4100;5.75810e+01;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99821e-01;1.00681e+00;1.49626e-09
nav-lives;me-hebbian-neuron;4;[8];42;4200;4200;5.82690e+01;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99860e-01;1.00688e+00;9.89996e-04
nav-lives;me-hebbian-neuron;3;[8];42;4200;4200;5.89400e+01;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99821e-01;1.00681e+00;1.49626e-09
nav-lives;me-hebbian-neuron;4;[8];43;4300;4300;5.97160e+01;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99860e-01;1.00688e+00;9.89996e-04
nav-lives;me-hebbian-neuron;3;[8];43;4300;4300;6.03390e+01;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99821e-01;1.00681e+00;1.49626e-09
nav-lives;me-hebbian-neuron;4;[8];44;4400;4400;6.10230e+01;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99860e-01;1.00688e+00;9.89996e-04
nav-lives;me-hebbian-neuron;3;[8];44;4400;4400;6.17740e+01;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99821e-01;1.00681e+00;1.49626e-09
nav-lives;me-hebbian-neuron;4;[8];45;4500;4500;6.24460e+01;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99860e-01;1.00688e+00;9.89996e-04
nav-lives;me-hebbian-neuron;3;[8];45;4500;4500;6.31430e+01;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99821e-01;1.00681e+00;1.49626e-09
nav-lives;me-hebbian-neuron;4;[8];46;4600;4600;6.38800e+01;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99860e-01;1.00688e+00;9.89996e-04
nav-lives;me-hebbian-neuron;3;[8];46;4600;4600;6.45620e+01;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99821e-01;1.00681e+00;1.49626e-09
nav-lives;me-hebbian-neuron;4;[8];47;4700;4700;6.52440e+01;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99860e-01;1.00688e+00;9.89996e-04
nav-lives;me-hebbian-neuron;3;[8];47;4700;4700;6.59350e+01;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99821e-01;1.00681e+00;1.49626e-09
nav-lives;me-hebbian-neuron;4;[8];48;4800;4800;6.66700e+01;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99860e-01;1.00688e+00;9.89996e-04
nav-lives;me-hebbian-neuron;3;[8];48;4800;4800;6.73030e+01;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99821e-01;1.00681e+00;1.49626e-09
nav-lives;me-hebbian-neuron;4;[8];49;4900;4900;6.80810e+01;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99860e-01;1.00688e+00;9.89996e-04
nav-lives;me-hebbian-neuron;3;[8];49;4900;4900;6.87650e+01;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99821e-01;1.00681e+00;1.49626e-09
nav-lives;me-hebbian-neuron;4;[8];50;5000;5000;6.94550e+01;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99860e-01;1.00688e+00;9.89996e-04
nav-lives;me-hebbian-neuron;3;[8];50;5000;5000;7.01080e+01;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99821e-01;1.00681e+00;1.49626e-09
nav-lives;me-hebbian-neuron;4;[8];51;5100;5100;7.07920e+01;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99860e-01;1.00688e+00;9.89996e-04
nav-lives;me-hebbian-neuron;3;[8];51;5100;5100;7.15070e+01;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99821e-01;1.00681e+00;1.49626e-09
nav-lives;me-hebbian-neuron;4;[8];52;5200;5200;7.21530e+01;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99860e-01;1.00688e+00;9.89996e-04
nav-lives;me-hebbian-neuron;3;[8];52;5200;5200;7.28580e+01;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99821e-01;1.00681e+00;1.49626e-09
nav-lives;me-hebbian-neuron;4;[8];53;5300;5300;7.36580e+01;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99860e-01;1.00688e+00;9.89996e-04
nav-lives;me-hebbian-neuron;3;[8];53;5300;5300;7.44010e+01;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99821e-01;1.00681e+00;1.49626e-09
nav-lives;me-hebbian-neuron;4;[8];54;5400;5400;7.49920e+01;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99860e-01;1.00688e+00;9.89996e-04
nav-lives;me-hebbian-neuron;3;[8];54;5400;5400;7.57270e+01;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99821e-01;1.00681e+00;1.49626e-09
nav-lives;me-hebbian-neuron;4;[8];55;5500;5500;7.64030e+01;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99860e-01;1.00688e+00;9.89996e-04
nav-lives;me-hebbian-neuron;3;[8];55;5500;5500;7.71140e+01;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99821e-01;1.00681e+00;1.49626e-09
nav-lives;me-hebbian-neuron;4;[8];56;5600;5600;7.77910e+01;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99860e-01;1.00688e+00;9.89996e-04
nav-lives;me-hebbian-neuron;3;[8];56;5600;5600;7.84600e+01;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99821e-01;1.00681e+00;1.49626e-09
nav-lives;me-hebbian-neuron;4;[8];57;5700;5700;7.92160e+01;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99860e-01;1.00688e+00;9.89996e-04
nav-lives;me-hebbian-neuron;3;[8];57;5700;5700;7.98710e+01;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99821e-01;1.00681e+00;1.49626e-09
nav-lives;me-hebbian-neuron;4;[8];58;5800;5800;8.05520e+01;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99860e-01;1.00688e+00;9.89996e-04
nav-lives;me-hebbian-neuron;3;[8];58;5800;5800;8.12420e+01;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99821e-01;1.00681e+00;1.49626e-09
nav-lives;me-hebbian-neuron;4;[8];59;5900;5900;8.19710e+01;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99860e-01;1.00688e+00;9.89996e-04
nav-lives;me-hebbian-neuron;3;[8];59;5900;5900;8.26320e+01;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99821e-01;1.00681e+00;1.49626e-09
nav-lives;me-hebbian-neuron;4;[8];60;6000;6000;8.33850e+01;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99860e-01;1.00688e+00;9.89996e-04
nav-lives;me-hebbian-neuron;3;[8];60;6000;6000;8.40720e+01;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99821e-01;1.00681e+00;1.49626e-09
nav-lives;me-hebbian-neuron;4;[8];61;6100;6100;8.47690e+01;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99860e-01;1.00688e+00;9.89996e-04
nav-lives;me-hebbian-neuron;3;[8];61;6100;6100;8.54880e+01;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99821e-01;1.00681e+00;1.49626e-09
nav-lives;me-hebbian-neuron;4;[8];62;6200;6200;8.61850e+01;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99860e-01;1.00688e+00;9.89996e-04
nav-lives;me-hebbian-neuron;3;[8];62;6200;6200;8.68610e+01;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99821e-01;1.00681e+00;1.49626e-09
nav-lives;me-hebbian-neuron;4;[8];63;6300;6300;8.75120e+01;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99860e-01;1.00688e+00;9.89996e-04
nav-lives;me-hebbian-neuron;3;[8];63;6300;6300;8.82500e+01;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99821e-01;1.00681e+00;1.49626e-09
nav-lives;me-hebbian-neuron;4;[8];64;6400;6400;8.89440e+01;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99860e-01;1.00688e+00;9.89996e-04
nav-lives;me-hebbian-neuron;3;[8];64;6400;6400;8.96140e+01;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99821e-01;1.00681e+00;1.49626e-09
nav-lives;me-hebbian-neuron;4;[8];65;6500;6500;9.03420e+01;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99860e-01;1.00688e+00;9.89996e-04
nav-lives;me-hebbian-neuron;3;[8];65;6500;6500;9.10550e+01;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99821e-01;1.00681e+00;1.49626e-09
nav-lives;me-hebbian-neuron;4;[8];66;6600;6600;9.17410e+01;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99860e-01;1.00688e+00;9.89996e-04
nav-lives;me-hebbian-neuron;3;[8];66;6600;6600;9.24270e+01;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99821e-01;1.00681e+00;1.49626e-09
nav-lives;me-hebbian-neuron;4;[8];67;6700;6700;9.32160e+01;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99860e-01;1.00688e+00;9.89996e-04
nav-lives;me-hebbian-neuron;3;[8];67;6700;6700;9.38480e+01;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99821e-01;1.00681e+00;1.49626e-09
nav-lives;me-hebbian-neuron;4;[8];68;6800;6800;9.45130e+01;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99860e-01;1.00688e+00;9.89996e-04
nav-lives;me-hebbian-neuron;3;[8];68;6800;6800;9.51430e+01;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99881e-01;1.00704e+00;4.25007e-15
nav-lives;me-hebbian-neuron;4;[8];69;6900;6900;9.60010e+01;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99860e-01;1.00688e+00;9.89996e-04
nav-lives;me-hebbian-neuron;3;[8];69;6900;6900;9.65820e+01;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99881e-01;1.00704e+00;4.25007e-15
nav-lives;me-hebbian-neuron;4;[8];70;7000;7000;9.72790e+01;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99860e-01;1.00688e+00;9.89996e-04
nav-lives;me-hebbian-neuron;3;[8];70;7000;7000;9.79780e+01;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99881e-01;1.00704e+00;4.25007e-15
nav-lives;me-hebbian-neuron;4;[8];71;7100;7100;9.86870e+01;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99860e-01;1.00688e+00;9.89996e-04
nav-lives;me-hebbian-neuron;3;[8];71;7100;7100;9.94180e+01;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99881e-01;1.00704e+00;4.25007e-15
nav-lives;me-hebbian-neuron;4;[8];72;7200;7200;1.00103e+02;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99860e-01;1.00688e+00;9.89996e-04
nav-lives;me-hebbian-neuron;3;[8];72;7200;7200;1.00862e+02;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99881e-01;1.00704e+00;4.25007e-15
nav-lives;me-hebbian-neuron;4;[8];73;7300;7300;1.01502e+02;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99860e-01;1.00688e+00;9.89996e-04
nav-lives;me-hebbian-neuron;3;[8];73;7300;7300;1.02204e+02;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99881e-01;1.00704e+00;4.25007e-15
nav-lives;me-hebbian-neuron;4;[8];74;7400;7400;1.02881e+02;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99860e-01;1.00688e+00;9.89996e-04
nav-lives;me-hebbian-neuron;3;[8];74;7400;7400;1.03591e+02;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99881e-01;1.00704e+00;4.25007e-15
nav-lives;me-hebbian-neuron;4;[8];75;7500;7500;1.04295e+02;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99860e-01;1.00688e+00;9.89996e-04
nav-lives;me-hebbian-neuron;3;[8];75;7500;7500;1.04971e+02;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99881e-01;1.00704e+00;4.25007e-15
nav-lives;me-hebbian-neuron;4;[8];76;7600;7600;1.05626e+02;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99860e-01;1.00688e+00;9.89996e-04
nav-lives;me-hebbian-neuron;3;[8];76;7600;7600;1.06320e+02;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99881e-01;1.00704e+00;4.25007e-15
nav-lives;me-hebbian-neuron;4;[8];77;7700;7700;1.07047e+02;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99860e-01;1.00688e+00;9.89996e-04
nav-lives;me-hebbian-neuron;3;[8];77;7700;7700;1.07735e+02;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99881e-01;1.00704e+00;4.25007e-15
nav-lives;me-hebbian-neuron;4;[8];78;7800;7800;1.08427e+02;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99860e-01;1.00688e+00;9.89996e-04
nav-lives;me-hebbian-neuron;3;[8];78;7800;7800;1.09162e+02;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99881e-01;1.00704e+00;4.25007e-15
nav-lives;me-hebbian-neuron;4;[8];79;7900;7900;1.09826e+02;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99860e-01;1.00688e+00;9.89996e-04
nav-lives;me-hebbian-neuron;3;[8];79;7900;7900;1.10537e+02;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99881e-01;1.00704e+00;4.25007e-15
nav-lives;me-hebbian-neuron;4;[8];80;8000;8000;1.11238e+02;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99860e-01;1.00688e+00;9.89996e-04
nav-lives;me-hebbian-neuron;3;[8];80;8000;8000;1.11917e+02;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99881e-01;1.00704e+00;4.25007e-15
nav-lives;me-hebbian-neuron;4;[8];81;8100;8100;1.12601e+02;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99860e-01;1.00688e+00;9.89996e-04
nav-lives;me-hebbian-neuron;3;[8];81;8100;8100;1.13337e+02;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99881e-01;1.00704e+00;4.25007e-15
nav-lives;me-hebbian-neuron;4;[8];82;8200;8200;1.14056e+02;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99860e-01;1.00688e+00;9.89996e-04
nav-lives;me-hebbian-neuron;3;[8];82;8200;8200;1.14777e+02;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99881e-01;1.00704e+00;4.25007e-15
nav-lives;me-hebbian-neuron;4;[8];83;8300;8300;1.15452e+02;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99860e-01;1.00688e+00;9.89996e-04
nav-lives;me-hebbian-neuron;3;[8];83;8300;8300;1.16140e+02;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99881e-01;1.00704e+00;4.25007e-15
nav-lives;me-hebbian-neuron;4;[8];84;8400;8400;1.16802e+02;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99860e-01;1.00688e+00;9.89996e-04
nav-lives;me-hebbian-neuron;3;[8];84;8400;8400;1.17472e+02;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99881e-01;1.00704e+00;4.25007e-15
nav-lives;me-hebbian-neuron;4;[8];85;8500;8500;1.18231e+02;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99860e-01;1.00688e+00;9.89996e-04
nav-lives;me-hebbian-neuron;3;[8];85;8500;8500;1.18854e+02;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99881e-01;1.00704e+00;4.25007e-15
nav-lives;me-hebbian-neuron;4;[8];86;8600;8600;1.19559e+02;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99860e-01;1.00688e+00;9.89996e-04
nav-lives;me-hebbian-neuron;3;[8];86;8600;8600;1.20407e+02;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99881e-01;1.00704e+00;4.25007e-15
nav-lives;me-hebbian-neuron;4;[8];87;8700;8700;1.21123e+02;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99860e-01;1.00688e+00;9.89996e-04
nav-lives;me-hebbian-neuron;3;[8];87;8700;8700;1.21759e+02;20;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99881e-01;1.00704e+00;4.25007e-15
nav-lives;me-hebbian-neuron;4;[8];88;8800;8800;1.22403e+02;19;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;9.99860e-01;1.00688e+00;9.89996e-04
