n.evals.q.1.0.	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.hebbian.layer.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.layer.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.layer.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.hebbian.neuron.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.neuron.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.neuron.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max
1.100e+03	2.510e-01	7.019e-02	4.990e-01	6.563e-02	2.810e-02	2.348e-01	4.521e-01	3.505e-01	4.958e-01	4.840e-01	2.644e-01	5.643e-01	5.000e-01	5.000e-01	1.000e+00
1.200e+03	2.510e-01	7.019e-02	4.990e-01	6.563e-02	2.810e-02	2.348e-01	4.521e-01	3.505e-01	4.958e-01	4.840e-01	3.349e-01	5.930e-01	5.000e-01	5.000e-01	1.000e+00
1.300e+03	2.510e-01	7.019e-02	4.990e-01	6.563e-02	2.810e-02	2.348e-01	4.521e-01	3.505e-01	4.958e-01	5.046e-01	3.624e-01	5.930e-01	5.000e-01	5.000e-01	1.000e+00
1.400e+03	2.502e-01	7.019e-02	4.990e-01	6.563e-02	2.810e-02	2.348e-01	4.521e-01	3.505e-01	4.958e-01	4.415e-01	3.661e-01	5.643e-01	5.000e-01	5.000e-01	9.999e-01
1.500e+03	2.502e-01	7.019e-02	4.990e-01	7.530e-02	2.810e-02	2.348e-01	4.521e-01	3.505e-01	4.958e-01	4.415e-01	3.993e-01	5.643e-01	5.000e-01	5.000e-01	9.989e-01
1.600e+03	2.502e-01	7.019e-02	4.990e-01	7.530e-02	2.810e-02	2.348e-01	4.521e-01	3.505e-01	4.958e-01	4.679e-01	4.108e-01	5.643e-01	5.000e-01	5.000e-01	9.989e-01
1.700e+03	2.502e-01	7.019e-02	4.990e-01	7.530e-02	2.810e-02	2.222e-01	4.521e-01	3.438e-01	4.958e-01	5.046e-01	4.119e-01	5.643e-01	5.000e-01	5.000e-01	1.000e+00
1.800e+03	2.502e-01	7.019e-02	4.990e-01	6.563e-02	2.810e-02	2.222e-01	4.521e-01	3.438e-01	4.958e-01	5.046e-01	4.119e-01	5.643e-01	5.000e-01	5.000e-01	1.000e+00
1.900e+03	2.502e-01	7.019e-02	4.990e-01	7.530e-02	2.810e-02	2.222e-01	4.521e-01	3.438e-01	4.958e-01	5.082e-01	4.119e-01	5.643e-01	5.000e-01	5.000e-01	1.000e+00
2.000e+03	2.502e-01	7.019e-02	4.395e-01	6.563e-02	2.810e-02	2.222e-01	4.521e-01	3.438e-01	4.958e-01	4.627e-01	3.661e-01	5.548e-01	5.880e-01	5.000e-01	1.000e+00
2.100e+03	2.502e-01	7.019e-02	4.395e-01	9.183e-02	3.102e-02	2.222e-01	4.521e-01	3.438e-01	4.958e-01	4.288e-01	3.589e-01	5.545e-01	5.880e-01	5.000e-01	1.000e+00
2.200e+03	2.502e-01	7.019e-02	4.395e-01	9.575e-02	3.102e-02	2.222e-01	4.521e-01	3.438e-01	4.958e-01	4.288e-01	3.589e-01	5.545e-01	5.880e-01	5.000e-01	1.000e+00
2.300e+03	2.502e-01	7.019e-02	4.395e-01	9.758e-02	3.102e-02	2.222e-01	4.521e-01	3.438e-01	4.958e-01	4.221e-01	3.589e-01	5.233e-01	5.880e-01	5.000e-01	1.000e+00
2.400e+03	2.502e-01	7.019e-02	4.395e-01	9.758e-02	3.102e-02	2.222e-01	4.521e-01	3.438e-01	4.958e-01	4.231e-01	3.624e-01	5.233e-01	7.500e-01	5.000e-01	1.000e+00
2.500e+03	2.502e-01	7.019e-02	4.395e-01	9.758e-02	3.102e-02	2.222e-01	4.521e-01	3.438e-01	4.958e-01	4.231e-01	3.624e-01	5.233e-01	5.819e-01	5.000e-01	1.000e+00
2.600e+03	2.502e-01	7.019e-02	4.395e-01	9.758e-02	3.102e-02	2.222e-01	4.521e-01	3.438e-01	4.958e-01	4.125e-01	3.589e-01	5.083e-01	7.500e-01	5.000e-01	1.000e+00
2.700e+03	2.502e-01	7.019e-02	4.395e-01	9.758e-02	3.102e-02	2.222e-01	4.521e-01	3.438e-01	4.958e-01	4.125e-01	3.589e-01	5.083e-01	7.500e-01	5.000e-01	1.000e+00
2.800e+03	2.502e-01	7.019e-02	4.395e-01	9.575e-02	3.102e-02	2.222e-01	4.521e-01	3.438e-01	4.958e-01	4.125e-01	3.589e-01	5.082e-01	5.819e-01	5.000e-01	1.000e+00
2.900e+03	2.502e-01	7.019e-02	4.395e-01	9.575e-02	3.102e-02	2.222e-01	4.270e-01	3.418e-01	4.943e-01	4.119e-01	3.381e-01	5.082e-01	5.819e-01	5.000e-01	1.000e+00
3.000e+03	2.502e-01	7.019e-02	4.395e-01	9.758e-02	3.102e-02	2.222e-01	4.270e-01	3.418e-01	4.943e-01	4.119e-01	3.381e-01	5.082e-01	8.258e-01	5.000e-01	1.000e+00
3.100e+03	2.502e-01	7.019e-02	4.395e-01	9.758e-02	3.102e-02	2.222e-01	4.270e-01	3.418e-01	4.943e-01	4.119e-01	3.381e-01	5.082e-01	9.447e-01	5.000e-01	1.000e+00
3.200e+03	2.502e-01	7.019e-02	4.395e-01	9.773e-02	3.102e-02	2.222e-01	4.270e-01	3.418e-01	4.943e-01	4.029e-01	3.381e-01	5.046e-01	9.447e-01	5.000e-01	1.000e+00
3.300e+03	2.502e-01	7.019e-02	4.395e-01	1.224e-01	3.102e-02	2.222e-01	4.270e-01	3.418e-01	4.943e-01	4.029e-01	3.381e-01	5.046e-01	9.447e-01	5.000e-01	1.000e+00
3.400e+03	2.502e-01	7.019e-02	4.395e-01	1.224e-01	3.102e-02	2.222e-01	4.270e-01	3.418e-01	4.943e-01	4.029e-01	3.381e-01	5.046e-01	9.447e-01	5.000e-01	1.000e+00
3.500e+03	2.502e-01	7.019e-02	4.395e-01	1.224e-01	3.102e-02	2.222e-01	4.270e-01	3.418e-01	4.943e-01	4.029e-01	3.381e-01	5.046e-01	9.447e-01	5.000e-01	1.000e+00
3.600e+03	2.502e-01	9.279e-02	4.395e-01	1.284e-01	3.102e-02	2.374e-01	4.270e-01	3.418e-01	4.943e-01	4.029e-01	3.381e-01	5.046e-01	9.447e-01	5.000e-01	1.000e+00
3.700e+03	2.502e-01	9.279e-02	4.395e-01	1.284e-01	5.012e-02	2.247e-01	4.270e-01	3.418e-01	4.943e-01	4.029e-01	3.381e-01	5.046e-01	9.447e-01	5.000e-01	1.000e+00
3.800e+03	2.502e-01	9.279e-02	4.395e-01	1.284e-01	5.012e-02	2.247e-01	4.270e-01	3.418e-01	4.943e-01	4.029e-01	3.381e-01	5.046e-01	9.447e-01	5.000e-01	1.000e+00
3.900e+03	2.502e-01	9.279e-02	4.395e-01	1.284e-01	5.012e-02	2.247e-01	4.270e-01	3.418e-01	4.943e-01	4.029e-01	3.381e-01	5.046e-01	9.447e-01	5.000e-01	1.000e+00
4.000e+03	2.502e-01	9.279e-02	4.395e-01	1.284e-01	5.012e-02	2.247e-01	4.270e-01	3.418e-01	4.943e-01	4.029e-01	3.381e-01	5.046e-01	9.447e-01	5.000e-01	1.000e+00
4.100e+03	2.502e-01	9.279e-02	4.395e-01	1.284e-01	4.859e-02	2.247e-01	4.270e-01	3.418e-01	4.943e-01	4.029e-01	3.381e-01	5.046e-01	9.447e-01	5.000e-01	1.000e+00
4.200e+03	2.502e-01	9.279e-02	4.395e-01	1.284e-01	4.859e-02	2.247e-01	4.270e-01	3.418e-01	4.943e-01	4.029e-01	3.381e-01	5.046e-01	1.000e+00	5.000e-01	1.000e+00
4.300e+03	2.502e-01	9.279e-02	4.395e-01	1.284e-01	4.859e-02	2.247e-01	4.270e-01	3.418e-01	4.943e-01	4.029e-01	3.381e-01	5.046e-01	1.000e+00	5.000e-01	1.000e+00
4.400e+03	2.502e-01	9.279e-02	4.395e-01	1.346e-01	4.859e-02	2.425e-01	4.270e-01	3.418e-01	4.943e-01	4.029e-01	3.381e-01	5.046e-01	1.000e+00	5.000e-01	1.000e+00
4.500e+03	2.502e-01	9.279e-02	4.395e-01	1.346e-01	4.859e-02	2.425e-01	4.270e-01	3.418e-01	4.943e-01	4.029e-01	3.381e-01	5.046e-01	1.000e+00	5.000e-01	1.000e+00
4.600e+03	2.502e-01	9.279e-02	4.395e-01	1.346e-01	4.859e-02	2.425e-01	4.270e-01	3.418e-01	4.943e-01	4.029e-01	3.381e-01	5.046e-01	1.000e+00	5.000e-01	1.000e+00
4.700e+03	2.502e-01	9.279e-02	4.395e-01	1.412e-01	4.859e-02	2.425e-01	4.270e-01	3.418e-01	4.943e-01	3.916e-01	3.047e-01	5.046e-01	1.000e+00	5.000e-01	1.000e+00
4.800e+03	2.502e-01	9.279e-02	4.395e-01	1.412e-01	4.859e-02	2.425e-01	4.270e-01	3.418e-01	4.943e-01	3.916e-01	3.047e-01	5.046e-01	1.000e+00	5.000e-01	1.000e+00
4.900e+03	2.502e-01	9.279e-02	4.395e-01	1.412e-01	4.859e-02	2.425e-01	4.270e-01	3.418e-01	4.943e-01	3.916e-01	3.047e-01	5.046e-01	9.447e-01	5.000e-01	1.000e+00
5.000e+03	2.502e-01	9.279e-02	4.395e-01	1.412e-01	4.859e-02	2.425e-01	4.270e-01	3.418e-01	4.943e-01	4.029e-01	3.241e-01	5.046e-01	9.447e-01	5.000e-01	1.000e+00
5.100e+03	2.505e-01	9.766e-02	4.395e-01	1.412e-01	4.859e-02	2.425e-01	4.270e-01	3.418e-01	4.943e-01	3.916e-01	3.047e-01	4.845e-01	1.000e+00	5.000e-01	1.000e+00
5.200e+03	2.505e-01	9.766e-02	4.395e-01	1.412e-01	4.859e-02	2.425e-01	4.270e-01	3.418e-01	4.943e-01	3.916e-01	3.032e-01	4.845e-01	1.000e+00	5.000e-01	1.000e+00
5.300e+03	2.505e-01	9.766e-02	4.395e-01	1.412e-01	4.859e-02	2.425e-01	4.270e-01	3.418e-01	4.943e-01	3.916e-01	3.032e-01	4.845e-01	1.000e+00	5.000e-01	1.000e+00
5.400e+03	2.505e-01	9.766e-02	2.922e-01	1.412e-01	4.859e-02	2.425e-01	4.270e-01	3.418e-01	4.943e-01	3.916e-01	3.032e-01	4.845e-01	1.000e+00	5.000e-01	1.000e+00
5.500e+03	2.505e-01	9.766e-02	2.922e-01	1.284e-01	3.681e-02	2.247e-01	4.270e-01	3.418e-01	4.943e-01	3.916e-01	3.032e-01	4.845e-01	1.000e+00	5.000e-01	1.000e+00
5.600e+03	2.502e-01	9.766e-02	2.922e-01	1.284e-01	3.681e-02	2.247e-01	4.270e-01	3.418e-01	4.943e-01	3.916e-01	3.032e-01	4.845e-01	1.000e+00	5.000e-01	1.000e+00
5.700e+03	2.502e-01	9.766e-02	2.922e-01	1.284e-01	3.681e-02	2.247e-01	4.270e-01	3.418e-01	4.943e-01	3.916e-01	3.032e-01	5.046e-01	1.000e+00	5.000e-01	1.000e+00
5.800e+03	2.502e-01	9.766e-02	2.922e-01	1.284e-01	3.681e-02	2.247e-01	4.270e-01	3.418e-01	4.943e-01	3.916e-01	3.032e-01	5.046e-01	1.000e+00	5.000e-01	1.000e+00
5.900e+03	2.502e-01	9.766e-02	2.922e-01	1.284e-01	3.681e-02	2.247e-01	4.270e-01	3.418e-01	4.943e-01	3.805e-01	3.032e-01	4.656e-01	1.000e+00	5.000e-01	1.000e+00
6.000e+03	2.502e-01	9.766e-02	2.922e-01	1.284e-01	3.681e-02	2.247e-01	4.270e-01	3.418e-01	4.943e-01	3.661e-01	2.865e-01	4.656e-01	9.447e-01	5.000e-01	1.000e+00
6.100e+03	2.502e-01	9.766e-02	2.922e-01	1.284e-01	3.681e-02	2.247e-01	4.270e-01	3.418e-01	4.943e-01	3.661e-01	2.865e-01	4.656e-01	9.447e-01	5.000e-01	1.000e+00
6.200e+03	2.502e-01	9.766e-02	2.922e-01	1.284e-01	3.681e-02	2.247e-01	4.270e-01	3.418e-01	4.943e-01	3.661e-01	2.865e-01	4.656e-01	9.447e-01	5.000e-01	1.000e+00
6.300e+03	2.502e-01	9.766e-02	2.922e-01	1.284e-01	3.681e-02	2.247e-01	4.270e-01	3.418e-01	4.943e-01	3.661e-01	2.850e-01	4.656e-01	9.447e-01	5.000e-01	1.000e+00
6.400e+03	2.502e-01	9.766e-02	2.922e-01	1.412e-01	4.859e-02	2.247e-01	4.270e-01	3.418e-01	4.943e-01	3.661e-01	2.850e-01	4.656e-01	9.447e-01	5.000e-01	1.000e+00
6.500e+03	2.502e-01	9.766e-02	2.922e-01	1.412e-01	4.859e-02	2.247e-01	4.270e-01	3.418e-01	4.943e-01	3.661e-01	2.850e-01	4.656e-01	8.258e-01	5.000e-01	1.000e+00
6.600e+03	2.502e-01	9.766e-02	2.922e-01	1.412e-01	4.859e-02	2.247e-01	4.270e-01	3.418e-01	4.943e-01	3.661e-01	2.850e-01	4.656e-01	8.258e-01	5.000e-01	1.000e+00
6.700e+03	2.502e-01	9.766e-02	2.922e-01	1.412e-01	4.859e-02	2.247e-01	4.270e-01	3.140e-01	4.943e-01	3.661e-01	2.850e-01	4.656e-01	8.258e-01	5.000e-01	1.000e+00
6.800e+03	2.502e-01	9.766e-02	2.535e-01	1.412e-01	4.859e-02	2.247e-01	4.270e-01	3.140e-01	4.943e-01	3.805e-01	2.850e-01	4.793e-01	8.258e-01	5.000e-01	1.000e+00
6.900e+03	2.502e-01	9.766e-02	2.535e-01	1.412e-01	4.859e-02	2.247e-01	4.270e-01	3.140e-01	4.943e-01	3.805e-01	2.850e-01	4.793e-01	8.258e-01	5.000e-01	1.000e+00
7.000e+03	2.502e-01	9.766e-02	2.535e-01	1.412e-01	4.859e-02	2.247e-01	4.270e-01	3.140e-01	4.943e-01	3.805e-01	2.850e-01	4.793e-01	8.258e-01	5.000e-01	1.000e+00
7.100e+03	2.502e-01	9.766e-02	2.535e-01	1.461e-01	4.859e-02	2.323e-01	4.270e-01	3.140e-01	4.943e-01	3.805e-01	2.850e-01	4.793e-01	8.258e-01	5.000e-01	1.000e+00
7.200e+03	2.502e-01	9.766e-02	2.535e-01	1.461e-01	4.859e-02	2.323e-01	4.270e-01	3.140e-01	4.943e-01	3.805e-01	2.850e-01	4.793e-01	8.258e-01	5.000e-01	1.000e+00
7.300e+03	2.502e-01	9.766e-02	2.535e-01	1.461e-01	5.012e-02	2.323e-01	4.270e-01	3.140e-01	4.943e-01	3.805e-01	2.850e-01	4.793e-01	8.258e-01	4.993e-01	1.000e+00
7.400e+03	2.502e-01	9.766e-02	2.535e-01	1.461e-01	5.012e-02	2.323e-01	4.270e-01	3.140e-01	4.943e-01	3.805e-01	2.850e-01	4.793e-01	8.258e-01	4.993e-01	1.000e+00
7.500e+03	2.502e-01	9.766e-02	2.535e-01	1.461e-01	5.012e-02	2.323e-01	4.270e-01	3.140e-01	4.943e-01	3.805e-01	2.850e-01	4.793e-01	8.258e-01	4.993e-01	1.000e+00
7.600e+03	2.502e-01	9.766e-02	2.535e-01	1.461e-01	5.012e-02	2.323e-01	4.270e-01	3.140e-01	4.943e-01	3.805e-01	2.850e-01	4.793e-01	8.258e-01	4.993e-01	1.000e+00
7.700e+03	2.509e-01	1.017e-01	2.535e-01	1.461e-01	5.012e-02	2.323e-01	4.270e-01	3.140e-01	4.943e-01	3.805e-01	2.850e-01	4.793e-01	8.258e-01	4.993e-01	1.000e+00
7.800e+03	2.509e-01	1.017e-01	2.535e-01	1.461e-01	5.012e-02	2.323e-01	4.270e-01	3.140e-01	4.943e-01	3.805e-01	2.850e-01	4.793e-01	8.258e-01	4.993e-01	1.000e+00
7.900e+03	2.509e-01	1.017e-01	2.535e-01	1.461e-01	5.012e-02	2.323e-01	4.270e-01	3.025e-01	4.943e-01	3.805e-01	2.850e-01	4.793e-01	8.258e-01	4.993e-01	1.000e+00
8.000e+03	2.509e-01	1.017e-01	2.535e-01	1.461e-01	5.012e-02	2.323e-01	4.270e-01	3.025e-01	4.943e-01	3.805e-01	2.850e-01	4.793e-01	8.258e-01	4.993e-01	1.000e+00
8.100e+03	2.509e-01	1.017e-01	2.535e-01	1.461e-01	5.012e-02	2.323e-01	4.270e-01	3.025e-01	4.943e-01	3.805e-01	2.850e-01	4.793e-01	8.258e-01	4.993e-01	1.000e+00
8.200e+03	2.509e-01	1.017e-01	2.535e-01	1.461e-01	5.012e-02	2.323e-01	4.270e-01	3.025e-01	4.943e-01	3.805e-01	2.850e-01	4.793e-01	8.258e-01	5.000e-01	1.000e+00
8.300e+03	2.509e-01	1.017e-01	2.535e-01	1.461e-01	5.012e-02	2.323e-01	4.270e-01	3.025e-01	4.943e-01	3.805e-01	2.850e-01	4.793e-01	8.258e-01	5.000e-01	1.000e+00
8.400e+03	2.509e-01	1.017e-01	2.535e-01	1.461e-01	5.012e-02	2.323e-01	4.270e-01	3.025e-01	4.943e-01	3.805e-01	2.373e-01	4.793e-01	8.258e-01	4.993e-01	1.000e+00
8.500e+03	2.509e-01	1.017e-01	2.535e-01	1.461e-01	5.012e-02	2.323e-01	4.166e-01	3.018e-01	4.918e-01	3.661e-01	2.194e-01	4.656e-01	8.258e-01	4.993e-01	1.000e+00
8.600e+03	2.509e-01	1.017e-01	2.535e-01	1.461e-01	5.012e-02	2.323e-01	4.166e-01	3.018e-01	4.918e-01	3.661e-01	2.194e-01	4.656e-01	8.258e-01	4.993e-01	1.000e+00
8.700e+03	2.509e-01	1.017e-01	2.535e-01	1.461e-01	5.012e-02	2.323e-01	4.166e-01	3.018e-01	4.918e-01	3.661e-01	2.194e-01	4.656e-01	8.258e-01	4.993e-01	1.000e+00
8.800e+03	2.510e-01	2.355e-01	2.535e-01	1.461e-01	5.012e-02	2.323e-01	4.166e-01	3.018e-01	4.918e-01	3.661e-01	2.194e-01	4.656e-01	8.258e-01	4.993e-01	1.000e+00
8.900e+03	2.510e-01	2.355e-01	2.535e-01	1.461e-01	5.012e-02	2.323e-01	4.166e-01	3.018e-01	4.918e-01	3.661e-01	2.194e-01	4.656e-01	8.258e-01	4.993e-01	1.000e+00
9.000e+03	2.510e-01	2.355e-01	2.535e-01	1.461e-01	5.012e-02	2.323e-01	4.166e-01	3.018e-01	4.918e-01	3.661e-01	2.194e-01	4.656e-01	8.258e-01	4.993e-01	1.000e+00
9.100e+03	2.510e-01	2.355e-01	2.535e-01	1.461e-01	4.859e-02	2.323e-01	4.166e-01	3.018e-01	4.918e-01	3.661e-01	2.194e-01	4.656e-01	8.258e-01	3.698e-01	1.000e+00
9.200e+03	2.510e-01	2.355e-01	2.535e-01	1.461e-01	4.859e-02	2.323e-01	4.166e-01	3.018e-01	4.918e-01	3.661e-01	2.194e-01	4.656e-01	8.258e-01	3.698e-01	1.000e+00
9.300e+03	2.510e-01	2.355e-01	2.535e-01	1.461e-01	4.859e-02	2.425e-01	4.166e-01	3.018e-01	4.918e-01	3.661e-01	2.194e-01	4.656e-01	8.258e-01	3.698e-01	1.000e+00
9.400e+03	2.510e-01	2.355e-01	2.535e-01	1.412e-01	4.859e-02	2.425e-01	4.166e-01	3.018e-01	4.918e-01	3.661e-01	2.194e-01	4.656e-01	8.258e-01	3.698e-01	1.000e+00
9.500e+03	2.510e-01	2.355e-01	2.535e-01	1.412e-01	4.859e-02	2.425e-01	4.166e-01	3.018e-01	4.918e-01	3.805e-01	2.194e-01	4.656e-01	8.258e-01	3.698e-01	1.000e+00
9.600e+03	2.504e-01	2.355e-01	2.535e-01	1.412e-01	4.859e-02	2.425e-01	4.166e-01	3.018e-01	4.918e-01	3.805e-01	2.194e-01	4.656e-01	8.258e-01	3.698e-01	1.000e+00
9.700e+03	2.504e-01	2.355e-01	2.535e-01	1.412e-01	4.859e-02	2.425e-01	4.166e-01	3.018e-01	4.918e-01	3.805e-01	2.194e-01	4.656e-01	8.258e-01	3.698e-01	1.000e+00
9.800e+03	2.504e-01	2.355e-01	2.535e-01	1.412e-01	4.859e-02	2.425e-01	4.166e-01	3.018e-01	4.918e-01	3.805e-01	2.194e-01	4.656e-01	8.258e-01	3.698e-01	1.000e+00
9.900e+03	2.502e-01	2.355e-01	2.535e-01	1.412e-01	4.859e-02	2.425e-01	4.166e-01	3.018e-01	4.918e-01	3.805e-01	2.194e-01	4.656e-01	8.258e-01	3.698e-01	1.000e+00
1.000e+04	2.502e-01	2.355e-01	2.535e-01	1.412e-01	4.859e-02	2.425e-01	4.166e-01	3.018e-01	4.918e-01	3.805e-01	2.194e-01	4.656e-01	8.258e-01	3.698e-01	1.000e+00
1.010e+04	2.502e-01	2.355e-01	2.535e-01	1.412e-01	4.859e-02	2.425e-01	4.166e-01	3.018e-01	4.918e-01	3.805e-01	2.194e-01	4.656e-01	8.258e-01	3.698e-01	1.000e+00
1.020e+04	2.502e-01	2.355e-01	2.535e-01	1.412e-01	4.859e-02	2.425e-01	4.166e-01	3.018e-01	4.918e-01	3.805e-01	2.194e-01	4.656e-01	8.258e-01	3.698e-01	1.000e+00
1.030e+04	2.502e-01	2.355e-01	2.535e-01	1.412e-01	4.859e-02	2.425e-01	4.166e-01	3.018e-01	4.918e-01	3.805e-01	2.194e-01	4.656e-01	8.258e-01	3.698e-01	1.000e+00
1.040e+04	2.502e-01	2.355e-01	2.535e-01	1.412e-01	4.859e-02	2.425e-01	4.166e-01	3.018e-01	4.918e-01	3.805e-01	2.194e-01	4.656e-01	8.258e-01	3.698e-01	1.000e+00
1.050e+04	2.502e-01	2.355e-01	2.528e-01	1.412e-01	4.859e-02	2.425e-01	4.166e-01	3.018e-01	4.918e-01	3.805e-01	2.194e-01	4.656e-01	8.258e-01	3.698e-01	1.000e+00
1.060e+04	2.502e-01	2.355e-01	2.528e-01	1.412e-01	4.859e-02	2.425e-01	4.166e-01	3.018e-01	4.918e-01	3.805e-01	2.194e-01	4.656e-01	8.258e-01	3.698e-01	1.000e+00
1.070e+04	2.502e-01	2.355e-01	2.528e-01	1.412e-01	4.859e-02	2.425e-01	4.166e-01	3.018e-01	4.918e-01	3.805e-01	2.194e-01	4.656e-01	8.258e-01	3.698e-01	1.000e+00
1.080e+04	2.502e-01	2.355e-01	2.528e-01	1.412e-01	4.859e-02	2.425e-01	4.166e-01	3.018e-01	4.918e-01	3.805e-01	2.194e-01	4.656e-01	8.258e-01	3.698e-01	1.000e+00
