row;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31
0.0;0.01525984281368679;-0.013571404879344728;-0.0034166233954621462;-0.003375665165148773;-0.014108841335772723;0.011723984346535234;-0.012708164375441266;0.010759705804667296;-0.012396651879244071;-0.0016409765166265147;0.002138080117058877;-0.01634930640680965;0.014694815916754481;-0.01592920292445428;-0.00958112900508735;0.006582739357494191;-0.009549325289662828;0.01890430758818513;0.00914607505061012;-0.0019151356716286677;0.0031575944958477584;0.012297631170209853;-0.007520948692752971;-0.011267567717319968;-0.007034740003852003;0.006344781134514102;0.004758144013450035;0.002914367951279903;-0.010980544577912558;0.0029914094937511654;0.004552621970537785;-0.005910515604087068
1.0;-0.0073385012982976165;-0.03616974899132913;-0.026014967507446553;-0.02597400927713318;-0.036707185447757126;-0.010874359765449173;-0.012941512613515727;-0.011886182532430171;-0.03504254021634154;-0.024286864853723982;-0.02050780822003859;-0.03899519474390711;-0.007951072420342986;-0.016423336224775376;-0.03209001996291505;-0.004602463338905479;-0.02082462187830355;-0.0037763648148345964;-0.0025941273246316444;-0.013742382965892669;-0.019428156266891924;8.641061535832779E-4;-0.019043203406049196;-0.03376715618200533;-0.018189887762125732;-0.004900625627269988;-0.01783665408114509;-0.008548387616227985;-0.022531869259714635;-0.01959322722060461;-0.006877303725483518;-0.01742919077018069
2.0;-0.02984601112502791;-0.035904861646053755;-0.02575008016217118;-0.048481519103863474;-0.05921469527448742;-0.0106094724201738;-0.03544902244024602;-0.0343298530702029;-0.03442748767424175;-0.023671812311624192;-0.042951478757811315;-0.06143886528167984;-0.007336019878243196;-0.038867006762548104;-0.05446714866435057;-0.015185367826188666;-0.031283413945157545;-0.026322519738131867;-0.01372886148419555;-0.0247570330041268;-0.041880751458717086;-0.009965178145075899;-0.02975017383122607;-0.056133066537607704;-0.028736167067609012;-0.015322525152313787;-0.04029979614769778;-0.019412104906173205;-0.033273524033425546;-0.04204509251109431;-0.01770420507308154;-0.028133760849001994
3.0;-0.05178095872592636;-0.05783980924695221;-0.04768502776306963;-0.07041646670476193;-0.05580924405739476;-0.0072040212030811505;-0.05738397004114447;-0.05626560012535726;-0.05636323472939611;-0.04560755936677855;-0.06488722581296567;-0.058037799155045484;-0.003934953751608836;-0.06080275381770246;-0.07673654026447224;-0.024280367897257807;-0.040380000420294326;-0.04875571621262471;-0.023393657774479652;-0.03442336681073148;-0.06422134670414696;-0.01930786051526273;-0.03909442135467335;-0.07839096969839493;-0.03779120453486324;-0.02437915245237316;-0.06265806004794407;-0.028816247796089097;-0.042679226803372196;-0.06438856755157937;-0.02705690482731057;-0.03748802489701344
4.0;-0.07454915865034198;-0.08060800917136783;-0.07045322768748526;-0.07158149189229743;-0.05697426924493027;-0.008369046390616657;-0.05854899522867998;-0.0790093060619661;-0.07910694066600496;-0.06835126530338739;-0.06591789890790382;-0.05906847224998363;-0.004965626846546982;-0.061833426912640606;-0.09883152270180134;-0.03447640943606862;-0.05052584229157305;-0.07101929597876702;-0.034123720785353764;-0.04510477181821453;-0.0863923366583896;-0.02974465110007421;-0.04948170728927062;-0.1004761848941364;-0.04795630894811374;-0.03449396788584554;-0.08483586488318724;-0.039274624089342465;-0.05308816076209416;-0.08655728765786026;-0.03748650581096748;-0.04786810047482951
5.0;-0.09650421442155567;-0.07731285337784884;-0.06715807189396626;-0.09353654766351112;-0.07892932501614397;-0.005073890597097666;-0.08050405099989366;-0.10089796831607382;-0.07544760946632299;-0.06469193410370543;-0.08780656116201155;-0.08095713450409135;-0.0013062956468650184;-0.08372208916674834;-0.12086163194335546;-0.042780762472911654;-0.0586925159338228;-0.09321163277034067;-0.04299116550719092;-0.053838558106532916;-0.10849306856045224;-0.038294135330106796;-0.05789526257319323;-0.12249389069133437;-0.05621760964038652;-0.04261728175259274;-0.10695412245144148;-0.04788493989148035;-0.06156298200809807;-0.10866065575548947;-0.04604514027351843;-0.05629087133183537
6.0;-0.11978232114850529;-0.08127477086771101;-0.07111998938382844;-0.11681465439046074;-0.08289124250600614;-0.009035808086959845;-0.08446596848975584;-0.12416708902148543;-0.0793602376853944;-0.06860456232277683;-0.11107568186742317;-0.08486976272316275;-0.005218923865936424;-0.08763471738581974;-0.1426356212862056;-0.053066220162749235;-0.06895848023246537;-0.11515260209646755;-0.05377373590722717;-0.06460219527454737;-0.13034387434711803;-0.04880828169162628;-0.06839017323569621;-0.1442599487869303;-0.06647945537542314;-0.05285960748988656;-0.1288047795562262;-0.05839864361519742;-0.07205744953402317;-0.13050614667561894;-0.05654346385402923;-0.06676994138381989
7.0;-0.14016252037940666;-0.10165497009861238;-0.0915001886147298;-0.1371948536213621;-0.07095783338270394;0.0028976010363423593;-0.1048461677206572;-0.14455133861816288;-0.09974448728207186;-0.08898881191945429;-0.13145993146410062;-0.07295857028103532;0.006692268576191006;-0.1080189669824972;-0.16461424484668938;-0.05789583678069404;-0.07379657389286395;-0.13728721340554484;-0.05923649467781952;-0.07007319522214929;-0.1523852389545693;-0.05389255934477754;-0.07348283306202436;-0.16622316043623223;-0.0712465162432525;-0.057635168704161896;-0.15088409442734413;-0.06363695844016574;-0.07730408914845793;-0.1525598224219154;-0.06167771146328463;-0.07191255255086565
8.0;-0.16481959043551908;-0.11318064610544219;-0.10302586462155962;-0.14872052962819193;-0.08248350938953375;-0.008628074970487455;-0.11637184372748702;-0.16913857428604323;-0.11088711434365661;-0.10013143898103904;-0.14260255852568537;-0.08410119734262007;-0.004450358485393744;-0.11916159404408196;-0.18594040528823091;-0.0700699985707366;-0.08580756871903868;-0.1587759451237756;-0.07181095361608567;-0.08248872550668816;-0.17379056200431903;-0.0662616421993342;-0.08569081275938281;-0.18754461269319955;-0.08340908513141994;-0.06963444788386092;-0.1722710729701128;-0.07596087185286508;-0.08946642115397824;-0.1739515328195567;-0.07401327606092811;-0.08408665910302657
9.0;-0.18836284775171186;-0.13672390342163498;-0.10844216090834358;-0.1541368259149759;-0.08789980567631771;-0.03217133228668024;-0.12178814001427098;-0.19266748154478217;-0.13441602160239555;-0.10546902369733366;-0.14794014324198;-0.0894387820589147;-0.02797926574413267;-0.12449917876037658;-0.20725799019487412;-0.07961707299116273;-0.09532106851265519;-0.1802519416945197;-0.08181395169863623;-0.09245899759633644;-0.19518183117749527;-0.07602078686616147;-0.09541677753653911;-0.20885540459212007;-0.09293660863698548;-0.07912836037150436;-0.1936585216703658;-0.08570902083944312;-0.09918136978406626;-0.19533607979291995;-0.08375307360471586;-0.09379324074535896
