x	y	progress.rate.q.0.05.0.00.fitness	progress.rate.q.0.05.0.00.frozen	progress.rate.q.0.05.0.00.copy.no.reset	progress.rate.q.0.05.0.00.copy.reset	progress.rate.q.0.05.0.00.or.no.reset	progress.rate.q.0.05.0.00.or.reset	progress.rate.q.0.05.0.10.fitness	progress.rate.q.0.05.0.10.frozen	progress.rate.q.0.05.0.10.copy.no.reset	progress.rate.q.0.05.0.10.copy.reset	progress.rate.q.0.05.0.10.or.no.reset	progress.rate.q.0.05.0.10.or.reset	progress.rate.q.0.05.0.25.fitness	progress.rate.q.0.05.0.25.frozen	progress.rate.q.0.05.0.25.copy.no.reset	progress.rate.q.0.05.0.25.copy.reset	progress.rate.q.0.05.0.25.or.no.reset	progress.rate.q.0.05.0.25.or.reset	progress.rate.q.0.05.0.50.fitness	progress.rate.q.0.05.0.50.frozen	progress.rate.q.0.05.0.50.copy.no.reset	progress.rate.q.0.05.0.50.copy.reset	progress.rate.q.0.05.0.50.or.no.reset	progress.rate.q.0.05.0.50.or.reset	progress.rate.q.0.05.1.00.fitness	progress.rate.q.0.05.1.00.frozen	progress.rate.q.0.05.1.00.copy.no.reset	progress.rate.q.0.05.1.00.copy.reset	progress.rate.q.0.05.1.00.or.no.reset	progress.rate.q.0.05.1.00.or.reset
0	0	nan	nan	nan	nan	nan	nan	5.000e-01	1.859e-03	2.748e-03	2.272e-03	-1.669e-03	-3.261e-03	5.000e-01	1.859e-03	2.748e-03	2.920e-03	-1.669e-03	-1.694e-03	5.000e-01	1.859e-03	2.748e-03	-7.005e-04	-1.669e-03	4.130e-04	5.000e-01	1.859e-03	2.748e-03	6.171e-04	-1.669e-03	-2.178e-03
0	1	nan	nan	nan	nan	nan	nan	5.000e-01	1.137e-02	1.519e-02	1.236e-02	-1.070e-02	-9.347e-03	5.000e-01	1.137e-02	1.519e-02	1.172e-02	-1.070e-02	-9.240e-03	5.000e-01	1.137e-02	1.519e-02	1.222e-02	-1.070e-02	-8.871e-03	5.000e-01	1.137e-02	1.519e-02	1.192e-02	-1.070e-02	-8.615e-03
0	2	-5.000e-02	-9.926e-14	-3.474e-03	-2.969e-03	3.464e-02	2.557e-02	5.000e-01	1.649e-02	1.158e-02	1.645e-02	9.428e-03	2.106e-03	5.000e-01	1.649e-02	1.158e-02	1.637e-02	9.428e-03	3.399e-03	5.000e-01	1.649e-02	1.158e-02	1.850e-02	9.428e-03	4.448e-03	5.000e-01	1.649e-02	1.158e-02	1.704e-02	9.428e-03	3.733e-03
0	3	-1.000e-02	1.006e-02	2.189e-02	5.519e-03	1.263e-02	2.184e-02	5.000e-01	5.957e-02	5.187e-02	5.414e-02	-2.431e-02	-2.655e-02	5.000e-01	5.957e-02	5.187e-02	5.363e-02	-2.431e-02	-2.561e-02	5.000e-01	5.957e-02	5.187e-02	5.313e-02	-2.431e-02	-2.635e-02	5.000e-01	5.957e-02	5.187e-02	5.304e-02	-2.431e-02	-2.727e-02
0	4	5.000e-02	-6.022e-03	-8.824e-02	-2.264e-03	-1.552e-01	-5.916e-02	5.000e-01	4.748e-02	4.256e-02	4.752e-02	-4.155e-02	-5.749e-02	5.000e-01	4.748e-02	4.256e-02	4.766e-02	-4.155e-02	-5.880e-02	5.000e-01	4.748e-02	4.256e-02	4.645e-02	-4.155e-02	-5.680e-02	5.000e-01	4.748e-02	4.256e-02	4.777e-02	-4.155e-02	-5.698e-02
0	5	nan	nan	nan	nan	nan	nan	5.000e-01	6.874e-02	5.801e-02	7.323e-02	-6.553e-03	-2.008e-02	5.000e-01	6.874e-02	5.801e-02	7.340e-02	-6.553e-03	-2.281e-02	5.000e-01	6.874e-02	5.801e-02	7.377e-02	-6.553e-03	-1.998e-02	5.000e-01	6.874e-02	5.801e-02	7.252e-02	-6.553e-03	-2.050e-02
0	6	nan	nan	nan	nan	nan	nan	5.000e-01	4.161e-02	2.236e-02	3.202e-02	3.108e-02	3.172e-03	5.000e-01	4.161e-02	2.236e-02	3.415e-02	3.108e-02	7.064e-03	5.000e-01	4.161e-02	2.236e-02	3.440e-02	3.108e-02	8.141e-03	5.000e-01	4.161e-02	2.236e-02	3.161e-02	3.108e-02	4.369e-03
0	7	nan	nan	nan	nan	nan	nan	5.000e-01	7.364e-02	5.517e-02	6.696e-02	2.541e-02	1.504e-02	5.000e-01	7.364e-02	5.517e-02	6.696e-02	2.541e-02	1.553e-02	5.000e-01	7.364e-02	5.517e-02	6.484e-02	2.541e-02	1.596e-02	5.000e-01	7.364e-02	5.517e-02	6.585e-02	2.541e-02	1.425e-02
0	8	nan	nan	nan	nan	nan	nan	5.000e-01	8.824e-02	6.745e-02	7.661e-02	2.582e-02	1.728e-02	5.000e-01	8.824e-02	6.745e-02	7.670e-02	2.582e-02	1.795e-02	5.000e-01	8.824e-02	6.745e-02	7.594e-02	2.582e-02	1.734e-02	5.000e-01	8.824e-02	6.745e-02	7.643e-02	2.582e-02	1.773e-02
0	9	5.000e-02	-2.003e-05	3.695e-02	3.687e-02	-3.695e-01	-3.694e-01	5.000e-01	2.193e-02	-8.941e-02	-8.405e-03	-1.607e-01	-3.105e-01	5.000e-01	2.193e-02	-8.941e-02	-1.104e-02	-1.607e-01	-3.206e-01	5.000e-01	2.193e-02	-8.941e-02	-9.909e-03	-1.607e-01	-3.157e-01	5.000e-01	2.193e-02	-8.941e-02	-1.144e-02	-1.607e-01	-3.199e-01
1	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
