x	y	progress.rate.q.0.05.0.00.fitness	progress.rate.q.0.05.0.00.frozen	progress.rate.q.0.05.0.00.copy.no.reset	progress.rate.q.0.05.0.00.copy.reset	progress.rate.q.0.05.0.00.or.no.reset	progress.rate.q.0.05.0.00.or.reset	progress.rate.q.0.05.0.10.fitness	progress.rate.q.0.05.0.10.frozen	progress.rate.q.0.05.0.10.copy.no.reset	progress.rate.q.0.05.0.10.copy.reset	progress.rate.q.0.05.0.10.or.no.reset	progress.rate.q.0.05.0.10.or.reset	progress.rate.q.0.05.0.25.fitness	progress.rate.q.0.05.0.25.frozen	progress.rate.q.0.05.0.25.copy.no.reset	progress.rate.q.0.05.0.25.copy.reset	progress.rate.q.0.05.0.25.or.no.reset	progress.rate.q.0.05.0.25.or.reset	progress.rate.q.0.05.0.50.fitness	progress.rate.q.0.05.0.50.frozen	progress.rate.q.0.05.0.50.copy.no.reset	progress.rate.q.0.05.0.50.copy.reset	progress.rate.q.0.05.0.50.or.no.reset	progress.rate.q.0.05.0.50.or.reset	progress.rate.q.0.05.1.00.fitness	progress.rate.q.0.05.1.00.frozen	progress.rate.q.0.05.1.00.copy.no.reset	progress.rate.q.0.05.1.00.copy.reset	progress.rate.q.0.05.1.00.or.no.reset	progress.rate.q.0.05.1.00.or.reset
0	0	nan	nan	nan	nan	nan	nan	5.000e-01	1.302e-02	7.520e-02	7.811e-03	-3.907e-02	-4.998e-03	5.000e-01	1.302e-02	7.520e-02	1.039e-02	-3.907e-02	-4.156e-03	5.000e-01	1.302e-02	7.520e-02	9.371e-03	-3.907e-02	-3.693e-03	5.000e-01	1.302e-02	7.520e-02	6.741e-03	-3.907e-02	-4.069e-03
0	1	nan	nan	nan	nan	nan	nan	5.000e-01	1.498e-02	1.652e-03	2.208e-02	-1.137e-02	-1.373e-02	5.000e-01	1.498e-02	1.652e-03	2.296e-02	-1.137e-02	-1.401e-02	5.000e-01	1.498e-02	1.652e-03	2.227e-02	-1.137e-02	-1.421e-02	5.100e-01	1.064e-02	8.944e-03	1.621e-02	-5.811e-03	-1.489e-02
0	2	nan	nan	nan	nan	nan	nan	4.800e-01	-6.511e-03	-4.064e-02	-4.332e-03	-8.558e-02	-1.424e-02	4.800e-01	-6.511e-03	-4.064e-02	-6.738e-03	-8.558e-02	-1.251e-02	5.000e-01	3.255e-02	5.225e-02	3.184e-02	-3.412e-02	-2.067e-02	5.000e-01	3.255e-02	5.225e-02	3.340e-02	-3.412e-02	-2.212e-02
0	3	5.000e-02	-1.078e-07	3.068e-03	3.138e-03	-3.119e-02	-3.215e-02	4.700e-01	-6.459e-05	5.560e-03	-8.257e-04	-1.556e-01	-7.942e-03	5.000e-01	2.782e-02	2.633e-02	1.580e-02	5.792e-03	-6.251e-03	5.000e-01	2.782e-02	2.633e-02	6.810e-03	5.792e-03	-2.876e-03	5.000e-01	2.782e-02	2.633e-02	1.676e-02	5.792e-03	-8.174e-05
0	4	5.000e-02	2.114e-02	2.672e-02	2.452e-02	-8.093e-03	-1.258e-02	4.900e-01	-1.540e-02	-7.143e-02	-1.260e-02	-1.717e-01	-4.508e-02	5.000e-01	2.831e-02	5.715e-03	1.964e-02	-4.969e-02	-5.755e-03	5.000e-01	2.831e-02	5.715e-03	2.583e-02	-4.969e-02	-2.192e-02	5.000e-01	2.831e-02	5.715e-03	2.462e-02	-4.969e-02	-1.434e-02
0	5	nan	nan	nan	nan	nan	nan	5.000e-01	3.002e-02	5.967e-02	2.202e-02	-5.445e-02	-1.816e-02	5.000e-01	3.002e-02	5.967e-02	2.127e-02	-5.445e-02	-1.555e-02	5.000e-01	3.002e-02	5.967e-02	2.261e-02	-5.445e-02	-1.764e-02	5.000e-01	3.002e-02	5.967e-02	2.020e-02	-5.445e-02	-1.797e-02
0	6	nan	nan	nan	nan	nan	nan	5.000e-01	8.456e-02	1.061e-01	8.464e-02	-7.223e-02	-5.131e-02	5.000e-01	8.456e-02	1.061e-01	8.271e-02	-7.223e-02	-5.408e-02	5.000e-01	8.456e-02	1.061e-01	8.623e-02	-7.223e-02	-5.252e-02	5.000e-01	8.456e-02	1.061e-01	7.913e-02	-7.223e-02	-4.485e-02
0	7	nan	nan	nan	nan	nan	nan	4.500e-01	7.787e-03	4.352e-02	1.170e-02	-2.402e-01	-9.852e-02	5.000e-01	1.021e-01	1.706e-01	9.297e-02	-7.006e-02	-4.239e-02	5.000e-01	1.021e-01	1.706e-01	9.381e-02	-7.006e-02	-4.425e-02	5.000e-01	1.021e-01	1.706e-01	9.386e-02	-7.006e-02	-4.579e-02
0	8	nan	nan	nan	nan	nan	nan	4.500e-01	-1.671e-02	-9.347e-03	-1.749e-02	1.330e-01	1.394e-01	5.000e-01	8.114e-02	1.076e-01	6.886e-02	1.269e-02	2.723e-02	5.000e-01	8.114e-02	1.076e-01	6.593e-02	1.269e-02	2.673e-02	5.000e-01	8.114e-02	1.076e-01	6.656e-02	1.269e-02	2.722e-02
0	9	4.500e-01	1.594e-01	1.090e-01	7.361e-02	6.587e-01	4.531e-01	5.000e-01	-9.303e-02	-6.150e-02	-1.211e-01	-2.574e-01	-2.159e-01	5.000e-01	-9.303e-02	-6.150e-02	-1.213e-01	-2.574e-01	-2.144e-01	5.000e-01	-9.303e-02	-6.150e-02	-1.199e-01	-2.574e-01	-2.132e-01	5.000e-01	-9.303e-02	-6.150e-02	-1.205e-01	-2.574e-01	-2.129e-01
