x	y	progress.rate.q.0.05.0.00.quality.fitness	progress.rate.q.0.05.0.10.quality.fitness	progress.rate.q.0.05.0.25.quality.fitness	progress.rate.q.0.05.0.50.quality.fitness	progress.rate.q.0.05.1.00.quality.fitness
0	0	1.388e+00	9.390e+01	4.327e+02	4.611e+02	4.751e+02
0	1	nan	1.618e+02	2.911e+02	4.666e+02	4.706e+02
0	2	nan	1.066e+02	2.528e+02	4.403e+02	4.488e+02
0	3	nan	2.491e+02	3.362e+02	4.123e+02	4.363e+02
0	4	nan	1.685e+02	3.259e+02	4.181e+02	4.402e+02
0	5	nan	1.451e+02	3.139e+02	4.113e+02	4.279e+02
0	6	nan	9.871e+01	3.618e+02	3.970e+02	4.176e+02
0	7	nan	1.719e+02	3.303e+02	3.806e+02	4.091e+02
0	8	nan	2.323e+02	3.312e+02	3.768e+02	4.094e+02
0	9	nan	2.287e+02	3.720e+02	3.869e+02	4.027e+02
1	0	nan	1.121e+02	2.679e+02	4.583e+02	4.911e+02
1	1	nan	2.115e+02	4.332e+02	4.651e+02	4.758e+02
1	2	nan	1.392e+02	3.225e+02	4.358e+02	4.671e+02
1	3	nan	1.369e+02	4.186e+02	4.296e+02	4.493e+02
1	4	nan	1.856e+02	4.195e+02	4.195e+02	4.606e+02
1	5	nan	1.660e+02	3.495e+02	4.010e+02	4.373e+02
1	6	nan	1.977e+02	3.159e+02	3.848e+02	4.389e+02
1	7	nan	1.982e+02	3.877e+02	3.877e+02	4.267e+02
1	8	nan	2.296e+02	3.471e+02	3.918e+02	4.042e+02
1	9	nan	1.768e+02	3.823e+02	3.892e+02	4.079e+02
2	0	nan	1.377e+02	2.726e+02	4.887e+02	4.993e+02
2	1	nan	2.070e+02	4.131e+02	4.567e+02	4.842e+02
2	2	nan	1.542e+02	2.872e+02	4.465e+02	4.678e+02
2	3	nan	2.318e+02	4.214e+02	4.477e+02	4.508e+02
2	4	nan	3.082e+02	3.684e+02	4.181e+02	4.459e+02
2	5	nan	3.393e+02	3.492e+02	4.108e+02	4.401e+02
2	6	nan	2.341e+02	3.728e+02	4.274e+02	4.374e+02
2	7	nan	3.084e+02	3.948e+02	4.098e+02	4.191e+02
2	8	nan	2.315e+02	3.486e+02	3.736e+02	4.119e+02
2	9	nan	2.295e+02	3.274e+02	3.895e+02	4.143e+02
3	0	nan	2.431e+02	4.839e+02	4.931e+02	5.031e+02
3	1	nan	4.584e+02	4.641e+02	4.746e+02	4.909e+02
3	2	nan	2.256e+02	4.215e+02	4.473e+02	4.832e+02
3	3	nan	2.311e+02	4.297e+02	4.563e+02	4.622e+02
3	4	nan	2.493e+02	3.820e+02	4.166e+02	4.549e+02
3	5	nan	1.910e+02	4.056e+02	4.143e+02	4.415e+02
3	6	nan	2.945e+02	3.828e+02	4.233e+02	4.484e+02
3	7	nan	2.486e+02	3.329e+02	4.135e+02	4.213e+02
3	8	nan	2.777e+02	3.684e+02	3.810e+02	4.234e+02
3	9	nan	3.049e+02	3.872e+02	4.030e+02	4.036e+02
4	0	nan	4.486e+02	4.727e+02	4.959e+02	5.017e+02
4	1	nan	nan	3.609e+02	4.676e+02	4.885e+02
4	2	nan	2.309e+02	4.053e+02	4.616e+02	4.642e+02
4	3	nan	nan	3.732e+02	4.519e+02	4.661e+02
4	4	nan	2.465e+02	4.189e+02	4.239e+02	4.510e+02
4	5	nan	3.780e+02	3.780e+02	4.195e+02	4.491e+02
4	6	nan	2.523e+02	3.875e+02	4.199e+02	4.313e+02
4	7	nan	3.708e+02	3.825e+02	4.061e+02	4.256e+02
4	8	nan	3.297e+02	3.752e+02	4.114e+02	4.211e+02
4	9	nan	3.351e+02	3.874e+02	3.920e+02	4.091e+02
5	0	nan	nan	4.776e+02	4.970e+02	5.032e+02
5	1	nan	nan	4.511e+02	4.814e+02	4.892e+02
5	2	nan	4.066e+02	4.244e+02	4.565e+02	4.774e+02
5	3	nan	2.914e+02	4.266e+02	4.415e+02	4.559e+02
5	4	nan	3.041e+02	4.097e+02	4.170e+02	4.550e+02
5	5	nan	3.351e+02	4.098e+02	4.343e+02	4.469e+02
5	6	nan	3.552e+02	4.065e+02	4.243e+02	4.382e+02
5	7	nan	2.948e+02	4.243e+02	4.243e+02	4.253e+02
5	8	nan	3.260e+02	3.410e+02	4.058e+02	4.258e+02
5	9	nan	3.539e+02	3.922e+02	4.019e+02	4.067e+02
6	0	nan	nan	4.859e+02	4.972e+02	5.042e+02
6	1	nan	nan	4.409e+02	4.817e+02	4.876e+02
6	2	nan	nan	4.165e+02	4.524e+02	4.705e+02
6	3	nan	nan	4.316e+02	4.525e+02	4.659e+02
6	4	nan	3.662e+02	4.008e+02	4.284e+02	4.584e+02
6	5	nan	3.704e+02	4.096e+02	4.390e+02	4.497e+02
6	6	nan	3.385e+02	3.963e+02	4.017e+02	4.314e+02
6	7	nan	3.274e+02	3.684e+02	4.056e+02	4.238e+02
6	8	nan	3.294e+02	3.751e+02	3.942e+02	4.216e+02
6	9	nan	3.696e+02	3.834e+02	4.047e+02	4.127e+02
7	0	nan	nan	4.859e+02	4.991e+02	5.021e+02
7	1	nan	nan	4.688e+02	4.801e+02	4.891e+02
7	2	nan	nan	4.629e+02	4.629e+02	4.767e+02
7	3	nan	nan	4.591e+02	4.591e+02	4.679e+02
7	4	nan	3.855e+02	4.340e+02	4.503e+02	4.563e+02
7	5	nan	3.850e+02	4.036e+02	4.341e+02	4.467e+02
7	6	nan	nan	4.021e+02	4.321e+02	4.349e+02
7	7	nan	nan	3.919e+02	4.029e+02	4.281e+02
7	8	nan	nan	3.977e+02	4.001e+02	4.195e+02
7	9	nan	nan	3.878e+02	4.019e+02	4.101e+02
8	0	nan	4.470e+02	4.874e+02	4.961e+02	5.066e+02
8	1	nan	nan	4.524e+02	4.802e+02	4.895e+02
8	2	nan	nan	4.479e+02	4.680e+02	4.788e+02
8	3	nan	4.323e+02	4.323e+02	4.624e+02	4.661e+02
8	4	nan	nan	4.311e+02	4.571e+02	4.571e+02
8	5	nan	nan	nan	4.250e+02	4.468e+02
8	6	nan	nan	nan	4.280e+02	4.380e+02
8	7	nan	nan	nan	4.239e+02	4.263e+02
8	8	nan	nan	nan	4.173e+02	4.199e+02
8	9	nan	nan	nan	nan	4.093e+02
9	0	nan	nan	4.939e+02	5.019e+02	5.039e+02
9	1	nan	nan	4.666e+02	4.776e+02	4.905e+02
9	2	nan	nan	nan	4.681e+02	4.789e+02
9	3	nan	nan	nan	4.638e+02	4.646e+02
9	4	nan	nan	nan	nan	4.573e+02
9	5	nan	nan	nan	nan	4.513e+02
9	6	nan	nan	nan	nan	nan
9	7	nan	nan	nan	nan	nan
9	8	nan	nan	nan	nan	nan
9	9	nan	nan	nan	nan	nan
