x	y	progress.rate.q.0.05.0.00.quality.fitness	progress.rate.q.0.05.0.10.quality.fitness	progress.rate.q.0.05.0.25.quality.fitness	progress.rate.q.0.05.0.50.quality.fitness	progress.rate.q.0.05.1.00.quality.fitness
0	0	5.134e+00	6.812e+01	1.310e+02	2.196e+02	2.196e+02
0	1	nan	5.350e+01	1.117e+02	1.873e+02	4.467e+02
0	2	nan	8.908e+01	1.912e+02	1.912e+02	3.878e+02
0	3	nan	8.728e+01	2.803e+02	3.891e+02	4.237e+02
0	4	nan	2.540e+02	3.249e+02	3.583e+02	4.082e+02
0	5	nan	2.637e+02	2.802e+02	3.677e+02	4.110e+02
0	6	nan	1.658e+02	2.938e+02	2.938e+02	3.711e+02
0	7	nan	1.901e+02	3.171e+02	3.883e+02	3.883e+02
0	8	nan	3.304e+02	3.584e+02	3.774e+02	3.952e+02
0	9	nan	1.972e+02	2.837e+02	3.784e+02	3.941e+02
1	0	nan	1.993e+02	1.993e+02	3.607e+02	4.720e+02
1	1	nan	8.887e+01	1.411e+02	1.633e+02	4.485e+02
1	2	nan	1.019e+02	1.820e+02	4.209e+02	4.443e+02
1	3	nan	1.245e+02	2.896e+02	4.190e+02	4.300e+02
1	4	nan	1.916e+02	2.033e+02	3.727e+02	4.137e+02
1	5	nan	1.649e+02	2.585e+02	3.319e+02	4.051e+02
1	6	nan	1.581e+02	2.963e+02	3.318e+02	4.232e+02
1	7	nan	3.272e+02	3.272e+02	3.527e+02	3.864e+02
1	8	nan	1.586e+02	2.985e+02	3.520e+02	3.932e+02
1	9	nan	2.319e+02	3.759e+02	3.759e+02	3.990e+02
2	0	nan	1.415e+02	1.415e+02	4.434e+02	4.972e+02
2	1	nan	1.304e+02	1.829e+02	2.517e+02	4.790e+02
2	2	nan	2.133e+02	2.133e+02	4.454e+02	4.714e+02
2	3	nan	3.634e+02	3.634e+02	4.595e+02	4.595e+02
2	4	nan	1.277e+02	3.792e+02	3.888e+02	4.304e+02
2	5	nan	1.993e+02	2.921e+02	3.881e+02	4.360e+02
2	6	nan	1.761e+02	3.326e+02	3.663e+02	4.456e+02
2	7	nan	2.497e+02	3.206e+02	3.206e+02	4.332e+02
2	8	nan	1.717e+02	3.291e+02	3.829e+02	4.120e+02
2	9	nan	2.976e+02	3.245e+02	3.719e+02	4.049e+02
3	0	nan	nan	4.752e+02	4.752e+02	4.993e+02
3	1	nan	nan	4.414e+02	4.555e+02	4.673e+02
3	2	nan	1.534e+02	3.642e+02	4.399e+02	4.761e+02
3	3	nan	1.987e+02	2.900e+02	4.453e+02	4.714e+02
3	4	nan	2.019e+02	3.521e+02	4.255e+02	4.579e+02
3	5	nan	1.710e+02	2.693e+02	3.525e+02	4.495e+02
3	6	nan	2.648e+02	2.759e+02	3.838e+02	4.185e+02
3	7	nan	2.711e+02	3.531e+02	3.990e+02	4.060e+02
3	8	nan	3.405e+02	3.405e+02	3.760e+02	3.944e+02
3	9	nan	3.094e+02	3.671e+02	3.927e+02	4.121e+02
4	0	nan	nan	nan	4.961e+02	5.086e+02
4	1	nan	nan	2.077e+02	4.565e+02	4.817e+02
4	2	nan	4.092e+02	4.371e+02	4.741e+02	4.741e+02
4	3	nan	nan	3.022e+02	4.439e+02	4.594e+02
4	4	nan	2.335e+02	3.822e+02	4.169e+02	4.486e+02
