x	y	progress.rate.q.0.05.0.00.quality.fitness	progress.rate.q.0.05.0.10.quality.fitness	progress.rate.q.0.05.0.25.quality.fitness	progress.rate.q.0.05.0.50.quality.fitness	progress.rate.q.0.05.1.00.quality.fitness
0	0	-2.079e+00	2.611e+01	4.247e+01	5.365e+01	1.800e+02
0	1	6.746e+00	3.088e+01	4.618e+01	8.934e+01	1.664e+02
0	2	nan	5.393e+01	8.680e+01	8.680e+01	2.009e+02
0	3	nan	4.241e+01	8.860e+01	1.177e+02	1.992e+02
0	4	nan	9.858e+01	1.013e+02	1.968e+02	3.296e+02
0	5	nan	5.645e+01	6.607e+01	1.657e+02	3.216e+02
0	6	nan	5.751e+01	6.123e+01	1.057e+02	3.426e+02
0	7	nan	7.461e+01	1.313e+02	2.155e+02	3.633e+02
0	8	nan	8.713e+01	8.713e+01	2.489e+02	3.523e+02
0	9	nan	nan	9.761e+01	2.413e+02	3.691e+02
1	0	nan	nan	4.887e+01	9.303e+01	4.690e+02
1	1	nan	nan	8.610e+01	2.392e+02	2.392e+02
1	2	nan	8.224e+01	9.126e+01	1.089e+02	1.378e+02
1	3	nan	7.108e+01	7.919e+01	1.157e+02	1.665e+02
1	4	nan	7.229e+01	8.964e+01	1.512e+02	2.887e+02
1	5	nan	8.326e+01	1.311e+02	1.667e+02	3.357e+02
1	6	nan	8.325e+01	1.019e+02	1.506e+02	3.537e+02
1	7	nan	1.111e+02	1.185e+02	2.045e+02	3.286e+02
1	8	nan	8.814e+01	1.147e+02	1.788e+02	3.757e+02
1	9	nan	9.576e+01	9.819e+01	1.888e+02	3.747e+02
2	0	nan	nan	nan	nan	4.593e+02
2	1	nan	nan	nan	1.406e+02	1.406e+02
2	2	nan	1.226e+02	1.226e+02	1.307e+02	4.333e+02
2	3	nan	nan	1.442e+02	1.881e+02	4.297e+02
2	4	nan	nan	1.384e+02	1.460e+02	4.205e+02
2	5	nan	nan	1.409e+02	1.606e+02	4.186e+02
2	6	nan	1.106e+02	1.716e+02	2.351e+02	3.991e+02
2	7	nan	1.497e+02	1.497e+02	2.820e+02	3.779e+02
2	8	nan	nan	1.443e+02	2.206e+02	3.746e+02
2	9	nan	1.305e+02	1.661e+02	2.530e+02	3.813e+02
3	0	nan	nan	nan	nan	4.603e+02
3	1	nan	nan	1.735e+02	1.735e+02	4.350e+02
3	2	nan	nan	1.831e+02	1.831e+02	4.347e+02
3	3	nan	nan	nan	1.634e+02	3.951e+02
3	4	nan	1.519e+02	1.875e+02	1.920e+02	4.090e+02
3	5	nan	nan	nan	2.230e+02	4.217e+02
3	6	nan	1.934e+02	1.934e+02	2.574e+02	3.989e+02
3	7	nan	nan	1.814e+02	2.549e+02	3.848e+02
3	8	nan	1.993e+02	1.993e+02	2.948e+02	3.559e+02
3	9	nan	1.924e+02	2.001e+02	2.865e+02	3.721e+02
4	0	nan	nan	nan	nan	4.650e+02
4	1	nan	nan	nan	2.106e+02	4.496e+02
4	2	nan	nan	nan	nan	4.451e+02
4	3	nan	nan	nan	2.274e+02	4.355e+02
4	4	nan	nan	nan	nan	4.124e+02
4	5	nan	nan	2.325e+02	2.590e+02	4.073e+02
4	6	nan	nan	nan	3.093e+02	3.994e+02
4	7	nan	nan	2.458e+02	2.942e+02	3.907e+02
4	8	nan	nan	2.449e+02	2.449e+02	3.740e+02
4	9	nan	2.419e+02	2.432e+02	3.641e+02	3.695e+02
5	0	nan	nan	nan	nan	4.676e+02
5	1	nan	nan	nan	nan	4.461e+02
5	2	nan	nan	nan	nan	4.343e+02
5	3	nan	nan	nan	2.802e+02	4.391e+02
5	4	nan	nan	nan	2.595e+02	4.206e+02
5	5	nan	nan	nan	3.257e+02	4.145e+02
5	6	nan	nan	2.914e+02	3.630e+02	4.001e+02
5	7	nan	nan	2.505e+02	3.717e+02	3.834e+02
