x	y	progress.rate.q.0.05.0.00.quality.fitness	progress.rate.q.0.05.0.10.quality.fitness	progress.rate.q.0.05.0.25.quality.fitness	progress.rate.q.0.05.0.50.quality.fitness	progress.rate.q.0.05.1.00.quality.fitness
0	0	-1.799e+00	1.746e+01	3.641e+01	8.324e+01	2.970e+02
0	1	nan	3.827e+01	4.037e+01	7.491e+01	2.629e+02
0	2	nan	3.909e+01	5.183e+01	9.328e+01	2.912e+02
0	3	nan	4.151e+01	4.940e+01	5.894e+01	2.554e+02
0	4	nan	4.391e+01	5.769e+01	5.769e+01	2.441e+02
0	5	nan	nan	5.086e+01	1.092e+02	2.040e+02
0	6	nan	nan	nan	8.502e+01	2.964e+02
0	7	nan	nan	8.110e+01	8.110e+01	2.709e+02
0	8	nan	nan	nan	nan	2.152e+02
0	9	nan	nan	nan	nan	2.492e+02
1	0	nan	nan	nan	8.924e+01	2.743e+02
1	1	nan	5.187e+01	5.941e+01	7.378e+01	3.414e+02
1	2	nan	5.438e+01	7.080e+01	9.649e+01	3.392e+02
1	3	nan	9.416e+01	9.818e+01	9.818e+01	2.829e+02
1	4	nan	6.643e+01	9.711e+01	1.035e+02	3.497e+02
1	5	nan	7.263e+01	8.146e+01	1.265e+02	3.134e+02
1	6	nan	7.481e+01	9.395e+01	1.041e+02	3.197e+02
1	7	nan	8.098e+01	1.065e+02	1.630e+02	3.091e+02
1	8	nan	8.979e+01	9.036e+01	9.386e+01	3.128e+02
1	9	nan	9.408e+01	9.429e+01	1.475e+02	2.548e+02
2	0	nan	nan	nan	1.155e+02	3.647e+02
2	1	nan	nan	1.168e+02	1.452e+02	3.164e+02
2	2	nan	nan	1.165e+02	1.637e+02	3.581e+02
2	3	nan	1.210e+02	1.210e+02	1.587e+02	3.224e+02
2	4	nan	nan	1.089e+02	1.523e+02	3.597e+02
2	5	nan	nan	1.240e+02	1.437e+02	3.005e+02
2	6	nan	9.557e+01	1.580e+02	1.580e+02	2.531e+02
2	7	nan	9.962e+01	1.596e+02	1.596e+02	3.015e+02
2	8	nan	nan	1.422e+02	1.447e+02	3.177e+02
2	9	nan	1.463e+02	1.536e+02	1.536e+02	2.796e+02
3	0	nan	nan	nan	nan	3.733e+02
3	1	nan	nan	nan	1.818e+02	3.868e+02
3	2	nan	nan	nan	1.875e+02	3.794e+02
3	3	nan	nan	nan	1.741e+02	3.675e+02
3	4	nan	nan	1.748e+02	1.748e+02	3.340e+02
3	5	nan	nan	nan	1.855e+02	3.542e+02
3	6	nan	1.484e+02	1.938e+02	1.947e+02	2.764e+02
3	7	nan	1.489e+02	1.600e+02	1.991e+02	2.992e+02
3	8	nan	nan	1.792e+02	1.970e+02	3.385e+02
3	9	nan	1.827e+02	1.827e+02	1.827e+02	2.911e+02
4	0	nan	nan	nan	nan	3.816e+02
4	1	nan	nan	nan	nan	3.874e+02
4	2	nan	nan	nan	nan	3.899e+02
4	3	nan	nan	nan	nan	3.640e+02
4	4	nan	nan	2.102e+02	2.147e+02	3.269e+02
4	5	nan	nan	2.339e+02	2.339e+02	3.221e+02
4	6	nan	nan	nan	2.490e+02	3.290e+02
4	7	nan	nan	2.233e+02	2.415e+02	3.065e+02
4	8	nan	nan	2.152e+02	2.200e+02	3.130e+02
4	9	nan	2.427e+02	2.458e+02	2.458e+02	2.802e+02
5	0	nan	nan	nan	nan	4.117e+02
5	1	nan	nan	nan	nan	3.971e+02
5	2	nan	nan	nan	nan	3.851e+02
5	3	nan	nan	nan	nan	3.707e+02
5	4	nan	nan	3.183e+02	3.183e+02	3.272e+02
5	5	nan	nan	nan	nan	3.392e+02
5	6	nan	nan	nan	nan	3.545e+02
5	7	nan	2.865e+02	2.865e+02	2.865e+02	3.288e+02
5	8	nan	nan	nan	nan	3.294e+02
5	9	nan	2.427e+02	2.515e+02	2.837e+02	2.837e+02
6	0	nan	nan	nan	nan	4.415e+02
6	1	nan	nan	nan	nan	3.903e+02
6	2	nan	nan	nan	nan	4.014e+02
6	3	nan	nan	nan	3.382e+02	3.630e+02
6	4	nan	nan	nan	3.317e+02	3.662e+02
6	5	nan	nan	nan	3.376e+02	3.404e+02
6	6	nan	nan	3.222e+02	3.293e+02	3.443e+02
6	7	nan	nan	3.060e+02	3.105e+02	3.361e+02
6	8	nan	nan	nan	3.053e+02	3.378e+02
6	9	nan	nan	nan	nan	nan
7	0	nan	nan	nan	nan	4.229e+02
7	1	nan	nan	nan	3.680e+02	4.209e+02
7	2	nan	nan	nan	3.913e+02	3.940e+02
7	3	nan	nan	nan	nan	3.591e+02
7	4	nan	nan	nan	nan	3.757e+02
7	5	nan	nan	nan	nan	3.538e+02
7	6	nan	nan	nan	nan	nan
7	7	nan	nan	nan	nan	3.498e+02
7	8	nan	nan	nan	nan	nan
7	9	nan	nan	nan	nan	nan
8	0	nan	nan	nan	nan	4.217e+02
8	1	nan	nan	nan	nan	nan
8	2	nan	nan	nan	nan	nan
8	3	nan	nan	nan	nan	nan
8	4	nan	nan	nan	nan	nan
8	5	nan	nan	nan	nan	nan
8	6	nan	nan	nan	nan	nan
8	7	nan	nan	nan	nan	nan
