x	y	progress.rate.q.0.05.0.00.quality.fitness	progress.rate.q.0.05.0.10.quality.fitness	progress.rate.q.0.05.0.25.quality.fitness	progress.rate.q.0.05.0.50.quality.fitness	progress.rate.q.0.05.1.00.quality.fitness
0	0	2.279e-01	2.652e+01	3.106e+01	4.589e+01	4.589e+01
0	1	nan	3.590e+01	5.051e+01	5.613e+01	9.457e+01
0	2	nan	4.434e+01	7.503e+01	1.136e+02	1.136e+02
0	3	nan	5.435e+01	7.377e+01	8.242e+01	1.324e+02
0	4	nan	6.251e+01	6.994e+01	1.154e+02	1.630e+02
0	5	nan	8.629e+01	8.927e+01	1.081e+02	1.300e+02
0	6	nan	6.814e+01	8.933e+01	1.616e+02	1.866e+02
0	7	nan	7.017e+01	1.138e+02	1.160e+02	1.676e+02
0	8	nan	7.429e+01	1.658e+02	1.658e+02	2.216e+02
0	9	nan	nan	1.667e+02	1.717e+02	1.868e+02
1	0	nan	nan	6.254e+01	6.254e+01	1.227e+02
1	1	nan	7.844e+01	8.839e+01	8.839e+01	1.646e+02
1	2	nan	5.322e+01	9.473e+01	1.004e+02	1.216e+02
1	3	nan	9.089e+01	1.103e+02	1.181e+02	1.858e+02
1	4	nan	1.010e+02	1.044e+02	1.361e+02	1.895e+02
1	5	nan	1.049e+02	1.140e+02	2.234e+02	2.234e+02
1	6	nan	1.018e+02	1.024e+02	1.559e+02	1.650e+02
1	7	nan	9.636e+01	1.624e+02	1.624e+02	1.642e+02
1	8	nan	9.189e+01	1.466e+02	1.919e+02	2.109e+02
1	9	nan	9.496e+01	1.519e+02	1.697e+02	2.327e+02
2	0	nan	nan	nan	nan	1.453e+02
2	1	nan	nan	nan	1.275e+02	1.412e+02
2	2	nan	nan	2.305e+02	2.305e+02	2.305e+02
2	3	nan	nan	1.375e+02	1.573e+02	1.593e+02
2	4	nan	9.397e+01	1.183e+02	1.439e+02	1.905e+02
2	5	nan	1.292e+02	1.881e+02	1.881e+02	1.921e+02
2	6	nan	1.496e+02	2.152e+02	2.160e+02	2.160e+02
2	7	nan	1.352e+02	1.666e+02	1.818e+02	2.526e+02
2	8	nan	1.481e+02	1.942e+02	2.883e+02	2.883e+02
2	9	nan	1.853e+02	1.853e+02	2.425e+02	2.425e+02
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	1.532e+02
3	2	nan	nan	nan	1.880e+02	1.880e+02
3	3	nan	nan	1.805e+02	1.928e+02	1.928e+02
3	4	nan	nan	1.529e+02	2.024e+02	2.688e+02
3	5	nan	nan	1.597e+02	2.515e+02	2.515e+02
3	6	nan	nan	1.672e+02	2.250e+02	2.250e+02
3	7	nan	1.799e+02	1.942e+02	2.360e+02	2.467e+02
3	8	nan	1.868e+02	2.079e+02	2.168e+02	2.189e+02
3	9	nan	1.973e+02	2.758e+02	2.758e+02	2.758e+02
4	0	nan	nan	nan	nan	nan
4	1	nan	nan	nan	nan	nan
4	2	nan	nan	nan	nan	3.249e+02
4	3	nan	nan	nan	2.190e+02	2.361e+02
4	4	nan	2.295e+02	2.295e+02	2.295e+02	2.677e+02
4	5	nan	nan	2.407e+02	2.407e+02	2.979e+02
4	6	nan	2.236e+02	2.412e+02	2.688e+02	2.892e+02
4	7	nan	2.353e+02	2.367e+02	2.470e+02	3.388e+02
4	8	nan	nan	2.207e+02	2.505e+02	2.771e+02
4	9	nan	2.605e+02	2.605e+02	2.605e+02	2.661e+02
5	0	nan	nan	nan	nan	nan
5	1	nan	nan	nan	nan	nan
5	2	nan	nan	nan	nan	nan
5	3	nan	nan	nan	2.862e+02	3.599e+02
5	4	nan	nan	nan	2.690e+02	3.401e+02
5	5	nan	nan	2.798e+02	3.013e+02	3.412e+02
5	6	nan	nan	2.737e+02	2.737e+02	2.910e+02
5	7	nan	nan	2.662e+02	3.270e+02	3.270e+02
5	8	nan	2.777e+02	3.088e+02	3.088e+02	3.273e+02
5	9	nan	nan	2.705e+02	3.255e+02	3.255e+02
