x	y	progress.rate.q.0.05.0.00.quality.fitness	progress.rate.q.0.05.0.10.quality.fitness	progress.rate.q.0.05.0.25.quality.fitness	progress.rate.q.0.05.0.50.quality.fitness	progress.rate.q.0.05.1.00.quality.fitness
0	0	-2.158e+00	2.537e+01	2.779e+01	1.353e+02	1.578e+02
0	1	nan	5.543e+01	5.543e+01	1.496e+02	1.915e+02
0	2	nan	5.356e+01	6.897e+01	2.027e+02	2.438e+02
0	3	nan	4.248e+01	8.351e+01	2.167e+02	2.792e+02
0	4	nan	7.797e+01	1.036e+02	2.272e+02	2.840e+02
0	5	nan	5.957e+01	9.337e+01	3.226e+02	3.226e+02
0	6	nan	9.116e+01	1.216e+02	2.558e+02	3.426e+02
0	7	nan	1.064e+02	1.303e+02	3.123e+02	3.753e+02
0	8	nan	7.465e+01	1.438e+02	3.322e+02	3.440e+02
0	9	nan	1.191e+02	1.972e+02	3.023e+02	3.575e+02
1	0	nan	nan	nan	1.269e+02	2.103e+02
1	1	nan	nan	8.949e+01	1.278e+02	1.912e+02
1	2	nan	8.361e+01	8.687e+01	4.006e+02	4.195e+02
1	3	nan	6.321e+01	1.183e+02	2.858e+02	4.210e+02
1	4	nan	9.245e+01	1.046e+02	2.585e+02	4.069e+02
1	5	nan	8.899e+01	1.218e+02	2.921e+02	3.685e+02
1	6	nan	9.187e+01	1.542e+02	3.676e+02	3.676e+02
1	7	nan	8.709e+01	1.585e+02	3.110e+02	3.665e+02
1	8	nan	1.000e+02	1.409e+02	3.477e+02	3.595e+02
1	9	nan	9.895e+01	2.414e+02	3.269e+02	3.651e+02
2	0	nan	nan	1.629e+02	1.629e+02	4.543e+02
2	1	nan	nan	nan	1.929e+02	3.844e+02
2	2	nan	nan	1.020e+02	2.500e+02	3.189e+02
2	3	nan	nan	1.280e+02	2.576e+02	4.125e+02
2	4	nan	1.144e+02	1.335e+02	4.316e+02	4.316e+02
2	5	nan	1.103e+02	1.640e+02	2.903e+02	3.771e+02
2	6	nan	1.347e+02	2.122e+02	4.155e+02	4.155e+02
2	7	nan	1.277e+02	2.674e+02	3.199e+02	3.436e+02
2	8	nan	1.421e+02	2.994e+02	3.229e+02	3.579e+02
2	9	nan	1.767e+02	2.245e+02	3.034e+02	3.720e+02
3	0	nan	nan	nan	2.011e+02	4.697e+02
3	1	nan	nan	nan	1.973e+02	4.487e+02
3	2	nan	nan	nan	3.861e+02	4.195e+02
3	3	nan	nan	2.234e+02	3.967e+02	4.311e+02
3	4	nan	nan	3.494e+02	3.494e+02	4.129e+02
3	5	nan	nan	2.228e+02	3.347e+02	4.069e+02
3	6	nan	nan	nan	4.076e+02	4.076e+02
3	7	nan	1.769e+02	1.950e+02	3.024e+02	4.002e+02
3	8	nan	1.660e+02	2.044e+02	3.513e+02	3.727e+02
3	9	nan	1.872e+02	2.600e+02	3.470e+02	3.737e+02
4	0	nan	nan	nan	nan	4.718e+02
4	1	nan	nan	nan	nan	4.507e+02
4	2	nan	nan	nan	3.489e+02	4.339e+02
4	3	nan	nan	2.430e+02	4.001e+02	4.455e+02
4	4	nan	nan	nan	4.105e+02	4.395e+02
4	5	nan	nan	2.173e+02	3.661e+02	4.313e+02
4	6	nan	nan	2.149e+02	3.661e+02	4.101e+02
4	7	nan	2.333e+02	2.464e+02	3.680e+02	3.979e+02
4	8	nan	nan	2.117e+02	3.626e+02	3.851e+02
4	9	nan	2.258e+02	2.580e+02	3.331e+02	3.691e+02
5	0	nan	nan	nan	4.563e+02	4.563e+02
5	1	nan	nan	nan	4.387e+02	4.463e+02
5	2	nan	nan	nan	3.741e+02	4.312e+02
5	3	nan	nan	nan	4.126e+02	4.494e+02
5	4	nan	nan	nan	3.724e+02	4.143e+02
5	5	nan	nan	2.607e+02	3.532e+02	4.134e+02
5	6	nan	nan	nan	3.865e+02	3.865e+02
5	7	nan	nan	3.191e+02	3.861e+02	3.861e+02
5	8	nan	2.883e+02	2.883e+02	3.517e+02	3.986e+02
5	9	nan	2.825e+02	2.825e+02	3.723e+02	3.775e+02
6	0	nan	nan	nan	4.798e+02	4.798e+02
6	1	nan	nan	nan	4.344e+02	4.344e+02
6	2	nan	nan	nan	4.135e+02	4.429e+02
6	3	nan	nan	nan	4.024e+02	4.502e+02
6	4	nan	nan	nan	4.113e+02	4.348e+02
6	5	nan	nan	nan	3.546e+02	4.269e+02
6	6	nan	nan	3.088e+02	4.093e+02	4.093e+02
6	7	nan	nan	nan	3.377e+02	3.858e+02
6	8	nan	3.222e+02	3.294e+02	3.456e+02	3.717e+02
6	9	nan	nan	3.673e+02	3.673e+02	3.720e+02
7	0	nan	nan	nan	4.816e+02	4.816e+02
7	1	nan	nan	nan	4.436e+02	4.549e+02
7	2	nan	nan	nan	3.848e+02	4.405e+02
7	3	nan	nan	nan	3.961e+02	4.359e+02
7	4	nan	nan	3.592e+02	3.863e+02	4.150e+02
7	5	nan	nan	nan	4.038e+02	4.157e+02
7	6	nan	nan	nan	4.033e+02	4.033e+02
7	7	nan	nan	nan	3.873e+02	3.998e+02
7	8	nan	3.524e+02	3.524e+02	3.714e+02	3.880e+02
7	9	nan	3.603e+02	3.659e+02	3.798e+02	3.925e+02
8	0	nan	nan	nan	4.520e+02	4.718e+02
8	1	nan	nan	nan	4.330e+02	4.624e+02
