x	y	progress.rate.q.0.05.0.00.fitness	progress.rate.q.0.05.0.00.frozen	progress.rate.q.0.05.0.00.copy.no.reset	progress.rate.q.0.05.0.00.copy.reset	progress.rate.q.0.05.0.00.or.no.reset	progress.rate.q.0.05.0.00.or.reset	progress.rate.q.0.05.0.10.fitness	progress.rate.q.0.05.0.10.frozen	progress.rate.q.0.05.0.10.copy.no.reset	progress.rate.q.0.05.0.10.copy.reset	progress.rate.q.0.05.0.10.or.no.reset	progress.rate.q.0.05.0.10.or.reset	progress.rate.q.0.05.0.25.fitness	progress.rate.q.0.05.0.25.frozen	progress.rate.q.0.05.0.25.copy.no.reset	progress.rate.q.0.05.0.25.copy.reset	progress.rate.q.0.05.0.25.or.no.reset	progress.rate.q.0.05.0.25.or.reset	progress.rate.q.0.05.0.50.fitness	progress.rate.q.0.05.0.50.frozen	progress.rate.q.0.05.0.50.copy.no.reset	progress.rate.q.0.05.0.50.copy.reset	progress.rate.q.0.05.0.50.or.no.reset	progress.rate.q.0.05.0.50.or.reset	progress.rate.q.0.05.1.00.fitness	progress.rate.q.0.05.1.00.frozen	progress.rate.q.0.05.1.00.copy.no.reset	progress.rate.q.0.05.1.00.copy.reset	progress.rate.q.0.05.1.00.or.no.reset	progress.rate.q.0.05.1.00.or.reset
0	0	nan	nan	nan	nan	nan	nan	3.800e-01	5.884e-03	2.695e-01	1.395e-03	3.624e-01	1.228e-02	1.000e+00	9.188e-02	9.955e-02	9.939e-02	4.074e-02	3.969e-02	1.000e+00	9.188e-02	9.955e-02	9.709e-02	4.074e-02	3.920e-02	1.000e+00	9.188e-02	9.955e-02	9.765e-02	4.074e-02	4.109e-02
0	1	nan	nan	nan	nan	nan	nan	1.000e+00	1.116e-02	7.816e-03	2.560e-02	-1.139e-02	-1.219e-02	1.000e+00	1.116e-02	7.816e-03	2.497e-02	-1.139e-02	-1.172e-02	1.000e+00	1.116e-02	7.816e-03	2.335e-02	-1.139e-02	-1.179e-02	1.000e+00	1.116e-02	7.816e-03	2.417e-02	-1.139e-02	-1.179e-02
0	2	nan	nan	nan	nan	nan	nan	8.000e-01	6.860e-02	6.490e-02	7.757e-02	2.528e-02	3.165e-02	1.000e+00	7.678e-02	2.027e-01	7.665e-02	1.154e-01	5.308e-02	1.000e+00	7.678e-02	2.027e-01	6.948e-02	1.154e-01	5.525e-02	1.000e+00	7.678e-02	2.027e-01	7.286e-02	1.154e-01	5.551e-02
0	3	nan	nan	nan	nan	nan	nan	1.000e-01	1.386e-02	-6.925e-02	2.830e-02	3.079e-01	-1.665e-02	1.000e+00	7.662e-02	8.751e-02	8.947e-02	7.185e-03	6.773e-03	1.000e+00	7.662e-02	8.751e-02	8.881e-02	7.185e-03	6.302e-03	1.000e+00	7.662e-02	8.751e-02	8.932e-02	7.185e-03	6.258e-03
0	4	-4.500e-01	-9.548e-02	-3.232e-01	-5.231e-02	-5.526e-01	-1.249e-01	5.000e-01	6.361e-02	-5.881e-03	6.500e-02	1.505e-01	-3.847e-02	1.000e+00	9.409e-02	1.050e-01	1.086e-01	-2.423e-03	-8.947e-03	1.000e+00	9.409e-02	1.050e-01	1.085e-01	-2.423e-03	-8.498e-03	1.000e+00	9.409e-02	1.050e-01	1.084e-01	-2.423e-03	-8.691e-03
0	5	nan	nan	nan	nan	nan	nan	4.500e-01	5.468e-02	7.085e-02	4.438e-02	1.510e-01	1.179e-01	5.000e-01	4.093e-02	3.274e-01	7.388e-02	-2.226e-01	-7.735e-02	7.100e-01	1.070e-01	9.181e-02	1.052e-01	-1.479e-02	-5.691e-04	7.100e-01	1.070e-01	9.181e-02	1.045e-01	-1.479e-02	-2.955e-04
0	6	-5.000e-02	-2.002e-03	-3.834e-02	-1.530e-02	3.533e-01	8.928e-02	6.500e-01	8.240e-02	5.200e-02	1.058e-01	7.081e-02	-1.137e-02	6.500e-01	8.240e-02	5.200e-02	1.767e-01	7.081e-02	-1.379e-02	6.500e-01	8.240e-02	5.200e-02	1.925e-01	7.081e-02	5.130e-04	7.200e-01	8.825e-02	1.479e-01	8.508e-02	1.831e-01	7.620e-02
0	7	nan	nan	nan	nan	nan	nan	5.000e-02	4.653e-03	-2.206e-01	1.114e-02	-4.391e-01	-6.417e-02	5.000e-01	4.514e-02	1.130e-01	3.883e-02	-3.583e-02	-4.343e-02	5.000e-01	4.514e-02	1.130e-01	4.629e-02	-3.583e-02	-4.410e-02	9.500e-01	1.028e-01	6.201e-02	1.077e-01	4.216e-02	8.885e-02
0	8	nan	nan	nan	nan	nan	nan	4.500e-01	9.266e-02	1.028e-01	7.945e-02	2.741e-01	1.814e-01	5.600e-01	1.233e-01	-9.805e-02	1.172e-01	-1.563e-01	1.142e-02	5.600e-01	9.138e-02	4.529e-02	9.939e-02	1.171e-01	9.774e-02	6.500e-01	7.619e-02	9.938e-02	1.057e-01	-3.220e-02	-9.495e-02
0	9	4.400e-01	-1.258e-01	-1.303e-01	-1.143e-01	4.188e-01	4.159e-01	5.000e-01	8.319e-02	-4.993e-02	9.985e-02	4.993e-01	-1.546e-01	5.000e-01	8.319e-02	-4.993e-02	8.313e-02	4.993e-01	-1.281e-01	5.700e-01	8.746e-02	1.979e-01	3.699e-02	-9.809e-03	-1.822e-02	5.700e-01	8.746e-02	1.979e-01	-2.429e-02	-9.809e-03	-1.068e-01
