x	y	progress.rate.q.0.05.0.00.fitness	progress.rate.q.0.05.0.00.frozen	progress.rate.q.0.05.0.00.copy.no.reset	progress.rate.q.0.05.0.00.copy.reset	progress.rate.q.0.05.0.00.or.no.reset	progress.rate.q.0.05.0.00.or.reset	progress.rate.q.0.05.0.10.fitness	progress.rate.q.0.05.0.10.frozen	progress.rate.q.0.05.0.10.copy.no.reset	progress.rate.q.0.05.0.10.copy.reset	progress.rate.q.0.05.0.10.or.no.reset	progress.rate.q.0.05.0.10.or.reset	progress.rate.q.0.05.0.25.fitness	progress.rate.q.0.05.0.25.frozen	progress.rate.q.0.05.0.25.copy.no.reset	progress.rate.q.0.05.0.25.copy.reset	progress.rate.q.0.05.0.25.or.no.reset	progress.rate.q.0.05.0.25.or.reset	progress.rate.q.0.05.0.50.fitness	progress.rate.q.0.05.0.50.frozen	progress.rate.q.0.05.0.50.copy.no.reset	progress.rate.q.0.05.0.50.copy.reset	progress.rate.q.0.05.0.50.or.no.reset	progress.rate.q.0.05.0.50.or.reset	progress.rate.q.0.05.1.00.fitness	progress.rate.q.0.05.1.00.frozen	progress.rate.q.0.05.1.00.copy.no.reset	progress.rate.q.0.05.1.00.copy.reset	progress.rate.q.0.05.1.00.or.no.reset	progress.rate.q.0.05.1.00.or.reset
0	0	nan	nan	nan	nan	nan	nan	5.000e-02	-1.468e-04	3.915e-04	1.279e-04	-3.924e-03	-4.514e-03	5.000e-02	-1.468e-04	3.915e-04	1.595e-04	-3.924e-03	-4.331e-03	5.000e-01	9.322e-03	7.129e-03	7.839e-03	4.557e-04	-4.983e-04	5.000e-01	9.322e-03	7.129e-03	7.895e-03	4.557e-04	-3.354e-04
0	1	nan	nan	nan	nan	nan	nan	5.000e-02	-3.802e-03	-3.964e-04	-3.091e-03	-1.044e-02	-1.787e-02	5.000e-02	-3.802e-03	-3.964e-04	-3.342e-03	-1.044e-02	-1.746e-02	5.000e-01	2.240e-02	2.039e-02	2.354e-02	-8.576e-03	-1.424e-02	5.000e-01	2.240e-02	2.039e-02	2.397e-02	-8.576e-03	-1.261e-02
0	2	nan	nan	nan	nan	nan	nan	5.000e-02	-1.026e-04	2.772e-03	2.632e-03	-2.773e-02	-2.802e-02	5.000e-02	-1.026e-04	2.772e-03	2.634e-03	-2.773e-02	-2.801e-02	5.000e-01	1.497e-02	1.259e-02	1.276e-02	-1.821e-02	-1.890e-02	5.000e-01	1.497e-02	1.259e-02	1.292e-02	-1.821e-02	-1.923e-02
0	3	nan	nan	nan	nan	nan	nan	5.000e-02	-1.330e-04	-2.019e-01	2.923e-03	-3.348e-01	-3.017e-02	4.500e-01	2.361e-02	2.696e-02	2.425e-02	6.030e-02	5.345e-02	5.000e-01	2.668e-02	2.232e-02	2.667e-02	-4.842e-03	-1.475e-02	5.500e-01	4.017e-02	3.756e-02	3.777e-02	4.160e-02	4.178e-02
0	4	nan	nan	nan	nan	nan	nan	5.000e-02	-7.173e-03	3.025e-03	-3.652e-03	-4.290e-02	-5.458e-02	3.800e-01	2.217e-02	1.717e-02	1.759e-02	7.336e-02	7.631e-02	5.000e-01	5.724e-02	4.531e-02	5.440e-02	-2.894e-02	-4.358e-02	5.000e-01	5.724e-02	4.531e-02	5.430e-02	-2.894e-02	-4.364e-02
0	5	5.000e-02	-1.030e-02	-2.622e-01	-5.371e-03	-4.540e-01	-7.078e-02	5.000e-02	-1.030e-02	-2.622e-01	-5.089e-03	-4.540e-01	-8.188e-02	5.000e-01	-1.928e-02	-2.185e-02	-2.119e-02	-5.851e-02	-5.845e-02	5.000e-01	-1.928e-02	-2.185e-02	-2.125e-02	-5.851e-02	-5.855e-02	5.500e-01	6.350e-02	5.930e-02	5.956e-02	6.528e-02	6.551e-02
0	6	nan	nan	nan	nan	nan	nan	5.000e-02	-1.661e-03	-3.295e-01	3.993e-03	-6.362e-01	-6.487e-02	5.000e-01	-2.888e-02	-3.732e-02	-3.149e-02	-6.336e-02	-5.313e-02	5.000e-01	-2.888e-02	-3.732e-02	-3.021e-02	-6.336e-02	-5.345e-02	5.500e-01	8.183e-02	7.759e-02	7.807e-02	8.340e-02	8.372e-02
0	7	nan	nan	nan	nan	nan	nan	5.000e-02	-8.439e-03	-3.544e-01	-2.538e-03	-6.578e-01	-8.611e-02	4.500e-01	5.186e-02	5.166e-02	4.496e-02	1.454e-01	1.423e-01	5.000e-01	1.712e-02	1.498e-02	1.457e-02	-5.062e-02	-5.270e-02	5.500e-01	9.308e-02	8.519e-02	8.625e-02	9.568e-02	9.659e-02
0	8	nan	nan	nan	nan	nan	nan	5.000e-02	-1.966e-05	8.167e-03	8.136e-03	-8.169e-02	-8.176e-02	1.900e-01	2.854e-02	1.825e-02	1.969e-02	2.575e-02	1.925e-02	5.000e-01	8.923e-02	7.856e-02	8.149e-02	-6.569e-02	-8.088e-02	5.500e-01	1.052e-01	9.943e-02	9.966e-02	1.074e-01	1.076e-01
0	9	4.300e-01	-1.780e-01	-2.394e-01	-1.806e-01	3.106e-01	2.972e-01	5.000e-01	9.082e-03	-3.546e-01	-3.269e-03	-8.087e-01	-1.974e-01	5.000e-01	9.082e-03	-3.546e-01	-3.432e-03	-8.087e-01	-1.970e-01	5.000e-01	9.082e-03	-3.546e-01	-2.483e-03	-8.087e-01	-1.985e-01	5.000e-01	9.082e-03	-3.546e-01	-3.227e-03	-8.087e-01	-1.978e-01
1	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.000e-01	7.444e-02	1.007e-01	9.405e-02	-6.346e-02	-5.867e-02
1	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.000e-01	9.062e-02	1.100e-01	1.095e-01	-6.494e-02	-6.159e-02	5.000e-01	9.062e-02	1.100e-01	1.096e-01	-6.494e-02	-6.289e-02
1	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.000e-01	9.070e-02	8.319e-02	1.042e-01	-5.562e-02	-9.720e-02	5.000e-01	9.070e-02	8.319e-02	1.045e-01	-5.562e-02	-9.830e-02
1	9	1.100e-01	1.464e-01	-7.382e-02	1.243e-01	-6.231e-01	-3.957e-01	5.000e-01	1.780e-01	2.664e-01	1.592e-01	-1.992e-01	-2.143e-01	5.000e-01	1.780e-01	2.664e-01	1.590e-01	-1.992e-01	-2.160e-01	5.000e-01	1.780e-01	2.664e-01	1.590e-01	-1.992e-01	-2.153e-01	5.500e-01	1.703e-01	1.544e-01	1.642e-01	1.656e-01	1.754e-01
2	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	9	5.000e-01	2.861e-01	4.677e-01	2.867e-01	-1.773e-02	1.715e-01	5.000e-01	2.861e-01	4.677e-01	2.816e-01	-1.773e-02	1.497e-01	5.000e-01	2.861e-01	4.677e-01	2.758e-01	-1.773e-02	1.781e-01	5.500e-01	2.559e-01	2.528e-01	2.492e-01	2.657e-01	2.630e-01	5.500e-01	2.559e-01	2.528e-01	2.493e-01	2.657e-01	2.631e-01
3	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
