n.evals.q.1.0.	xor._.me.hebbian.network.best.quality.increase	xor._.me.hebbian.network.best.quality.increase.min	xor._.me.hebbian.network.best.quality.increase.max	xor._.me.hebbian.layer.best.quality.increase	xor._.me.hebbian.layer.best.quality.increase.min	xor._.me.hebbian.layer.best.quality.increase.max	xor._.me.hebbian.neuron.best.quality.increase	xor._.me.hebbian.neuron.best.quality.increase.min	xor._.me.hebbian.neuron.best.quality.increase.max	xor._.me.hebbian.synapse.best.quality.increase	xor._.me.hebbian.synapse.best.quality.increase.min	xor._.me.hebbian.synapse.best.quality.increase.max	xor._.me.freeForm.best.quality.increase	xor._.me.freeForm.best.quality.increase.min	xor._.me.freeForm.best.quality.increase.max
1.500e+03	2.324e-01	7.110e-02	4.569e-01	6.631e-02	1.740e-02	1.743e-01	4.147e-01	3.331e-01	4.646e-01	4.705e-01	3.842e-01	5.532e-01	3.835e-01	2.253e-01	5.305e-01
1.600e+03	2.324e-01	7.110e-02	4.569e-01	6.346e-02	1.740e-02	1.663e-01	4.147e-01	3.331e-01	4.646e-01	4.731e-01	3.949e-01	5.925e-01	3.835e-01	2.253e-01	5.305e-01
1.700e+03	2.324e-01	7.110e-02	4.569e-01	6.346e-02	1.740e-02	1.663e-01	4.147e-01	3.331e-01	4.646e-01	4.731e-01	3.949e-01	5.925e-01	3.929e-01	2.253e-01	5.305e-01
1.800e+03	2.324e-01	7.110e-02	4.569e-01	6.346e-02	1.740e-02	1.663e-01	3.977e-01	3.253e-01	4.646e-01	4.578e-01	3.842e-01	5.262e-01	3.930e-01	2.253e-01	5.305e-01
1.900e+03	2.324e-01	7.110e-02	4.569e-01	6.346e-02	2.660e-02	1.663e-01	3.977e-01	3.253e-01	4.646e-01	4.610e-01	3.842e-01	5.532e-01	3.930e-01	2.253e-01	5.305e-01
2.000e+03	2.324e-01	7.110e-02	4.168e-01	6.346e-02	2.660e-02	1.663e-01	3.977e-01	3.253e-01	4.646e-01	4.731e-01	3.949e-01	5.532e-01	3.930e-01	2.253e-01	5.639e-01
2.100e+03	2.324e-01	7.110e-02	4.168e-01	6.631e-02	2.706e-02	1.663e-01	3.977e-01	3.253e-01	4.646e-01	4.757e-01	3.949e-01	5.580e-01	3.929e-01	1.863e-01	5.051e-01
2.200e+03	2.349e-01	7.110e-02	4.168e-01	6.631e-02	2.706e-02	1.663e-01	3.977e-01	3.253e-01	4.646e-01	4.610e-01	3.794e-01	5.532e-01	3.929e-01	1.863e-01	5.051e-01
2.300e+03	2.349e-01	7.110e-02	4.168e-01	8.246e-02	3.158e-02	1.663e-01	3.977e-01	3.253e-01	4.646e-01	4.610e-01	3.794e-01	5.532e-01	3.938e-01	2.253e-01	6.711e-01
2.400e+03	2.349e-01	7.110e-02	4.168e-01	1.007e-01	3.158e-02	1.670e-01	3.977e-01	3.253e-01	4.646e-01	4.578e-01	3.688e-01	5.532e-01	3.938e-01	2.253e-01	6.711e-01
2.500e+03	2.349e-01	7.110e-02	4.168e-01	1.007e-01	3.158e-02	1.670e-01	3.977e-01	3.253e-01	4.646e-01	4.578e-01	3.688e-01	5.532e-01	3.930e-01	1.863e-01	5.305e-01
2.600e+03	2.349e-01	7.110e-02	4.168e-01	1.007e-01	3.158e-02	1.670e-01	3.977e-01	2.787e-01	4.646e-01	4.578e-01	3.688e-01	5.532e-01	3.930e-01	1.863e-01	5.305e-01
2.700e+03	2.349e-01	7.110e-02	4.168e-01	1.007e-01	3.158e-02	1.670e-01	3.977e-01	2.753e-01	4.646e-01	4.578e-01	3.794e-01	4.982e-01	3.930e-01	9.457e-02	5.305e-01
2.800e+03	2.349e-01	7.110e-02	4.168e-01	1.007e-01	3.158e-02	1.670e-01	3.977e-01	2.753e-01	4.646e-01	4.578e-01	3.794e-01	4.982e-01	3.930e-01	1.128e-01	5.305e-01
2.900e+03	2.349e-01	7.110e-02	4.168e-01	1.007e-01	3.158e-02	1.670e-01	4.147e-01	2.753e-01	4.646e-01	4.200e-01	3.603e-01	4.801e-01	3.930e-01	8.834e-02	6.711e-01
3.000e+03	2.349e-01	7.110e-02	4.168e-01	1.007e-01	3.158e-02	1.670e-01	4.147e-01	2.753e-01	4.646e-01	4.263e-01	3.603e-01	4.867e-01	3.938e-01	1.100e-01	6.711e-01
3.100e+03	2.349e-01	7.110e-02	4.168e-01	1.291e-01	3.939e-02	1.743e-01	4.147e-01	2.753e-01	4.646e-01	4.200e-01	3.129e-01	4.867e-01	3.938e-01	1.100e-01	6.711e-01
3.200e+03	2.349e-01	7.110e-02	4.168e-01	1.291e-01	3.939e-02	1.743e-01	4.147e-01	2.753e-01	4.646e-01	4.200e-01	3.129e-01	4.867e-01	3.938e-01	1.128e-01	6.750e-01
3.300e+03	2.349e-01	7.110e-02	4.168e-01	1.291e-01	3.939e-02	1.743e-01	4.147e-01	2.753e-01	4.646e-01	4.200e-01	3.129e-01	4.867e-01	3.938e-01	1.128e-01	6.751e-01
3.400e+03	2.349e-01	7.110e-02	4.168e-01	1.133e-01	3.939e-02	1.743e-01	4.147e-01	2.753e-01	4.646e-01	4.200e-01	3.129e-01	4.867e-01	3.938e-01	1.128e-01	6.750e-01
3.500e+03	2.349e-01	7.110e-02	4.168e-01	1.133e-01	3.939e-02	1.743e-01	4.147e-01	2.753e-01	4.646e-01	4.200e-01	3.129e-01	4.867e-01	3.938e-01	1.128e-01	6.749e-01
3.600e+03	2.349e-01	7.110e-02	4.168e-01	1.133e-01	3.939e-02	1.743e-01	4.147e-01	2.753e-01	4.646e-01	4.200e-01	3.129e-01	4.867e-01	3.938e-01	1.128e-01	6.711e-01
3.700e+03	2.349e-01	7.110e-02	4.168e-01	1.133e-01	3.939e-02	2.036e-01	4.147e-01	2.753e-01	4.646e-01	3.949e-01	3.030e-01	4.801e-01	3.938e-01	1.128e-01	5.725e-01
3.800e+03	2.349e-01	7.110e-02	4.168e-01	1.133e-01	3.939e-02	2.186e-01	4.147e-01	2.753e-01	4.646e-01	3.949e-01	3.030e-01	4.801e-01	3.938e-01	1.128e-01	5.725e-01
3.900e+03	2.349e-01	7.110e-02	4.168e-01	1.133e-01	3.939e-02	2.186e-01	4.147e-01	2.753e-01	4.646e-01	3.949e-01	3.030e-01	4.801e-01	3.938e-01	1.128e-01	5.725e-01
4.000e+03	2.349e-01	7.110e-02	4.168e-01	1.404e-01	3.939e-02	2.186e-01	4.147e-01	2.753e-01	4.646e-01	3.949e-01	3.030e-01	4.801e-01	3.938e-01	1.128e-01	5.725e-01
4.100e+03	2.370e-01	7.110e-02	4.168e-01	1.596e-01	3.975e-02	2.199e-01	4.147e-01	2.753e-01	4.646e-01	3.842e-01	3.027e-01	4.775e-01	3.938e-01	1.128e-01	5.725e-01
4.200e+03	2.370e-01	7.110e-02	4.168e-01	1.404e-01	3.975e-02	2.186e-01	4.147e-01	2.647e-01	4.646e-01	3.842e-01	3.030e-01	4.775e-01	3.972e-01	1.128e-01	5.725e-01
4.300e+03	2.370e-01	7.110e-02	4.168e-01	1.404e-01	3.975e-02	2.186e-01	4.147e-01	2.559e-01	4.646e-01	3.842e-01	3.030e-01	4.775e-01	3.972e-01	1.128e-01	5.725e-01
4.400e+03	2.370e-01	7.110e-02	4.168e-01	1.596e-01	3.975e-02	2.199e-01	4.147e-01	2.559e-01	4.646e-01	3.842e-01	3.030e-01	4.775e-01	3.938e-01	1.100e-01	5.305e-01
4.500e+03	2.370e-01	7.110e-02	4.168e-01	1.596e-01	3.975e-02	2.199e-01	4.147e-01	2.559e-01	4.646e-01	3.794e-01	3.004e-01	4.610e-01	3.938e-01	1.071e-01	5.305e-01
4.600e+03	2.370e-01	7.110e-02	4.168e-01	1.596e-01	3.975e-02	2.199e-01	4.147e-01	2.559e-01	4.646e-01	3.794e-01	3.004e-01	4.610e-01	3.938e-01	1.071e-01	5.305e-01
4.700e+03	2.370e-01	7.110e-02	4.168e-01	1.596e-01	3.975e-02	2.199e-01	4.147e-01	2.559e-01	4.646e-01	3.794e-01	3.004e-01	4.610e-01	3.938e-01	9.265e-02	5.305e-01
4.800e+03	2.370e-01	7.110e-02	4.168e-01	1.596e-01	3.975e-02	2.199e-01	4.147e-01	2.559e-01	4.646e-01	3.794e-01	3.004e-01	4.610e-01	3.938e-01	9.265e-02	5.305e-01
4.900e+03	2.370e-01	7.110e-02	4.168e-01	1.596e-01	3.975e-02	2.199e-01	4.147e-01	2.559e-01	4.646e-01	3.740e-01	2.977e-01	4.578e-01	3.930e-01	8.834e-02	4.915e-01
5.000e+03	2.370e-01	7.110e-02	4.168e-01	1.596e-01	3.975e-02	2.199e-01	4.147e-01	2.559e-01	4.646e-01	3.740e-01	2.977e-01	4.578e-01	2.805e-01	8.179e-02	4.751e-01
5.100e+03	2.370e-01	7.110e-02	4.168e-01	1.596e-01	4.271e-02	2.199e-01	4.147e-01	2.559e-01	4.646e-01	3.740e-01	2.977e-01	4.578e-01	2.805e-01	8.179e-02	4.751e-01
5.200e+03	2.370e-01	7.110e-02	4.168e-01	1.596e-01	4.271e-02	2.199e-01	4.147e-01	2.559e-01	4.646e-01	3.688e-01	2.957e-01	4.419e-01	2.383e-01	7.518e-02	4.751e-01
5.300e+03	2.370e-01	7.110e-02	4.168e-01	1.596e-01	4.271e-02	2.199e-01	3.977e-01	1.996e-01	4.469e-01	3.603e-01	2.728e-01	4.263e-01	2.383e-01	7.518e-02	4.751e-01
5.400e+03	2.370e-01	7.110e-02	4.168e-01	1.463e-01	4.271e-02	2.186e-01	3.977e-01	1.996e-01	4.469e-01	3.603e-01	2.728e-01	4.263e-01	2.383e-01	7.518e-02	4.452e-01
5.500e+03	2.370e-01	7.110e-02	4.168e-01	1.463e-01	4.271e-02	2.186e-01	3.977e-01	1.996e-01	4.469e-01	3.603e-01	2.728e-01	4.263e-01	2.383e-01	6.694e-02	4.452e-01
5.600e+03	2.370e-01	7.110e-02	4.168e-01	1.463e-01	4.271e-02	2.186e-01	3.977e-01	1.996e-01	4.469e-01	3.603e-01	2.728e-01	4.263e-01	2.383e-01	6.694e-02	5.305e-01
5.700e+03	2.370e-01	7.110e-02	4.168e-01	1.463e-01	4.271e-02	2.186e-01	3.977e-01	1.996e-01	4.469e-01	3.603e-01	2.728e-01	4.263e-01	2.383e-01	6.694e-02	4.477e-01
5.800e+03	2.370e-01	7.110e-02	4.168e-01	1.463e-01	4.271e-02	2.186e-01	3.977e-01	1.996e-01	4.469e-01	3.603e-01	2.728e-01	4.263e-01	2.383e-01	6.694e-02	4.098e-01
5.900e+03	2.370e-01	7.110e-02	4.168e-01	1.404e-01	4.271e-02	2.186e-01	3.977e-01	1.996e-01	4.469e-01	3.603e-01	2.728e-01	4.263e-01	1.171e-01	5.124e-02	3.983e-01
6.000e+03	2.370e-01	7.110e-02	4.168e-01	1.404e-01	4.271e-02	2.186e-01	3.977e-01	1.996e-01	4.469e-01	3.603e-01	2.728e-01	4.263e-01	1.171e-01	5.124e-02	3.983e-01
6.100e+03	2.370e-01	7.110e-02	4.168e-01	1.404e-01	4.271e-02	2.186e-01	3.977e-01	1.996e-01	4.469e-01	3.603e-01	2.728e-01	4.263e-01	2.805e-01	5.124e-02	4.098e-01
6.200e+03	2.370e-01	7.110e-02	4.168e-01	1.404e-01	4.271e-02	2.186e-01	3.977e-01	1.996e-01	4.469e-01	3.603e-01	2.728e-01	4.263e-01	1.171e-01	5.124e-02	3.972e-01
6.300e+03	2.370e-01	7.110e-02	4.168e-01	1.463e-01	4.271e-02	2.186e-01	3.977e-01	1.996e-01	4.469e-01	3.603e-01	2.728e-01	4.263e-01	1.171e-01	5.124e-02	3.972e-01
6.400e+03	2.370e-01	7.110e-02	4.168e-01	1.463e-01	4.271e-02	2.186e-01	3.977e-01	1.996e-01	4.469e-01	3.603e-01	2.728e-01	4.263e-01	1.171e-01	5.124e-02	3.972e-01
6.500e+03	2.370e-01	7.110e-02	4.168e-01	1.463e-01	4.271e-02	2.186e-01	3.977e-01	1.996e-01	4.469e-01	3.603e-01	2.728e-01	4.263e-01	1.414e-01	6.694e-02	3.972e-01
6.600e+03	2.370e-01	7.110e-02	4.168e-01	1.463e-01	4.271e-02	2.186e-01	3.977e-01	1.996e-01	4.469e-01	3.603e-01	2.728e-01	4.263e-01	1.414e-01	6.694e-02	3.972e-01
6.700e+03	2.370e-01	7.110e-02	4.168e-01	1.463e-01	4.271e-02	2.186e-01	3.977e-01	1.996e-01	4.469e-01	3.603e-01	2.728e-01	4.263e-01	1.414e-01	6.694e-02	3.972e-01
6.800e+03	2.370e-01	7.110e-02	3.450e-01	1.463e-01	4.271e-02	2.199e-01	3.977e-01	1.996e-01	4.469e-01	3.603e-01	2.728e-01	4.263e-01	1.414e-01	6.694e-02	3.972e-01
6.900e+03	2.370e-01	7.110e-02	3.450e-01	1.463e-01	4.271e-02	2.199e-01	3.977e-01	1.996e-01	4.469e-01	3.345e-01	2.645e-01	4.200e-01	1.414e-01	6.694e-02	3.983e-01
7.000e+03	2.370e-01	7.110e-02	3.450e-01	1.463e-01	4.271e-02	2.199e-01	3.977e-01	1.996e-01	4.469e-01	3.345e-01	2.645e-01	4.200e-01	1.966e-01	7.518e-02	3.983e-01
7.100e+03	2.370e-01	8.019e-02	3.450e-01	1.404e-01	4.271e-02	2.199e-01	3.977e-01	1.996e-01	4.469e-01	3.345e-01	2.645e-01	4.200e-01	2.654e-01	7.518e-02	4.681e-01
7.200e+03	2.370e-01	8.019e-02	3.450e-01	1.404e-01	4.271e-02	2.199e-01	3.977e-01	1.996e-01	4.469e-01	3.345e-01	2.645e-01	4.200e-01	2.654e-01	7.518e-02	4.681e-01
7.300e+03	2.370e-01	8.019e-02	3.450e-01	1.404e-01	4.271e-02	2.199e-01	3.977e-01	1.996e-01	4.469e-01	3.345e-01	2.645e-01	4.200e-01	2.654e-01	7.518e-02	4.681e-01
7.400e+03	2.370e-01	8.019e-02	3.450e-01	1.404e-01	4.271e-02	2.199e-01	3.977e-01	1.996e-01	4.469e-01	3.345e-01	2.645e-01	4.200e-01	2.654e-01	7.518e-02	4.681e-01
7.500e+03	2.370e-01	8.019e-02	3.450e-01	1.404e-01	4.271e-02	2.199e-01	3.977e-01	1.996e-01	4.469e-01	3.345e-01	2.645e-01	4.200e-01	2.654e-01	7.518e-02	4.681e-01
7.600e+03	2.370e-01	8.019e-02	3.450e-01	1.404e-01	4.271e-02	2.199e-01	3.977e-01	1.996e-01	4.469e-01	3.345e-01	2.645e-01	4.200e-01	2.654e-01	7.518e-02	4.681e-01
7.700e+03	2.374e-01	8.019e-02	3.450e-01	1.404e-01	4.271e-02	2.199e-01	3.977e-01	1.996e-01	4.469e-01	3.345e-01	2.645e-01	4.200e-01	2.654e-01	7.518e-02	4.574e-01
7.800e+03	2.374e-01	8.019e-02	3.450e-01	1.404e-01	4.271e-02	2.199e-01	3.977e-01	1.996e-01	4.469e-01	3.345e-01	2.645e-01	4.200e-01	2.654e-01	7.518e-02	4.574e-01
7.900e+03	2.370e-01	8.019e-02	3.450e-01	1.404e-01	4.748e-02	2.199e-01	3.977e-01	1.996e-01	4.469e-01	3.345e-01	2.645e-01	4.200e-01	2.654e-01	7.518e-02	4.574e-01
8.000e+03	2.370e-01	8.019e-02	3.450e-01	1.463e-01	5.174e-02	2.243e-01	3.977e-01	1.996e-01	4.469e-01	3.345e-01	2.645e-01	4.200e-01	2.654e-01	7.518e-02	4.574e-01
8.100e+03	2.370e-01	8.019e-02	3.450e-01	1.463e-01	5.174e-02	2.243e-01	3.977e-01	1.996e-01	4.469e-01	3.345e-01	2.645e-01	4.200e-01	2.654e-01	7.518e-02	4.574e-01
8.200e+03	2.370e-01	8.019e-02	3.450e-01	1.463e-01	5.174e-02	2.243e-01	3.977e-01	1.996e-01	4.469e-01	3.345e-01	2.645e-01	4.200e-01	2.654e-01	7.518e-02	4.574e-01
8.300e+03	2.370e-01	8.019e-02	3.450e-01	1.463e-01	5.174e-02	2.243e-01	3.977e-01	1.996e-01	4.469e-01	3.345e-01	2.645e-01	4.200e-01	2.654e-01	7.518e-02	4.574e-01
8.400e+03	2.370e-01	8.019e-02	3.450e-01	1.463e-01	5.174e-02	2.243e-01	3.977e-01	1.996e-01	4.469e-01	3.112e-01	2.222e-01	3.949e-01	2.654e-01	7.518e-02	4.574e-01
8.500e+03	2.370e-01	8.019e-02	3.450e-01	1.463e-01	5.174e-02	2.243e-01	3.977e-01	1.996e-01	4.469e-01	3.112e-01	2.222e-01	3.949e-01	2.654e-01	7.518e-02	4.574e-01
8.600e+03	2.370e-01	8.019e-02	3.450e-01	1.463e-01	5.174e-02	2.243e-01	3.977e-01	1.996e-01	4.469e-01	3.112e-01	2.222e-01	3.949e-01	2.654e-01	7.518e-02	4.267e-01
8.700e+03	2.370e-01	8.019e-02	3.450e-01	1.463e-01	5.174e-02	2.243e-01	3.977e-01	1.996e-01	4.469e-01	3.112e-01	2.222e-01	3.949e-01	2.654e-01	7.518e-02	4.267e-01
8.800e+03	2.370e-01	8.019e-02	3.450e-01	1.463e-01	5.174e-02	2.243e-01	3.977e-01	1.996e-01	4.469e-01	3.112e-01	2.222e-01	3.949e-01	2.654e-01	7.518e-02	4.267e-01
8.900e+03	2.370e-01	8.019e-02	3.450e-01	1.463e-01	5.174e-02	2.243e-01	3.977e-01	1.996e-01	4.469e-01	3.112e-01	2.222e-01	3.949e-01	2.654e-01	7.518e-02	4.267e-01
9.000e+03	2.370e-01	8.019e-02	3.450e-01	1.463e-01	5.174e-02	2.243e-01	3.977e-01	1.996e-01	4.469e-01	3.112e-01	2.222e-01	3.949e-01	2.654e-01	7.518e-02	4.267e-01
9.100e+03	2.370e-01	8.019e-02	3.450e-01	1.463e-01	5.174e-02	2.243e-01	3.977e-01	1.996e-01	4.469e-01	3.112e-01	2.222e-01	3.949e-01	2.805e-01	9.265e-02	4.574e-01
9.200e+03	2.370e-01	8.019e-02	3.450e-01	1.463e-01	5.174e-02	2.243e-01	3.977e-01	1.996e-01	4.469e-01	3.112e-01	2.222e-01	3.949e-01	2.805e-01	9.265e-02	4.574e-01
9.300e+03	2.370e-01	8.019e-02	3.450e-01	1.463e-01	5.174e-02	2.243e-01	3.977e-01	1.996e-01	4.469e-01	3.112e-01	2.222e-01	3.949e-01	1.966e-01	6.812e-02	3.983e-01
9.400e+03	2.370e-01	8.019e-02	3.450e-01	1.463e-01	4.748e-02	2.243e-01	3.977e-01	1.996e-01	4.469e-01	3.112e-01	2.222e-01	3.949e-01	1.966e-01	6.812e-02	3.983e-01
9.500e+03	2.358e-01	8.019e-02	2.411e-01	1.463e-01	4.748e-02	2.011e-01	3.977e-01	1.996e-01	4.469e-01	3.030e-01	1.981e-01	3.949e-01	2.386e-01	7.518e-02	3.983e-01
9.600e+03	2.355e-01	8.019e-02	2.400e-01	1.463e-01	4.748e-02	2.011e-01	3.977e-01	1.996e-01	4.469e-01	3.030e-01	1.940e-01	3.949e-01	2.386e-01	7.518e-02	3.983e-01
9.700e+03	2.355e-01	8.019e-02	2.400e-01	1.463e-01	4.748e-02	2.011e-01	3.977e-01	1.996e-01	4.469e-01	3.030e-01	1.940e-01	3.949e-01	1.966e-01	6.812e-02	3.972e-01
9.800e+03	2.355e-01	8.019e-02	2.400e-01	1.463e-01	4.748e-02	2.011e-01	3.977e-01	1.996e-01	4.469e-01	3.030e-01	1.940e-01	3.949e-01	1.966e-01	6.812e-02	3.972e-01
9.900e+03	2.355e-01	8.019e-02	2.400e-01	1.463e-01	4.748e-02	2.011e-01	3.977e-01	1.996e-01	4.469e-01	2.977e-01	1.927e-01	3.842e-01	1.966e-01	6.812e-02	3.972e-01
1.000e+04	2.355e-01	8.019e-02	2.400e-01	1.463e-01	4.748e-02	2.011e-01	3.977e-01	1.996e-01	4.469e-01	2.977e-01	1.927e-01	3.842e-01	1.966e-01	6.812e-02	3.972e-01
1.010e+04	2.355e-01	8.019e-02	2.400e-01	1.463e-01	4.748e-02	2.011e-01	3.977e-01	1.996e-01	4.469e-01	2.977e-01	1.927e-01	3.842e-01	1.966e-01	6.812e-02	3.972e-01
1.020e+04	2.355e-01	8.019e-02	2.400e-01	1.463e-01	4.748e-02	2.011e-01	3.977e-01	1.996e-01	4.469e-01	2.977e-01	1.927e-01	3.842e-01	1.966e-01	6.812e-02	3.972e-01
1.030e+04	2.355e-01	8.019e-02	2.400e-01	1.463e-01	4.748e-02	2.011e-01	3.977e-01	1.996e-01	4.469e-01	2.977e-01	1.927e-01	3.842e-01	1.966e-01	6.812e-02	3.972e-01
1.040e+04	2.355e-01	8.019e-02	2.400e-01	1.463e-01	4.748e-02	2.011e-01	3.977e-01	1.996e-01	4.469e-01	2.977e-01	1.927e-01	3.842e-01	1.414e-01	6.812e-02	3.699e-01
1.050e+04	2.355e-01	8.019e-02	2.400e-01	1.463e-01	4.748e-02	2.011e-01	3.977e-01	1.996e-01	4.469e-01	2.977e-01	1.927e-01	3.842e-01	1.565e-01	6.812e-02	3.972e-01
1.060e+04	2.355e-01	8.019e-02	2.400e-01	1.463e-01	4.748e-02	2.011e-01	3.977e-01	1.996e-01	4.469e-01	2.977e-01	1.927e-01	3.842e-01	1.565e-01	6.812e-02	3.972e-01
1.070e+04	2.355e-01	8.019e-02	2.400e-01	1.463e-01	4.748e-02	2.011e-01	3.977e-01	1.996e-01	4.469e-01	2.977e-01	1.927e-01	3.842e-01	1.565e-01	6.812e-02	3.972e-01
1.080e+04	2.355e-01	8.019e-02	2.400e-01	1.463e-01	4.748e-02	2.011e-01	3.977e-01	1.996e-01	4.469e-01	2.977e-01	1.927e-01	3.842e-01	1.461e-01	6.812e-02	3.699e-01
1.090e+04	2.355e-01	8.019e-02	2.400e-01	1.463e-01	4.748e-02	2.011e-01	3.977e-01	1.996e-01	4.469e-01	2.977e-01	1.927e-01	3.842e-01	1.461e-01	6.812e-02	3.699e-01
1.100e+04	2.355e-01	8.019e-02	2.400e-01	1.463e-01	4.748e-02	2.011e-01	3.977e-01	1.996e-01	4.469e-01	2.977e-01	1.927e-01	3.842e-01	1.565e-01	6.812e-02	3.766e-01
1.110e+04	2.355e-01	8.019e-02	2.400e-01	1.463e-01	4.748e-02	2.011e-01	3.977e-01	1.996e-01	4.469e-01	2.977e-01	1.911e-01	3.842e-01	1.565e-01	6.812e-02	3.766e-01
1.120e+04	2.355e-01	8.019e-02	2.400e-01	1.463e-01	4.748e-02	2.011e-01	3.977e-01	1.996e-01	4.469e-01	2.977e-01	1.911e-01	3.842e-01	1.565e-01	6.812e-02	3.699e-01
1.130e+04	2.355e-01	8.019e-02	2.400e-01	1.463e-01	4.748e-02	2.011e-01	3.977e-01	1.996e-01	4.469e-01	2.977e-01	1.911e-01	3.842e-01	1.565e-01	6.812e-02	3.699e-01
1.140e+04	2.355e-01	1.134e-01	2.400e-01	1.463e-01	4.748e-02	2.011e-01	3.977e-01	1.996e-01	4.469e-01	2.977e-01	1.911e-01	3.842e-01	1.565e-01	6.812e-02	3.699e-01
1.150e+04	2.355e-01	1.134e-01	2.400e-01	1.463e-01	4.748e-02	2.011e-01	3.977e-01	1.996e-01	4.469e-01	2.977e-01	1.911e-01	3.842e-01	1.565e-01	6.812e-02	3.699e-01
1.160e+04	2.355e-01	1.134e-01	2.400e-01	1.463e-01	4.748e-02	2.011e-01	3.977e-01	1.996e-01	4.469e-01	2.977e-01	1.911e-01	3.842e-01	1.565e-01	6.812e-02	3.699e-01
1.170e+04	2.355e-01	1.134e-01	2.400e-01	1.463e-01	4.748e-02	2.011e-01	3.977e-01	1.996e-01	4.469e-01	2.977e-01	1.911e-01	3.842e-01	1.565e-01	6.812e-02	3.699e-01
1.180e+04	2.355e-01	1.134e-01	2.400e-01	1.463e-01	4.748e-02	2.011e-01	3.977e-01	1.996e-01	4.469e-01	2.977e-01	1.911e-01	3.842e-01	1.565e-01	6.812e-02	3.699e-01
