x	y	progress.rate.q.0.05.0.00.fitness	progress.rate.q.0.05.0.00.frozen	progress.rate.q.0.05.0.00.copy.no.reset	progress.rate.q.0.05.0.00.copy.reset	progress.rate.q.0.05.0.00.or.no.reset	progress.rate.q.0.05.0.00.or.reset	progress.rate.q.0.05.0.10.fitness	progress.rate.q.0.05.0.10.frozen	progress.rate.q.0.05.0.10.copy.no.reset	progress.rate.q.0.05.0.10.copy.reset	progress.rate.q.0.05.0.10.or.no.reset	progress.rate.q.0.05.0.10.or.reset	progress.rate.q.0.05.0.25.fitness	progress.rate.q.0.05.0.25.frozen	progress.rate.q.0.05.0.25.copy.no.reset	progress.rate.q.0.05.0.25.copy.reset	progress.rate.q.0.05.0.25.or.no.reset	progress.rate.q.0.05.0.25.or.reset	progress.rate.q.0.05.0.50.fitness	progress.rate.q.0.05.0.50.frozen	progress.rate.q.0.05.0.50.copy.no.reset	progress.rate.q.0.05.0.50.copy.reset	progress.rate.q.0.05.0.50.or.no.reset	progress.rate.q.0.05.0.50.or.reset	progress.rate.q.0.05.1.00.fitness	progress.rate.q.0.05.1.00.frozen	progress.rate.q.0.05.1.00.copy.no.reset	progress.rate.q.0.05.1.00.copy.reset	progress.rate.q.0.05.1.00.or.no.reset	progress.rate.q.0.05.1.00.or.reset
0	0	nan	nan	nan	nan	nan	nan	6.600e-01	2.436e-02	3.601e-02	1.925e-02	-3.963e-03	4.058e-03	1.000e+00	2.808e-02	2.111e-02	2.904e-02	1.427e-03	5.664e-03	1.000e+00	2.808e-02	2.111e-02	2.926e-02	1.427e-03	5.679e-03	1.000e+00	2.808e-02	2.111e-02	2.912e-02	1.427e-03	5.688e-03
0	1	nan	nan	nan	nan	nan	nan	1.000e+00	6.165e-02	4.588e-02	8.166e-02	1.560e-02	2.870e-02	1.000e+00	6.165e-02	4.588e-02	7.426e-02	1.560e-02	2.614e-02	1.000e+00	6.165e-02	4.588e-02	8.116e-02	1.560e-02	2.368e-02	1.000e+00	6.165e-02	4.588e-02	8.138e-02	1.560e-02	2.161e-02
0	2	-1.000e+00	-5.591e-01	-7.347e-01	-5.305e-01	-2.426e-01	-2.589e-01	1.000e+00	8.204e-02	2.988e-01	7.870e-02	6.651e-04	1.597e-03	1.000e+00	8.204e-02	2.988e-01	9.169e-02	6.651e-04	1.225e-03	1.000e+00	8.204e-02	2.988e-01	7.993e-02	6.651e-04	2.434e-03	1.000e+00	8.204e-02	2.988e-01	7.159e-02	6.651e-04	2.202e-03
0	3	nan	nan	nan	nan	nan	nan	4.600e-01	5.683e-02	1.068e-01	5.686e-02	-1.027e-02	1.965e-02	8.600e-01	8.917e-02	7.667e-02	8.822e-02	5.746e-02	5.929e-02	1.000e+00	9.268e-02	1.254e-01	9.670e-02	7.749e-02	9.036e-02	1.000e+00	9.268e-02	1.254e-01	1.035e-01	7.749e-02	9.015e-02
0	4	nan	nan	nan	nan	nan	nan	6.500e-01	9.475e-02	9.808e-02	1.010e-01	-1.614e-02	-9.291e-03	9.900e-01	1.510e-01	1.272e-01	9.629e-02	-3.572e-02	-1.191e-02	9.900e-01	1.510e-01	1.272e-01	9.458e-02	-3.572e-02	-5.393e-03	9.900e-01	1.510e-01	1.272e-01	9.835e-02	-3.572e-02	-3.343e-03
0	5	nan	nan	nan	nan	nan	nan	5.900e-01	-3.107e-02	4.565e-01	-2.908e-04	8.016e-03	-1.687e-02	6.000e-01	8.979e-02	4.116e-01	8.577e-02	-9.384e-03	-2.053e-02	7.000e-01	7.307e-02	-1.158e-01	9.088e-02	-2.655e-02	-4.676e-02	8.900e-01	-4.207e-02	2.990e-01	3.904e-02	3.628e-03	1.118e-03
0	6	nan	nan	nan	nan	nan	nan	8.000e-01	1.086e-01	9.847e-02	9.797e-02	6.167e-02	7.412e-02	8.000e-01	1.086e-01	9.847e-02	9.575e-02	6.167e-02	7.436e-02	8.000e-01	1.086e-01	9.847e-02	9.430e-02	6.167e-02	7.381e-02	8.500e-01	9.404e-02	5.000e-01	9.240e-02	-5.000e-02	8.539e-02
0	7	-1.000e+00	-9.281e-01	-7.921e-01	-9.259e-01	-2.421e-01	-3.608e-01	6.000e-01	1.114e-01	6.184e-01	1.164e-01	6.837e-02	6.522e-03	6.000e-01	1.114e-01	6.184e-01	1.162e-01	6.837e-02	7.551e-03	6.000e-01	1.114e-01	6.184e-01	1.191e-01	6.837e-02	6.675e-03	6.500e-01	-2.289e-02	3.646e-01	4.218e-02	-1.854e-01	2.429e-03
0	8	nan	nan	nan	nan	nan	nan	4.700e-01	1.501e-01	6.262e-01	8.352e-02	7.659e-02	1.864e-01	5.000e-01	-6.164e-03	-1.346e-02	-8.829e-03	-2.141e-01	-6.012e-02	5.000e-01	-6.164e-03	-1.346e-02	-1.799e-02	-2.141e-01	-8.589e-02	6.400e-01	-4.664e-02	1.963e-01	5.487e-02	8.109e-02	9.693e-02
0	9	5.000e-02	-1.221e-15	5.000e-02	5.000e-02	-5.000e-01	-5.000e-01	5.000e-01	-2.584e-02	-1.743e-01	-3.125e-02	-1.724e-01	-1.786e-01	6.100e-01	1.517e-02	1.639e-01	7.632e-02	1.477e-01	1.416e-01	6.100e-01	1.517e-02	1.639e-01	7.798e-02	1.477e-01	1.413e-01	6.100e-01	1.517e-02	1.639e-01	7.764e-02	1.477e-01	1.421e-01
