row;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31
0.0;0.004012018552655476;0.004835210731422436;9.545191275668954E-4;0.010293986198653876;0.007491245093600506;0.004126494207806433;-0.019309145326419246;-0.007610076832559027;0.011407365778660677;0.001950852678691349;-0.018122009331567285;-0.019798235394905155;-0.013923327322665179;0.002467391868823731;0.017251278493302876;-0.012392250731007666;0.013346970750512503;-0.01595521696121933;-0.004853138079160799;0.011080137951783958;-0.011017332972827561;-0.016965963262547543;-0.01855312513259566;-0.01885370618313823;-0.006037133748182004;-0.009308352176450931;-0.012745332730998885;-0.015650616656480498;-0.012757482418584654;-0.010866769295516688;-0.007161633706040824;-0.01964165317334416
1.0;0.02736672884580981;0.02818992102457677;0.02430922942072123;0.03364869649180821;0.03084595538675484;0.027481204500960768;-0.029995117599399185;-0.020663978775750484;-0.0016465361645307784;-0.011103049264500106;-0.03117591127475874;-0.03285213733809661;-0.026977229265856634;-0.0011011685888115395;0.0042032351012868535;-0.0033788550766581504;0.024673465418442737;-0.0239788611015573;0.003371180404037423;0.021008023742545893;0.031669372821691015;0.006520636016553144;0.002920380288569488;-0.01778591393509439;0.009877329581208917;0.008162755765335704;-0.038385926110552124;-0.025082608108577605;-0.02049003345561519;-0.0394601296265378;-0.015132727284854434;-0.025450542156978014
2.0;0.048506557478694964;0.018372136376487814;0.014491444772632273;0.05478852512469337;0.05198578401964;0.01766341985287181;-0.008855288966514028;-0.03376733221951963;-0.00528110707653155;-0.014737620176500878;-0.04427926471852789;-0.045955490781865754;-0.030611800177857404;-0.014204522032580684;-0.009048719904972548;0.007356448809546225;0.03606661958287929;-0.03193144376760468;0.012797481395360097;0.030910940403071074;0.07662030428852154;0.029162788484734543;0.0249507147688318;-0.01671253007097193;0.02686792386285685;0.02558987934567474;-0.0642757663821679;-0.03320539534908917;-0.028125559486654017;-0.06737044424979717;-0.02120303804156831;-0.030921891077968652
3.0;0.07207323273316445;0.04193881163095729;0.03805812002710175;0.07835520037916285;0.04121672588269479;0.006894361715926597;0.014711386287955455;-0.047076095282721435;-0.018589870139733358;-0.028046383239702686;-0.057588027781729695;-0.04986425321791327;-0.03452056261390492;-0.02751328509578249;-0.022507739230389717;0.016401608218746193;0.04733919635975157;-0.03982138013002332;0.020951807810334535;0.04065329497865067;0.12402031608000805;0.05419985837277365;0.04777434662052245;-0.015604884741625347;0.042650681411824626;0.04282514934648518;-0.09045706319334129;-0.04253110279617657;-0.03578293533476753;-0.09455651481860547;-0.028451382271884096;-0.0361968401250182
4.0;0.09414286798845688;0.06400844688624972;0.06012775528239418;0.06817295083997106;0.031034476343502995;-0.003287887823265197;0.00452913674876366;-0.06259484548924307;-0.034108620346254996;-0.04356513344622433;-0.06444679686607452;-0.05672302230225809;-0.04137933169824974;-0.034372054180127315;-0.03610704304540966;0.026635292957515766;0.05601301402904213;-0.047675059042054754;0.02991166134303795;0.04851270424592063;0.17410561191822993;0.07884286089163378;0.07408254506860179;-0.01443397114420177;0.05911038759141486;0.0582842053546883;-0.11693127890149291;-0.05088242704029651;-0.04532040128053279;-0.12100553055711365;-0.03427202470331637;-0.043367607831172314
5.0;0.11832789568016513;0.05299700743229697;0.04911631582844143;0.09235797853167932;0.05521950403521126;-0.01429932727721795;0.028714164440471923;-0.07465140331998585;-0.036345873619024;-0.04580238671899333;-0.0765033546968173;-0.06877958013300087;-0.043616584971018744;-0.0464286120108701;-0.05003700082714381;0.035418389702135546;0.06911766347059956;-0.05541158851034034;0.037789303646319064;0.059361213635861866;0.22652114379855132;0.10591698144438237;0.09633502244078172;-0.013319773095748432;0.07458836430071249;0.0764951401669114;-0.1436386010756101;-0.06035499594423813;-0.0515137593504863;-0.14692475977958486;-0.041138520572612663;-0.046608990613591146
6.0;0.1412959951708133;0.04246257856698796;0.03858188696313242;0.11532607802232747;0.04468507516990225;-0.02483375614252696;0.018179735575162913;-0.09044707444844868;-0.043574291261392555;-0.053030804361361886;-0.09229902582528013;-0.07600799777536942;-0.0508450026133873;-0.05365702965323865;-0.06401254788080188;0.045157377457615666;0.07760664874128986;-0.06316135673623963;0.04630493105118295;0.06701948562059291;0.28233714089421696;0.13292398393606977;0.1248605584027269;-0.012022564001587271;0.0905210060069735;0.09165634244674736;-0.170694469684017;-0.06896782431723159;-0.06109872764976925;-0.17203739568791757;-0.04673107554690171;-0.053230456754269614
7.0;0.1733998507432954;0.07456643413947008;0.07068574253561453;0.1474299335948096;0.03056961959939814;-0.03894921171303107;0.05028359114764503;-0.10042852030619528;-0.05355573711913916;-0.06301225021910849;-0.10228047168302673;-0.07547528284501835;-0.05031228768303624;-0.06363847551098525;-0.07834740550918809;0.04787935948204828;0.09362843685317407;-0.07079826349175665;0.050055623333189095;0.07964948157686907;0.3411718162643358;0.16997735471013883;0.1449302948485395;-0.01069158002807319;0.10210632601133586;0.11123732187816611;-0.1980529851294454;-0.08304685476769588;-0.06482328570270132;-0.1965827075581676;-0.05770080107477066;-0.053614829452882984
8.0;0.18999734305466287;0.06652915102027779;0.06264845941642225;0.13939265047561733;0.022532336480205858;-0.04698649483222335;0.04224630802845275;-0.12037149708913909;-0.06632019567931197;-0.07577670877928129;-0.11504493024319953;-0.08823974140519115;-0.06307674624320905;-0.07640293407115806;-0.0925698026729227;0.06271585424153127;0.0969827086474991;-0.07849313626880061;0.06194362319211452;0.08379957764721832;0.4027565812632488;0.19183070152671916;0.18248296714170398;-0.009246542472092957;0.12090200399737062;0.12317713204471965;-0.22564643407612683;-0.08745397717740355;-0.07839216733378444;-0.22048582966980104;-0.058619749250354077;-0.06361565901957476
9.0;0.20988355319406943;0.08641536115968436;0.05332206718983192;0.130066258249027;0.013205944253615534;-0.02710028469281678;0.032919915801862425;-0.13647938945245228;-0.08242808804262514;-0.083421895687178;-0.12269011715109625;-0.09588492831308787;-0.07918463860652222;-0.08404812097905477;-0.10723278015570889;0.07525874519758344;0.10534336439666339;-0.08603223095446401;0.07213696918204753;0.09126699566818199;0.4668259859305078;0.2177334997448014;0.21425294528745614;-0.007943705347372064;0.1382934453808117;0.1380953450027652;-0.25348490910654614;-0.0937706954284111;-0.08801732799379956;-0.24390694929329662;-0.061297514851072446;-0.0694822066912654
