row;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14
0.0;-0.009554949952509105;0.00995670449985572;0.018916261778085624;-0.012817824536017663;-0.019141309164767018;0.01641359290616758;-0.00872799513126032;-0.017683360606893492;-0.015334577661572375;0.015630546573734475;0.0035871485641281176;0.01339371120949594;-0.002374489214632125;-0.006676607883139871;0.0194949459201539
1.0;-0.012107571147549;0.011960153923319103;0.04761816771878899;-0.01578226654025937;-0.051197441077145675;0.019764765187161467;0.018343817438964134;0.012078906069513097;-0.00707555684358341;0.020012103357430366;-0.01974313168252787;0.06657029708790199;-0.004149196416127794;-0.041928650284434;-0.005748511288930478
2.0;-0.013456919411911763;-0.018661254972412066;0.06447601304049032;-0.019284634456379967;-0.08330119135253414;-0.022880500713925733;0.045208221703639764;-0.011324007995123293;-0.017094414475937098;0.024309491417588567;-0.042982971561806554;0.04995258758353714;-0.0059131386994903164;-0.0759891195233536;-0.03105947913318376
3.0;-0.009376140801886822;-0.04773018015225235;0.07773742491793033;-0.05343302097957657;-0.09172723378309958;-0.01590423559886655;0.07342151130814802;-0.03257839278123423;-0.030021623880268848;0.036957628650112866;-0.017396425440353372;0.10231970870484988;-0.007803962811168578;-0.1047472585190403;-0.05597720599546488
4.0;-0.008043220714832341;-0.07758472336812879;0.10254006576760301;-0.08847412317660303;-0.09832752645724126;-0.05597728431704584;0.09977156412971085;-0.0568005752464871;-0.02114887607882773;0.046432157105327915;0.003135488705075032;0.08493224838031439;-0.00968859536696908;-0.13621044734432936;-0.08158774183224703
5.0;-0.015735316270964583;-0.11001953591211144;0.1363995987948606;-0.08914095142939688;-0.13018026864018556;-0.10470506003192989;0.1256325765606075;-0.08180171020436486;-0.01186028729386493;0.050322356988359615;-0.019666822282435156;0.06681291640099424;-0.011125708778161674;-0.1764339541222956;-0.10697219645195254
6.0;-0.019671282985654768;-0.10910668160962923;0.15497059029481763;-0.1258937930745184;-0.16218165599092463;-0.1498308176481892;0.15550221755789725;-0.04740005999390381;-0.028358780606443614;0.06579171982492663;-0.04421709528749537;0.05469268322475419;-0.012378324372504064;-0.21287011432956257;-0.13075959162319312
7.0;-0.029906320601375103;-0.1131598577701037;0.17771352653571454;-0.12542379327161143;-0.1939337637001604;-0.20099720069233454;0.18458354410843045;-0.014305599684210135;-0.04315757739894237;0.0709887609558196;-0.06842362387024403;0.04139270087104339;-0.013052496166403055;-0.255412474008822;-0.15435286365391407
8.0;-0.02999296060968867;-0.14342025594715652;0.1937350661305976;-0.1609260777080017;-0.22608748443410326;-0.2424315661734495;0.2154567926457061;-0.031323153156374614;-0.061819963876562606;0.08816754565815615;-0.09341151982573906;0.030774412984114347;-0.014370100878383979;-0.2880494266698529;-0.17783265228692696
9.0;-0.025845092808418912;-0.1361343080417443;0.20695204409024476;-0.19505266850479241;-0.2345581026947378;-0.2798051620663117;0.24589736415916197;0.004025219022512697;-0.07954944897868366;0.10460936144000806;-0.061782751663783234;0.019508603838299186;-0.01619685178481872;-0.31671248073889435;-0.2018654530874582
10.0;-0.032665940643329235;-0.13749582209455063;0.22743372445318488;-0.23274274129614206;-0.2664453236640014;-0.3276974366062621;0.27840600998609943;0.04280289009062162;-0.10173793991071682;0.12457368109977174;-0.08748376241616883;0.011337763940246404;-0.016198037483162443;-0.35562838319324097;-0.22380929471463046
11.0;-0.03524614132516576;-0.13551411565092294;0.2451067770253893;-0.23569485382782107;-0.2985003641448516;-0.3243613362646796;0.30928072987461347;0.07887117089689183;-0.12040349879065693;0.1304985022858531;-0.11247229995419927;0.0618175636756188;-0.016946345918435732;-0.39053352326239776;-0.24685067370379185
12.0;-0.03154695402705254;-0.16469213852066483;0.2586209210742767;-0.24145418109776806;-0.33080390533463105;-0.31759360734086534;0.3425818160315852;0.06572072165915387;-0.14430058212115737;0.13740797136783528;-0.13851885421981713;0.11057673485419431;-0.018106618806901485;-0.41934153896377213;-0.26935087858094764
