row;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32
0.0;0.015624873339059774;-1.609278182495011E-4;-3.313060277795356E-4;0.010913852685123845;-0.015168173045510755;-0.01286737677301978;-0.016644132332257842;0.003512276020308614;-0.015280143998876615;0.016231293702899188;0.005814175504518727;0.006304886374176838;-2.102321512849753E-4;-0.0032664407992807135;-0.014650961751022705;-0.00950694655193292;0.012051116646997328;-0.009463747657803943;-0.018752738326572198;-0.0021039976239773973;0.01970622124297149;-0.007761552451163523;0.017623265670900546;-0.0013290032236666777;-0.011055425422394355;0.00873391298599736;0.004819688066428775;0.011401427328615005;0.01618283602655342;0.0163136850716679;-0.01475167830129354;0.016706347346201012;-0.015000295635964438
1.0;-0.9793508173549246;-0.9951366185122339;-0.9953069967217639;-0.9840618380088606;-1.010143863739495;-1.0078430674670042;-1.0116198230262423;-0.9914634146736758;-1.010255834692861;-0.9787443969910852;-0.9891615151894657;-0.9886708043198076;-0.9951859228452694;0.9967335592007193;0.9853490382489773;-1.0044826372459172;1.0120511166469974;0.9905362523421961;-1.0137284290205566;0.9978960023760226;1.0197062212429715;-1.002737243145148;1.0176232656709006;0.9986709967763333;-1.0060311161163789;-0.986241777707987;-0.9901560026275557;-0.9835742633653694;-0.9787928546674309;-0.9786620056223165;-1.009727368995278;-0.9782693433477834;-1.009975986329949
2.0;-1.974326508048909;-1.9901123092062183;-1.9902826874157484;-1.979037528702845;-2.0051195544334792;-2.0028187581609886;-2.0065955137202267;-1.9864391053676602;-2.0052315253868453;-1.9737200876850696;-1.98413720588345;-1.983646495013792;-1.9901616135392537;1.9967335592007194;1.9853490382489773;-1.9994583279399016;2.0120511166469974;1.990536252342196;-2.008704119714541;1.9978960023760226;2.0197062212429717;-1.9977129338391324;2.017623265670901;1.9986709967763332;-2.006031116116379;-1.9812174684019714;-1.9851316933215402;-1.9785499540593539;-1.9737685453614153;-1.973637696316301;-2.0047030596892625;-1.9732450340417678;-2.004951677023933
3.0;-2.969302198742893;-2.9850879999002027;-2.985258378109733;-2.9740132193968294;-3.0000952451274636;-2.997794448854973;-3.001571204414211;-2.9814147960616446;-3.0002072160808297;-2.968695778379054;-2.9791128965774343;-2.9786221857077764;-2.985137304233238;2.996733559197826;2.9853490382460843;-2.994434018633886;3.012051116644104;2.990536252339303;-3.0036798104085256;2.9978960023731296;3.0197062212400785;-2.992688624533117;3.0176232656680075;2.99867099677344;-3.006031116116379;-2.976193159095956;-2.9801073840155246;-2.9735256447533382;-2.9687442360553997;-2.9686133870102855;-2.999678750383247;-2.968220724735752;-2.9999273677179175
4.0;-3.9642778894368775;-3.980063690594187;-3.980234068803717;-3.968988910090814;-3.995070935821448;-3.9927701395489574;-3.9965468951081955;-3.976390486755629;-3.995182906774814;-3.9636714690730384;-3.9740885872714187;-3.9735978764017608;-3.9801129949272225;3.9967335544024687;3.985349033450727;-3.9894097093278704;4.012051111848747;3.9905362475439454;-3.99865550110251;3.997895997577772;4.019706216444721;-3.9876643152271014;4.01762326087265;3.9986709919780825;-4.006031116116379;-3.9711688497899402;-3.975083074709509;-3.9685013354473226;-3.963719926749384;-3.96358907770427;-3.9946544410772313;-3.9631964154297363;-3.994903058411902
5.0;-3.9607326580873954;-3.976518459244705;-3.976688837454235;-3.9654436787413316;-3.991525704471966;-3.9892249081994753;-3.9930016637587133;-3.972845255406147;-3.991637675425332;-3.960126237723556;-3.9705433559219365;-3.9700526450522786;-3.9765677635777403;4.000278785751951;3.988894264800209;-3.9858644779783883;4.015596343198229;3.9940814788934276;-3.995110269753028;4.001441228927255;4.023251447794204;-3.9841190838776193;4.021168492222133;4.002216223327565;-5.006031116116379;-4.966144540483924;-4.970058765403493;-4.963477026141307;-4.958695617443368;-4.958564768398254;-4.989630131771216;-4.958172106123721;-4.989878749105886
6.0;-3.9568810789390985;-3.972666880096408;-3.972837258305938;-3.9615920995930347;-3.987674125323669;-3.9853733290511784;-3.9891500846104164;-3.96899367625785;-3.987786096277035;-3.9562746585752593;-3.9666917767736396;-3.9662010659039817;-3.9727161844294434;4.004130364900248;3.992745843948506;-3.9820128988300914;4.019447922346526;3.9979330580417245;-3.991258690604731;4.005292808075551;4.0271030269425;-3.9802675047293223;4.025020071370429;4.006067802475862;-6.006031116116379;-5.961120231177908;-5.965034456097477;-5.958452716835291;-5.953671308137352;-5.953540459092238;-5.9846058224652;-5.953147796817705;-5.98485443979987
7.0;-2.956883392729188;-4.967642570790392;-4.9678129489999225;-2.9615944133831245;-2.9876764170861887;-4.980349019745162;-2.989152398400506;-2.9689959680203697;-4.98276178697102;-2.956276972365349;-2.9666940685361594;-4.9611767565979665;-2.972718498219533;5.0041280731377284;4.992743552185987;-2.982015212620181;5.0194456305840065;4.997930766279205;-2.9912610043948207;5.005290516313032;5.027100735179981;-2.980269818519412;5.02501777960791;5.006065510713342;-7.006031116116379;-6.956095921871892;-6.960010146791461;-6.953428407529275;-6.948646998831336;-6.948516149786222;-6.979581513159184;-6.948123487511689;-6.979830130493854
8.0;-3.9518590834231726;-5.962618261484376;-5.9627886396939065;-3.956570104077109;-3.982652107780173;-5.975324710439146;-3.9841280890944906;-3.963971658714354;-5.977737477665004;-3.9512526630593334;-3.9616697592301438;-5.9561524472919505;-3.9676941889135176;6.004108384854531;3.9977678614920023;-3.9769909033141655;6.019425942300809;5.997911077996007;-3.986236695088805;6.005270828029834;6.027081046896783;-3.9752455092133965;6.024998091324712;6.006045822430145;-8.001006806810363;-7.951071612565876;-7.954985837485445;-7.948404098223259;-7.94362268952532;-7.943491840480206;-7.974557203853168;-7.943099178205673;-7.974805821187838
9.0;-4.946834774117157;-6.95759395217836;-6.95776433038789;-4.951545794771093;-4.977627798474158;-6.97030040113313;-4.979103779788475;-4.958947349408339;-6.972713168358988;-4.946228353753318;-4.956645449924128;-6.951128137985934;-4.9626698796075015;7.004014112801977;3.002792170798018;-4.971966594008149;7.019331670248256;6.9978168059434545;-4.98121238578279;7.005176555977281;7.0269867748442305;-4.970221199907381;7.02490381927216;7.005951550377592;-8.995982497504347;-8.94604730325986;-8.94996152817943;-8.943379788917243;-8.938598380219304;-8.93846753117419;-8.969532894547152;-8.938074868899657;-8.969781511881822
