n.evals.q.1.0.	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.hebbian.layer.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.layer.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.layer.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.hebbian.neuron.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.neuron.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.neuron.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max
1.800e+03	2.498e-01	2.429e-01	2.854e-01	2.074e-01	1.060e-01	2.511e-01	4.032e-01	3.498e-01	5.091e-01	6.665e-01	6.060e-01	7.579e-01	5.000e-01	5.000e-01	5.000e-01
1.900e+03	2.498e-01	2.429e-01	2.854e-01	1.747e-01	9.255e-02	2.508e-01	4.005e-01	3.122e-01	5.023e-01	6.643e-01	5.980e-01	7.390e-01	5.000e-01	5.000e-01	5.000e-01
2.000e+03	2.514e-01	2.435e-01	3.374e-01	1.747e-01	1.223e-01	2.404e-01	4.005e-01	3.122e-01	5.023e-01	6.643e-01	5.228e-01	7.390e-01	5.000e-01	5.000e-01	5.000e-01
2.100e+03	2.514e-01	2.435e-01	3.374e-01	1.930e-01	1.223e-01	2.424e-01	4.005e-01	3.122e-01	5.023e-01	6.639e-01	5.228e-01	7.390e-01	5.000e-01	5.000e-01	5.000e-01
2.200e+03	2.514e-01	2.435e-01	3.374e-01	1.916e-01	1.223e-01	2.508e-01	4.005e-01	3.122e-01	5.023e-01	6.639e-01	5.228e-01	7.390e-01	5.000e-01	5.000e-01	5.000e-01
2.300e+03	2.514e-01	2.435e-01	3.374e-01	1.916e-01	1.299e-01	2.508e-01	4.005e-01	3.122e-01	5.023e-01	6.639e-01	5.228e-01	7.390e-01	5.000e-01	5.000e-01	5.000e-01
2.400e+03	2.514e-01	2.435e-01	3.374e-01	1.916e-01	1.342e-01	2.508e-01	4.005e-01	3.122e-01	5.023e-01	6.639e-01	5.228e-01	7.390e-01	5.000e-01	5.000e-01	5.000e-01
2.500e+03	2.498e-01	2.429e-01	3.374e-01	1.916e-01	1.347e-01	2.508e-01	4.005e-01	3.122e-01	5.023e-01	6.610e-01	5.228e-01	7.381e-01	5.000e-01	5.000e-01	5.000e-01
2.600e+03	2.498e-01	2.429e-01	3.374e-01	1.888e-01	1.342e-01	2.508e-01	4.005e-01	3.122e-01	5.023e-01	6.610e-01	5.184e-01	7.381e-01	5.000e-01	5.000e-01	5.000e-01
2.700e+03	2.498e-01	2.429e-01	3.374e-01	1.888e-01	1.299e-01	2.508e-01	4.005e-01	3.122e-01	5.023e-01	6.610e-01	5.177e-01	7.381e-01	5.000e-01	5.000e-01	5.000e-01
2.800e+03	2.489e-01	2.429e-01	2.854e-01	1.888e-01	1.299e-01	2.508e-01	4.005e-01	3.122e-01	5.023e-01	6.610e-01	5.177e-01	7.381e-01	5.000e-01	5.000e-01	5.000e-01
2.900e+03	2.489e-01	2.429e-01	2.854e-01	1.686e-01	1.276e-01	2.427e-01	4.005e-01	3.122e-01	5.023e-01	6.610e-01	5.177e-01	7.381e-01	5.000e-01	5.000e-01	5.668e-01
3.000e+03	2.489e-01	2.429e-01	2.854e-01	1.548e-01	1.276e-01	2.427e-01	4.005e-01	3.122e-01	5.023e-01	6.610e-01	5.177e-01	7.111e-01	5.000e-01	5.000e-01	5.668e-01
3.100e+03	2.489e-01	2.429e-01	2.854e-01	1.548e-01	1.276e-01	2.345e-01	4.005e-01	3.122e-01	5.023e-01	6.610e-01	5.177e-01	7.111e-01	5.000e-01	5.000e-01	5.668e-01
3.200e+03	2.489e-01	2.429e-01	2.854e-01	1.488e-01	1.182e-01	2.303e-01	4.005e-01	3.122e-01	5.023e-01	6.610e-01	5.177e-01	7.111e-01	5.000e-01	5.000e-01	5.668e-01
3.300e+03	2.489e-01	2.429e-01	2.854e-01	1.548e-01	1.276e-01	2.303e-01	4.005e-01	3.122e-01	5.023e-01	6.610e-01	5.177e-01	7.111e-01	5.000e-01	5.000e-01	8.166e-01
3.400e+03	2.489e-01	2.429e-01	2.854e-01	1.488e-01	9.362e-02	2.113e-01	4.005e-01	3.122e-01	5.023e-01	6.593e-01	5.167e-01	6.922e-01	5.000e-01	5.000e-01	8.166e-01
3.500e+03	2.489e-01	2.429e-01	2.854e-01	1.548e-01	1.276e-01	2.113e-01	4.005e-01	3.122e-01	5.023e-01	6.245e-01	5.100e-01	6.897e-01	5.000e-01	5.000e-01	8.166e-01
3.600e+03	2.489e-01	2.429e-01	2.854e-01	1.672e-01	8.831e-02	2.303e-01	4.005e-01	3.122e-01	5.023e-01	6.245e-01	5.100e-01	6.897e-01	5.000e-01	5.000e-01	8.166e-01
3.700e+03	2.489e-01	2.429e-01	2.854e-01	1.672e-01	1.276e-01	2.303e-01	4.005e-01	3.122e-01	5.023e-01	6.225e-01	5.100e-01	6.897e-01	5.000e-01	5.000e-01	8.166e-01
3.800e+03	2.489e-01	2.429e-01	2.854e-01	1.672e-01	7.904e-02	2.303e-01	4.005e-01	3.122e-01	5.023e-01	6.225e-01	5.100e-01	6.897e-01	5.000e-01	5.000e-01	9.933e-01
3.900e+03	2.489e-01	2.429e-01	2.854e-01	1.672e-01	7.904e-02	2.303e-01	4.005e-01	3.122e-01	5.023e-01	6.225e-01	5.100e-01	6.897e-01	5.000e-01	5.000e-01	9.933e-01
4.000e+03	2.489e-01	2.429e-01	2.854e-01	1.679e-01	1.276e-01	2.345e-01	4.005e-01	3.122e-01	5.023e-01	6.225e-01	5.100e-01	6.897e-01	5.000e-01	5.000e-01	9.933e-01
4.100e+03	2.489e-01	2.429e-01	2.854e-01	1.679e-01	1.276e-01	2.303e-01	4.005e-01	3.122e-01	5.023e-01	6.225e-01	5.100e-01	6.897e-01	5.000e-01	5.000e-01	9.933e-01
4.200e+03	2.489e-01	2.429e-01	2.854e-01	1.679e-01	1.276e-01	2.303e-01	4.005e-01	3.122e-01	5.023e-01	6.225e-01	5.100e-01	6.897e-01	5.000e-01	5.000e-01	9.933e-01
4.300e+03	2.489e-01	2.429e-01	2.854e-01	1.686e-01	1.276e-01	2.345e-01	4.005e-01	3.122e-01	5.023e-01	6.225e-01	5.100e-01	6.897e-01	5.000e-01	5.000e-01	9.933e-01
4.400e+03	2.489e-01	2.429e-01	2.854e-01	1.720e-01	1.299e-01	2.445e-01	4.005e-01	3.122e-01	5.023e-01	6.225e-01	5.100e-01	6.897e-01	5.000e-01	5.000e-01	9.933e-01
4.500e+03	2.489e-01	2.429e-01	2.854e-01	1.720e-01	1.299e-01	2.445e-01	4.005e-01	3.122e-01	5.023e-01	6.082e-01	5.028e-01	6.792e-01	5.000e-01	5.000e-01	9.933e-01
4.600e+03	2.498e-01	2.435e-01	2.854e-01	1.747e-01	1.299e-01	2.445e-01	4.005e-01	3.122e-01	5.023e-01	6.082e-01	5.028e-01	6.792e-01	5.000e-01	5.000e-01	9.827e-01
4.700e+03	2.498e-01	2.435e-01	2.854e-01	1.747e-01	1.299e-01	2.445e-01	4.005e-01	3.122e-01	5.023e-01	6.082e-01	5.028e-01	6.792e-01	5.000e-01	5.000e-01	8.166e-01
4.800e+03	2.498e-01	2.435e-01	2.854e-01	1.747e-01	1.299e-01	2.445e-01	4.005e-01	3.122e-01	5.023e-01	6.082e-01	5.028e-01	6.792e-01	5.000e-01	5.000e-01	8.166e-01
4.900e+03	2.498e-01	2.435e-01	2.854e-01	1.747e-01	1.299e-01	2.445e-01	4.005e-01	3.122e-01	5.023e-01	6.082e-01	5.028e-01	6.792e-01	5.000e-01	5.000e-01	8.166e-01
5.000e+03	2.498e-01	2.435e-01	2.854e-01	1.747e-01	1.276e-01	2.445e-01	4.005e-01	3.122e-01	5.023e-01	6.082e-01	5.028e-01	6.792e-01	5.000e-01	5.000e-01	8.166e-01
5.100e+03	2.498e-01	2.435e-01	2.854e-01	1.747e-01	1.276e-01	2.445e-01	4.005e-01	3.122e-01	5.023e-01	6.082e-01	5.028e-01	6.792e-01	5.000e-01	5.000e-01	8.166e-01
5.200e+03	2.498e-01	2.435e-01	2.854e-01	1.747e-01	1.276e-01	2.445e-01	4.005e-01	3.122e-01	5.023e-01	6.082e-01	5.028e-01	6.792e-01	5.000e-01	5.000e-01	8.166e-01
5.300e+03	2.498e-01	2.435e-01	2.854e-01	1.747e-01	1.276e-01	2.445e-01	4.005e-01	3.122e-01	5.023e-01	6.082e-01	5.028e-01	6.792e-01	5.000e-01	5.000e-01	8.166e-01
5.400e+03	2.498e-01	2.435e-01	2.854e-01	1.747e-01	1.276e-01	2.445e-01	4.005e-01	3.122e-01	5.023e-01	6.082e-01	5.028e-01	6.792e-01	5.000e-01	5.000e-01	8.166e-01
5.500e+03	2.498e-01	2.435e-01	2.854e-01	1.747e-01	1.299e-01	2.445e-01	4.005e-01	3.122e-01	5.023e-01	6.082e-01	5.028e-01	6.792e-01	5.000e-01	5.000e-01	8.166e-01
5.600e+03	2.498e-01	2.435e-01	2.854e-01	1.747e-01	1.299e-01	2.445e-01	4.005e-01	3.122e-01	5.023e-01	6.060e-01	5.028e-01	6.665e-01	5.000e-01	5.000e-01	8.161e-01
5.700e+03	2.498e-01	2.435e-01	2.854e-01	1.747e-01	1.299e-01	2.445e-01	4.005e-01	2.970e-01	5.023e-01	5.591e-01	5.021e-01	6.643e-01	5.000e-01	5.000e-01	8.161e-01
5.800e+03	2.498e-01	2.435e-01	2.854e-01	1.720e-01	1.276e-01	2.345e-01	4.005e-01	2.970e-01	5.023e-01	5.591e-01	5.021e-01	6.643e-01	5.000e-01	5.000e-01	8.161e-01
5.900e+03	2.489e-01	2.429e-01	2.828e-01	1.720e-01	1.276e-01	2.345e-01	4.005e-01	2.970e-01	5.023e-01	5.591e-01	5.021e-01	6.643e-01	5.000e-01	5.000e-01	8.161e-01
6.000e+03	2.485e-01	2.412e-01	2.828e-01	1.747e-01	1.299e-01	2.345e-01	4.005e-01	2.970e-01	5.023e-01	5.591e-01	5.021e-01	6.665e-01	5.000e-01	5.000e-01	8.166e-01
6.100e+03	2.485e-01	2.412e-01	2.828e-01	1.747e-01	1.299e-01	2.345e-01	4.005e-01	2.970e-01	5.023e-01	5.591e-01	5.021e-01	6.665e-01	5.000e-01	5.000e-01	8.166e-01
6.200e+03	2.485e-01	2.412e-01	2.828e-01	1.747e-01	1.299e-01	2.345e-01	4.005e-01	2.970e-01	5.023e-01	5.591e-01	5.021e-01	6.665e-01	5.000e-01	5.000e-01	8.166e-01
6.300e+03	2.485e-01	2.412e-01	2.828e-01	1.747e-01	1.349e-01	2.345e-01	4.005e-01	2.970e-01	5.023e-01	5.591e-01	5.021e-01	6.665e-01	5.000e-01	5.000e-01	8.166e-01
6.400e+03	2.485e-01	2.412e-01	2.828e-01	1.747e-01	1.349e-01	2.345e-01	4.005e-01	2.970e-01	5.023e-01	5.591e-01	5.021e-01	6.665e-01	5.000e-01	5.000e-01	8.166e-01
6.500e+03	2.489e-01	2.412e-01	2.854e-01	1.747e-01	1.349e-01	2.345e-01	4.005e-01	2.970e-01	5.023e-01	5.591e-01	5.021e-01	6.665e-01	5.000e-01	5.000e-01	8.166e-01
6.600e+03	2.489e-01	2.412e-01	2.854e-01	1.747e-01	1.349e-01	2.345e-01	4.005e-01	2.970e-01	5.023e-01	5.591e-01	5.021e-01	6.665e-01	5.000e-01	5.000e-01	8.166e-01
6.700e+03	2.489e-01	2.412e-01	2.854e-01	1.720e-01	1.299e-01	2.303e-01	4.005e-01	2.970e-01	5.023e-01	5.591e-01	5.021e-01	6.665e-01	5.000e-01	5.000e-01	8.166e-01
6.800e+03	2.489e-01	2.412e-01	2.854e-01	1.720e-01	1.299e-01	2.303e-01	4.005e-01	2.970e-01	5.023e-01	5.591e-01	5.021e-01	6.665e-01	5.000e-01	5.000e-01	8.166e-01
6.900e+03	2.489e-01	2.412e-01	2.854e-01	1.720e-01	1.299e-01	2.303e-01	4.005e-01	2.970e-01	5.023e-01	5.591e-01	5.021e-01	6.665e-01	5.000e-01	5.000e-01	8.166e-01
7.000e+03	2.489e-01	2.412e-01	2.854e-01	1.720e-01	1.299e-01	2.303e-01	4.005e-01	2.970e-01	5.023e-01	5.591e-01	5.021e-01	6.665e-01	5.000e-01	5.000e-01	8.166e-01
7.100e+03	2.489e-01	2.412e-01	2.854e-01	1.686e-01	1.276e-01	2.303e-01	4.005e-01	2.970e-01	5.023e-01	5.591e-01	5.021e-01	6.665e-01	5.000e-01	5.000e-01	8.166e-01
7.200e+03	2.489e-01	2.412e-01	2.854e-01	1.686e-01	1.276e-01	2.303e-01	4.005e-01	2.970e-01	5.023e-01	5.591e-01	5.021e-01	6.665e-01	5.000e-01	5.000e-01	8.166e-01
7.300e+03	2.489e-01	2.412e-01	2.854e-01	1.686e-01	1.276e-01	2.303e-01	4.005e-01	2.970e-01	5.023e-01	5.591e-01	5.021e-01	6.665e-01	5.000e-01	5.000e-01	8.166e-01
7.400e+03	2.489e-01	2.412e-01	2.854e-01	1.686e-01	1.276e-01	2.303e-01	4.005e-01	2.970e-01	5.023e-01	5.193e-01	4.809e-01	6.665e-01	5.000e-01	5.000e-01	8.166e-01
7.500e+03	2.489e-01	2.412e-01	2.854e-01	1.686e-01	1.276e-01	2.303e-01	4.005e-01	2.970e-01	5.023e-01	5.193e-01	4.809e-01	6.665e-01	5.000e-01	5.000e-01	8.166e-01
7.600e+03	2.489e-01	2.412e-01	2.854e-01	1.720e-01	1.276e-01	2.345e-01	4.005e-01	2.970e-01	5.023e-01	5.193e-01	4.809e-01	6.665e-01	5.000e-01	5.000e-01	8.166e-01
7.700e+03	2.489e-01	2.412e-01	2.854e-01	1.686e-01	1.276e-01	2.345e-01	4.005e-01	2.970e-01	5.023e-01	5.193e-01	4.809e-01	6.665e-01	5.000e-01	5.000e-01	8.166e-01
7.800e+03	2.489e-01	2.412e-01	2.854e-01	1.686e-01	1.276e-01	2.345e-01	4.005e-01	2.970e-01	5.023e-01	5.193e-01	4.809e-01	6.665e-01	5.000e-01	5.000e-01	8.166e-01
7.900e+03	2.485e-01	2.412e-01	2.854e-01	1.686e-01	1.276e-01	2.345e-01	4.005e-01	2.970e-01	5.023e-01	5.193e-01	4.809e-01	6.665e-01	5.000e-01	5.000e-01	8.166e-01
8.000e+03	2.485e-01	2.412e-01	2.854e-01	1.686e-01	1.276e-01	2.345e-01	4.005e-01	2.970e-01	5.023e-01	5.193e-01	4.809e-01	6.665e-01	5.000e-01	5.000e-01	8.166e-01
8.100e+03	2.485e-01	2.412e-01	2.854e-01	1.507e-01	1.227e-01	2.345e-01	4.005e-01	2.970e-01	5.023e-01	5.193e-01	4.809e-01	6.665e-01	5.000e-01	5.000e-01	8.161e-01
8.200e+03	2.485e-01	2.412e-01	2.854e-01	1.507e-01	1.227e-01	2.345e-01	4.005e-01	2.970e-01	5.023e-01	5.193e-01	4.809e-01	6.665e-01	5.000e-01	5.000e-01	8.161e-01
8.300e+03	2.485e-01	2.412e-01	2.854e-01	1.507e-01	1.227e-01	2.345e-01	4.005e-01	2.970e-01	5.023e-01	5.193e-01	4.809e-01	6.665e-01	5.000e-01	5.000e-01	8.161e-01
8.400e+03	2.485e-01	2.412e-01	2.854e-01	1.686e-01	1.276e-01	2.445e-01	4.005e-01	2.970e-01	5.023e-01	5.193e-01	4.809e-01	6.665e-01	5.000e-01	5.000e-01	8.161e-01
8.500e+03	2.485e-01	2.412e-01	2.854e-01	1.686e-01	1.276e-01	2.445e-01	4.005e-01	2.970e-01	5.023e-01	5.193e-01	4.809e-01	6.665e-01	5.000e-01	5.000e-01	8.161e-01
8.600e+03	2.485e-01	2.412e-01	2.854e-01	1.507e-01	1.227e-01	2.345e-01	4.005e-01	2.970e-01	5.023e-01	5.193e-01	4.809e-01	6.665e-01	5.000e-01	5.000e-01	8.161e-01
8.700e+03	2.485e-01	2.412e-01	2.854e-01	1.507e-01	1.227e-01	2.345e-01	4.005e-01	2.970e-01	5.023e-01	5.193e-01	4.809e-01	6.665e-01	5.000e-01	5.000e-01	8.161e-01
8.800e+03	2.485e-01	2.412e-01	2.854e-01	1.507e-01	1.227e-01	2.345e-01	4.005e-01	2.970e-01	5.023e-01	5.193e-01	4.809e-01	6.665e-01	5.000e-01	5.000e-01	8.312e-01
8.900e+03	2.485e-01	2.412e-01	2.854e-01	1.507e-01	1.227e-01	2.345e-01	4.005e-01	2.970e-01	5.023e-01	5.193e-01	4.809e-01	6.665e-01	5.000e-01	5.000e-01	8.091e-01
9.000e+03	2.485e-01	2.412e-01	2.854e-01	1.507e-01	1.227e-01	2.345e-01	4.005e-01	2.970e-01	5.023e-01	5.193e-01	4.809e-01	6.665e-01	5.000e-01	5.000e-01	8.091e-01
9.100e+03	2.485e-01	2.412e-01	2.854e-01	1.686e-01	1.276e-01	2.445e-01	4.005e-01	2.970e-01	5.023e-01	5.193e-01	4.809e-01	6.665e-01	5.000e-01	5.000e-01	8.091e-01
9.200e+03	2.485e-01	2.412e-01	2.854e-01	1.686e-01	1.276e-01	2.445e-01	4.005e-01	2.970e-01	5.023e-01	5.193e-01	4.729e-01	6.665e-01	5.000e-01	5.000e-01	8.091e-01
9.300e+03	2.485e-01	2.412e-01	2.854e-01	1.720e-01	1.276e-01	2.518e-01	4.005e-01	2.970e-01	5.023e-01	5.193e-01	4.729e-01	6.665e-01	5.000e-01	5.000e-01	8.091e-01
9.400e+03	2.485e-01	2.412e-01	2.854e-01	1.720e-01	1.276e-01	2.518e-01	4.005e-01	2.970e-01	5.023e-01	5.193e-01	4.729e-01	6.665e-01	5.000e-01	5.000e-01	8.091e-01
9.500e+03	2.485e-01	2.412e-01	2.854e-01	1.720e-01	1.227e-01	2.518e-01	4.005e-01	2.970e-01	5.023e-01	5.193e-01	4.729e-01	6.665e-01	5.000e-01	5.000e-01	8.091e-01
9.600e+03	2.477e-01	2.402e-01	2.828e-01	1.539e-01	1.210e-01	2.518e-01	4.005e-01	2.970e-01	5.023e-01	5.193e-01	4.729e-01	6.665e-01	5.000e-01	5.000e-01	8.091e-01
9.700e+03	2.477e-01	2.402e-01	2.828e-01	1.539e-01	1.210e-01	2.518e-01	4.005e-01	2.970e-01	5.023e-01	5.193e-01	4.729e-01	6.665e-01	5.000e-01	5.000e-01	8.160e-01
9.800e+03	2.477e-01	2.402e-01	2.828e-01	1.539e-01	1.210e-01	2.518e-01	4.005e-01	2.970e-01	5.023e-01	5.193e-01	4.729e-01	6.665e-01	5.000e-01	5.000e-01	8.160e-01
9.900e+03	2.477e-01	2.402e-01	2.828e-01	1.469e-01	1.210e-01	2.518e-01	4.005e-01	2.970e-01	5.023e-01	5.193e-01	4.729e-01	6.665e-01	5.000e-01	5.000e-01	8.160e-01
1.000e+04	2.477e-01	2.402e-01	2.828e-01	1.539e-01	1.111e-01	2.740e-01	4.005e-01	2.970e-01	5.023e-01	5.193e-01	4.729e-01	6.665e-01	5.000e-01	5.000e-01	8.160e-01
1.010e+04	2.477e-01	2.402e-01	2.828e-01	1.720e-01	1.111e-01	2.752e-01	4.005e-01	2.970e-01	5.023e-01	5.193e-01	4.729e-01	6.665e-01	5.000e-01	5.000e-01	8.160e-01
1.020e+04	2.477e-01	2.402e-01	2.828e-01	1.720e-01	1.111e-01	2.752e-01	4.005e-01	2.970e-01	5.023e-01	5.193e-01	4.729e-01	6.665e-01	5.000e-01	5.000e-01	8.160e-01
1.030e+04	2.477e-01	2.402e-01	2.828e-01	1.720e-01	1.111e-01	2.752e-01	4.005e-01	2.970e-01	5.023e-01	5.193e-01	4.729e-01	6.665e-01	5.000e-01	5.000e-01	8.160e-01
1.040e+04	2.477e-01	2.402e-01	2.828e-01	1.720e-01	1.111e-01	2.752e-01	4.005e-01	2.970e-01	5.023e-01	5.193e-01	4.729e-01	6.665e-01	5.000e-01	5.000e-01	8.160e-01
1.050e+04	2.477e-01	2.402e-01	2.828e-01	1.720e-01	1.111e-01	2.752e-01	4.005e-01	2.970e-01	5.023e-01	5.193e-01	4.729e-01	6.665e-01	5.000e-01	5.000e-01	8.160e-01
1.060e+04	2.485e-01	2.412e-01	2.828e-01	1.720e-01	1.111e-01	2.752e-01	4.005e-01	2.970e-01	5.023e-01	5.193e-01	4.729e-01	6.665e-01	5.000e-01	5.000e-01	8.160e-01
1.070e+04	2.485e-01	2.412e-01	2.828e-01	1.720e-01	1.111e-01	2.740e-01	4.005e-01	2.970e-01	5.023e-01	5.193e-01	4.729e-01	6.665e-01	5.000e-01	5.000e-01	8.160e-01
1.080e+04	2.485e-01	2.412e-01	2.828e-01	1.720e-01	1.276e-01	2.740e-01	4.005e-01	2.970e-01	5.023e-01	5.193e-01	4.729e-01	6.665e-01	5.000e-01	5.000e-01	8.160e-01
