x	y	progress.rate.q.0.05.0.00.fitness	progress.rate.q.0.05.0.00.frozen	progress.rate.q.0.05.0.00.copy.no.reset	progress.rate.q.0.05.0.00.copy.reset	progress.rate.q.0.05.0.00.or.no.reset	progress.rate.q.0.05.0.00.or.reset	progress.rate.q.0.05.0.10.fitness	progress.rate.q.0.05.0.10.frozen	progress.rate.q.0.05.0.10.copy.no.reset	progress.rate.q.0.05.0.10.copy.reset	progress.rate.q.0.05.0.10.or.no.reset	progress.rate.q.0.05.0.10.or.reset	progress.rate.q.0.05.0.25.fitness	progress.rate.q.0.05.0.25.frozen	progress.rate.q.0.05.0.25.copy.no.reset	progress.rate.q.0.05.0.25.copy.reset	progress.rate.q.0.05.0.25.or.no.reset	progress.rate.q.0.05.0.25.or.reset	progress.rate.q.0.05.0.50.fitness	progress.rate.q.0.05.0.50.frozen	progress.rate.q.0.05.0.50.copy.no.reset	progress.rate.q.0.05.0.50.copy.reset	progress.rate.q.0.05.0.50.or.no.reset	progress.rate.q.0.05.0.50.or.reset	progress.rate.q.0.05.1.00.fitness	progress.rate.q.0.05.1.00.frozen	progress.rate.q.0.05.1.00.copy.no.reset	progress.rate.q.0.05.1.00.copy.reset	progress.rate.q.0.05.1.00.or.no.reset	progress.rate.q.0.05.1.00.or.reset
0	0	nan	nan	nan	nan	nan	nan	4.500e-01	2.270e-02	8.582e-02	8.993e-03	1.292e-01	1.793e-02	5.000e-01	8.678e-03	3.490e-01	1.110e-02	5.384e-01	1.629e-02	5.000e-01	8.678e-03	3.490e-01	1.165e-02	5.384e-01	1.686e-02	6.000e-01	9.384e-03	7.085e-03	7.085e-03	9.032e-03	9.032e-03
0	1	nan	nan	nan	nan	nan	nan	5.000e-01	2.263e-02	7.757e-02	1.722e-02	-3.957e-02	-2.476e-03	5.500e-01	2.662e-02	1.883e-02	1.884e-02	2.564e-02	2.566e-02	6.000e-01	2.297e-02	1.705e-02	1.705e-02	2.268e-02	2.268e-02	6.000e-01	2.297e-02	1.705e-02	1.705e-02	2.268e-02	2.268e-02
0	2	nan	nan	nan	nan	nan	nan	4.900e-01	2.166e-02	2.793e-03	2.983e-02	-1.657e-02	2.524e-02	5.900e-01	4.143e-02	3.283e-02	3.417e-02	3.927e-02	4.131e-02	6.000e-01	4.612e-02	3.489e-02	3.490e-02	4.464e-02	4.465e-02	6.000e-01	4.612e-02	3.489e-02	3.490e-02	4.464e-02	4.465e-02
0	3	5.000e-02	1.025e-04	3.532e-03	3.749e-03	-3.532e-02	-3.402e-02	5.000e-01	3.231e-02	7.836e-02	3.336e-02	-2.467e-02	-3.586e-03	6.000e-01	5.858e-02	4.439e-02	4.454e-02	5.649e-02	5.661e-02	6.000e-01	5.858e-02	4.439e-02	4.452e-02	5.649e-02	5.662e-02	6.500e-01	5.832e-02	3.786e-02	3.786e-02	5.346e-02	5.346e-02
0	4	nan	nan	nan	nan	nan	nan	5.000e-01	5.432e-02	5.424e-02	5.972e-02	6.638e-02	7.147e-02	6.000e-01	7.222e-02	5.499e-02	5.502e-02	7.247e-02	7.250e-02	6.500e-01	8.061e-02	5.082e-02	5.082e-02	7.264e-02	7.264e-02	6.500e-01	8.061e-02	5.082e-02	5.082e-02	7.264e-02	7.264e-02
0	5	nan	nan	nan	nan	nan	nan	5.000e-01	1.368e-01	1.205e-01	6.080e-02	1.635e-01	7.970e-02	6.000e-01	7.302e-02	6.399e-02	6.399e-02	7.342e-02	7.343e-02	6.500e-01	9.617e-02	6.516e-02	6.519e-02	8.988e-02	8.992e-02	6.500e-01	9.617e-02	6.516e-02	6.522e-02	8.988e-02	8.992e-02
0	6	nan	nan	nan	nan	nan	nan	5.000e-01	7.536e-02	2.734e-01	6.470e-02	-1.311e-01	-5.172e-02	6.500e-01	1.075e-01	7.102e-02	7.104e-02	9.949e-02	9.951e-02	6.500e-01	1.075e-01	7.102e-02	7.104e-02	9.949e-02	9.951e-02	6.500e-01	1.075e-01	7.102e-02	7.104e-02	9.949e-02	9.951e-02
0	7	nan	nan	nan	nan	nan	nan	5.000e-01	1.029e-02	5.819e-02	7.704e-03	-2.005e-01	-4.754e-02	6.000e-01	1.058e-01	9.168e-02	9.170e-02	1.069e-01	1.069e-01	6.500e-01	1.179e-01	8.408e-02	8.534e-02	1.109e-01	1.120e-01	6.500e-01	1.179e-01	8.408e-02	8.534e-02	1.109e-01	1.120e-01
0	8	nan	nan	nan	nan	nan	nan	5.000e-01	5.928e-02	1.097e-01	5.398e-02	-3.922e-02	-2.268e-02	6.000e-01	1.190e-01	1.050e-01	1.050e-01	1.209e-01	1.209e-01	6.500e-01	1.480e-01	9.794e-02	9.827e-02	1.367e-01	1.369e-01	6.500e-01	1.480e-01	9.794e-02	9.827e-02	1.367e-01	1.369e-01
0	9	5.000e-02	0.000e+00	5.000e-02	5.000e-02	-5.000e-01	-5.000e-01	5.000e-01	1.064e-01	1.356e-01	9.525e-02	-2.726e-01	-2.922e-01	6.000e-01	1.300e-01	1.147e-01	1.147e-01	1.340e-01	1.340e-01	6.000e-01	1.300e-01	1.147e-01	1.147e-01	1.340e-01	1.340e-01	6.000e-01	1.300e-01	1.147e-01	1.147e-01	1.340e-01	1.340e-01
