n.evals.q.1.0.	xor._.me.hebbian.network.best.quality.inconsistency	xor._.me.hebbian.network.best.quality.inconsistency.min	xor._.me.hebbian.network.best.quality.inconsistency.max	xor._.me.hebbian.layer.best.quality.inconsistency	xor._.me.hebbian.layer.best.quality.inconsistency.min	xor._.me.hebbian.layer.best.quality.inconsistency.max	xor._.me.hebbian.neuron.best.quality.inconsistency	xor._.me.hebbian.neuron.best.quality.inconsistency.min	xor._.me.hebbian.neuron.best.quality.inconsistency.max	xor._.me.hebbian.synapse.best.quality.inconsistency	xor._.me.hebbian.synapse.best.quality.inconsistency.min	xor._.me.hebbian.synapse.best.quality.inconsistency.max	xor._.me.freeForm.best.quality.inconsistency	xor._.me.freeForm.best.quality.inconsistency.min	xor._.me.freeForm.best.quality.inconsistency.max
3.800e+03	5.295e-01	4.310e-01	8.371e-01	4.429e-01	3.783e-01	5.846e-01	2.288e-01	1.968e-01	2.466e-01	3.139e-01	2.686e-01	3.599e-01	6.516e-16	3.165e-16	1.967e-01
3.900e+03	5.295e-01	4.310e-01	8.371e-01	4.429e-01	3.783e-01	5.846e-01	2.288e-01	1.968e-01	2.466e-01	3.139e-01	2.686e-01	3.599e-01	6.516e-16	3.165e-16	1.967e-01
4.000e+03	5.295e-01	4.310e-01	8.371e-01	4.429e-01	3.783e-01	5.846e-01	2.288e-01	1.968e-01	2.466e-01	3.119e-01	2.575e-01	3.599e-01	6.516e-16	3.165e-16	1.967e-01
4.100e+03	5.295e-01	4.310e-01	8.371e-01	4.409e-01	3.589e-01	5.815e-01	2.288e-01	1.968e-01	2.466e-01	3.119e-01	2.575e-01	3.599e-01	6.516e-16	3.165e-16	1.967e-01
4.200e+03	5.295e-01	4.310e-01	8.371e-01	4.409e-01	3.589e-01	5.815e-01	2.288e-01	1.968e-01	2.466e-01	3.119e-01	2.575e-01	3.599e-01	6.516e-16	3.165e-16	1.967e-01
4.300e+03	5.295e-01	4.310e-01	8.371e-01	4.409e-01	3.589e-01	5.815e-01	2.288e-01	1.968e-01	2.466e-01	3.119e-01	2.575e-01	3.599e-01	6.516e-16	3.165e-16	1.967e-01
4.400e+03	5.295e-01	4.310e-01	8.371e-01	4.409e-01	3.589e-01	5.815e-01	2.288e-01	1.968e-01	2.466e-01	3.119e-01	2.575e-01	3.599e-01	6.516e-16	3.165e-16	1.967e-01
4.500e+03	5.295e-01	4.310e-01	8.371e-01	4.409e-01	3.589e-01	5.815e-01	2.288e-01	1.968e-01	2.466e-01	3.119e-01	2.575e-01	3.599e-01	6.516e-16	3.165e-16	1.893e-01
4.600e+03	5.295e-01	4.310e-01	8.371e-01	4.409e-01	3.589e-01	5.815e-01	2.288e-01	1.968e-01	2.466e-01	3.104e-01	2.575e-01	3.599e-01	6.516e-16	3.165e-16	1.967e-01
4.700e+03	5.146e-01	4.309e-01	8.371e-01	4.409e-01	3.302e-01	5.815e-01	2.288e-01	1.968e-01	2.466e-01	3.104e-01	2.575e-01	3.599e-01	6.516e-16	3.165e-16	1.967e-01
4.800e+03	5.146e-01	4.309e-01	8.371e-01	4.409e-01	3.302e-01	5.815e-01	2.288e-01	1.968e-01	2.466e-01	3.104e-01	2.575e-01	3.599e-01	1.914e-13	3.165e-16	1.932e-01
4.900e+03	5.146e-01	4.309e-01	8.371e-01	4.409e-01	3.302e-01	5.815e-01	2.288e-01	1.968e-01	2.466e-01	3.104e-01	2.575e-01	3.599e-01	1.914e-13	3.165e-16	1.932e-01
5.000e+03	5.146e-01	4.309e-01	8.371e-01	4.409e-01	3.589e-01	5.815e-01	2.288e-01	1.968e-01	2.466e-01	3.104e-01	2.575e-01	3.599e-01	1.914e-13	3.165e-16	1.932e-01
5.100e+03	5.146e-01	4.309e-01	8.371e-01	4.407e-01	3.589e-01	5.815e-01	2.288e-01	1.968e-01	2.466e-01	3.104e-01	2.575e-01	3.599e-01	2.143e-09	3.165e-16	2.083e-01
5.200e+03	5.146e-01	4.309e-01	8.371e-01	4.407e-01	3.589e-01	5.815e-01	2.288e-01	1.968e-01	2.466e-01	3.104e-01	2.575e-01	3.599e-01	2.143e-09	3.165e-16	2.083e-01
5.300e+03	5.146e-01	4.309e-01	8.371e-01	4.407e-01	3.589e-01	5.815e-01	2.288e-01	1.968e-01	2.466e-01	3.104e-01	2.575e-01	3.599e-01	2.143e-09	3.165e-16	2.083e-01
5.400e+03	5.146e-01	4.309e-01	8.371e-01	4.407e-01	3.589e-01	5.815e-01	2.288e-01	1.968e-01	2.466e-01	3.104e-01	2.575e-01	3.599e-01	2.143e-09	3.165e-16	1.979e-01
5.500e+03	5.146e-01	4.309e-01	8.371e-01	4.407e-01	3.589e-01	5.815e-01	2.288e-01	1.968e-01	2.466e-01	3.104e-01	2.575e-01	3.599e-01	1.406e-08	3.165e-16	2.083e-01
5.600e+03	5.146e-01	4.309e-01	8.371e-01	4.407e-01	3.589e-01	5.815e-01	2.288e-01	1.968e-01	2.466e-01	3.104e-01	2.575e-01	3.599e-01	1.406e-08	3.165e-16	2.083e-01
5.700e+03	5.146e-01	4.309e-01	8.371e-01	4.407e-01	3.589e-01	5.815e-01	2.288e-01	1.968e-01	2.466e-01	3.104e-01	2.575e-01	3.599e-01	1.406e-08	3.165e-16	2.083e-01
5.800e+03	5.146e-01	4.309e-01	8.371e-01	4.407e-01	3.589e-01	5.815e-01	2.288e-01	1.968e-01	2.466e-01	3.104e-01	2.575e-01	3.599e-01	1.406e-08	3.165e-16	2.083e-01
5.900e+03	5.146e-01	4.309e-01	8.371e-01	4.407e-01	3.589e-01	5.815e-01	2.288e-01	1.968e-01	2.466e-01	3.104e-01	2.575e-01	3.599e-01	1.406e-08	3.165e-16	2.083e-01
6.000e+03	5.146e-01	4.309e-01	8.371e-01	4.407e-01	3.589e-01	5.815e-01	2.288e-01	1.968e-01	2.466e-01	3.104e-01	2.575e-01	3.599e-01	1.406e-08	3.165e-16	2.083e-01
6.100e+03	5.146e-01	4.309e-01	8.371e-01	4.407e-01	3.589e-01	5.815e-01	2.288e-01	1.968e-01	2.466e-01	3.104e-01	2.575e-01	3.599e-01	1.406e-08	3.165e-16	2.083e-01
6.200e+03	5.146e-01	4.309e-01	8.371e-01	4.407e-01	3.589e-01	5.815e-01	2.288e-01	1.968e-01	2.466e-01	3.104e-01	2.516e-01	3.599e-01	1.406e-08	3.165e-16	2.083e-01
6.300e+03	5.146e-01	4.309e-01	8.371e-01	4.407e-01	3.589e-01	5.815e-01	2.288e-01	1.968e-01	2.466e-01	3.104e-01	2.516e-01	3.599e-01	1.406e-08	3.165e-16	2.083e-01
6.400e+03	5.146e-01	4.309e-01	8.371e-01	4.407e-01	3.589e-01	5.815e-01	2.288e-01	1.968e-01	2.466e-01	3.104e-01	2.516e-01	3.599e-01	1.406e-08	3.165e-16	2.083e-01
6.500e+03	5.146e-01	4.309e-01	8.371e-01	4.407e-01	3.589e-01	5.815e-01	2.288e-01	1.968e-01	2.466e-01	3.104e-01	2.516e-01	3.599e-01	4.572e-08	3.165e-16	2.134e-01
6.600e+03	5.146e-01	4.309e-01	8.371e-01	4.407e-01	3.589e-01	5.815e-01	2.288e-01	1.968e-01	2.466e-01	3.104e-01	2.516e-01	3.599e-01	4.572e-08	3.165e-16	2.134e-01
6.700e+03	5.146e-01	4.309e-01	8.371e-01	4.406e-01	2.829e-01	4.997e-01	2.288e-01	1.968e-01	2.466e-01	3.104e-01	2.516e-01	3.579e-01	4.572e-08	3.165e-16	2.134e-01
6.800e+03	4.620e-01	4.309e-01	7.283e-01	4.406e-01	3.589e-01	4.997e-01	2.288e-01	1.968e-01	2.466e-01	3.104e-01	2.516e-01	3.579e-01	4.572e-08	3.165e-16	2.134e-01
6.900e+03	4.620e-01	4.309e-01	7.283e-01	4.406e-01	3.589e-01	4.997e-01	2.288e-01	1.968e-01	2.466e-01	3.104e-01	2.516e-01	3.579e-01	4.572e-08	3.165e-16	2.179e-01
7.000e+03	4.620e-01	4.309e-01	7.283e-01	4.406e-01	3.589e-01	4.997e-01	2.288e-01	1.968e-01	2.466e-01	3.104e-01	2.516e-01	3.579e-01	4.572e-08	3.165e-16	2.179e-01
7.100e+03	4.620e-01	4.309e-01	7.283e-01	4.406e-01	3.589e-01	4.997e-01	2.288e-01	1.968e-01	2.466e-01	3.104e-01	2.516e-01	3.579e-01	4.572e-08	3.165e-16	2.179e-01
7.200e+03	4.620e-01	4.309e-01	7.283e-01	4.406e-01	3.589e-01	4.997e-01	2.288e-01	1.968e-01	2.466e-01	3.064e-01	2.516e-01	3.579e-01	4.572e-08	3.165e-16	2.179e-01
7.300e+03	4.620e-01	4.309e-01	7.283e-01	4.406e-01	3.589e-01	4.997e-01	2.288e-01	1.968e-01	2.466e-01	2.880e-01	2.365e-01	3.517e-01	4.572e-08	3.165e-16	2.179e-01
7.400e+03	4.620e-01	4.309e-01	7.283e-01	4.406e-01	3.589e-01	4.997e-01	2.288e-01	1.968e-01	2.466e-01	2.880e-01	2.365e-01	3.517e-01	4.572e-08	3.165e-16	2.179e-01
7.500e+03	4.620e-01	4.309e-01	7.283e-01	4.406e-01	3.589e-01	4.997e-01	2.288e-01	1.968e-01	2.466e-01	2.880e-01	2.325e-01	3.517e-01	4.572e-08	3.165e-16	2.179e-01
7.600e+03	4.620e-01	4.309e-01	7.283e-01	4.406e-01	3.589e-01	4.997e-01	2.288e-01	1.968e-01	2.466e-01	2.908e-01	2.325e-01	3.517e-01	4.572e-08	3.165e-16	2.179e-01
