x	y	progress.rate.q.0.05.0.00.quality.maturePerformance	progress.rate.q.0.05.0.00.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	progress.rate.q.0.05.0.10.quality.maturePerformance	progress.rate.q.0.05.0.10.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	progress.rate.q.0.05.0.25.quality.maturePerformance	progress.rate.q.0.05.0.25.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	progress.rate.q.0.05.0.50.quality.maturePerformance	progress.rate.q.0.05.0.50.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	progress.rate.q.0.05.1.00.quality.maturePerformance	progress.rate.q.0.05.1.00.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.
0	0	nan	nan	nan	nan	5.300e-01	1.245e-02	5.300e-01	1.245e-02	6.700e-01	1.090e-02
0	1	nan	nan	nan	nan	5.000e-01	3.747e-02	1.000e+00	6.146e-02	1.000e+00	6.146e-02
0	2	nan	nan	-1.000e+00	-9.538e-01	5.000e-01	5.949e-02	6.500e-01	7.655e-02	7.000e-01	4.118e-02
0	3	nan	nan	nan	nan	6.600e-01	1.188e-01	6.600e-01	1.188e-01	1.000e+00	1.167e-01
0	4	nan	nan	5.000e-01	8.466e-02	6.500e-01	1.260e-01	7.000e-01	7.687e-02	7.400e-01	8.664e-02
0	5	nan	nan	-1.100e-01	6.939e-04	6.300e-01	1.538e-01	9.200e-01	1.928e-01	9.200e-01	1.928e-01
0	6	nan	nan	-1.000e+00	-8.332e-01	6.500e-01	1.692e-01	7.000e-01	1.884e-01	7.000e-01	1.884e-01
0	7	nan	nan	nan	nan	5.000e-01	1.903e-01	7.700e-01	2.423e-01	7.700e-01	2.423e-01
0	8	nan	nan	7.000e-02	-6.208e-02	5.000e-01	1.039e-01	5.000e-01	1.039e-01	6.500e-01	1.980e-01
0	9	5.000e-01	2.048e-02	6.500e-01	1.014e-02	6.500e-01	1.014e-02	6.500e-01	1.014e-02	6.500e-01	1.014e-02
