n.evals.q.1.0.	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.hebbian.layer.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.layer.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.layer.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.hebbian.neuron.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.neuron.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.neuron.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max
2.250e+04	7.993e-02	5.815e-02	1.355e-01	2.237e-01	9.899e-02	2.463e-01	2.449e-01	1.896e-01	3.392e-01	3.928e-01	2.204e-01	4.844e-01	7.392e-01	5.000e-01	1.000e+00
2.260e+04	7.993e-02	5.815e-02	1.355e-01	2.237e-01	9.899e-02	2.463e-01	2.449e-01	1.896e-01	3.392e-01	3.928e-01	2.204e-01	4.844e-01	7.392e-01	5.000e-01	1.000e+00
2.270e+04	7.993e-02	5.815e-02	1.355e-01	2.237e-01	9.899e-02	2.463e-01	2.449e-01	1.896e-01	3.392e-01	3.928e-01	2.204e-01	4.844e-01	7.392e-01	5.000e-01	1.000e+00
2.280e+04	7.993e-02	5.815e-02	1.355e-01	2.237e-01	9.899e-02	2.463e-01	2.449e-01	1.896e-01	3.392e-01	3.928e-01	2.204e-01	4.844e-01	7.392e-01	5.000e-01	1.000e+00
2.290e+04	7.993e-02	5.815e-02	1.355e-01	2.237e-01	9.899e-02	2.463e-01	2.449e-01	1.896e-01	3.392e-01	3.928e-01	2.204e-01	4.844e-01	7.392e-01	5.000e-01	1.000e+00
2.300e+04	7.993e-02	5.815e-02	1.355e-01	2.237e-01	9.899e-02	2.463e-01	2.449e-01	1.896e-01	3.392e-01	3.928e-01	2.204e-01	4.844e-01	7.405e-01	5.068e-01	1.000e+00
2.310e+04	7.993e-02	5.815e-02	1.355e-01	2.237e-01	9.899e-02	2.463e-01	2.449e-01	1.896e-01	3.392e-01	3.928e-01	2.204e-01	4.844e-01	7.405e-01	5.068e-01	1.000e+00
2.320e+04	7.993e-02	5.815e-02	1.355e-01	2.237e-01	9.899e-02	2.463e-01	2.449e-01	1.896e-01	3.392e-01	3.928e-01	2.204e-01	4.844e-01	7.405e-01	5.068e-01	1.000e+00
2.330e+04	7.993e-02	5.815e-02	1.355e-01	2.237e-01	9.899e-02	2.463e-01	2.449e-01	1.896e-01	3.392e-01	3.928e-01	2.204e-01	4.844e-01	7.405e-01	5.068e-01	1.000e+00
2.340e+04	7.993e-02	5.815e-02	1.355e-01	2.237e-01	9.899e-02	2.463e-01	2.449e-01	1.896e-01	3.392e-01	3.928e-01	2.204e-01	4.844e-01	7.405e-01	5.068e-01	1.000e+00
2.350e+04	7.993e-02	5.815e-02	1.355e-01	2.237e-01	9.899e-02	2.463e-01	2.449e-01	1.896e-01	3.392e-01	3.928e-01	2.204e-01	4.844e-01	7.405e-01	5.068e-01	1.000e+00
2.360e+04	7.993e-02	5.815e-02	1.355e-01	2.237e-01	9.899e-02	2.463e-01	2.449e-01	1.896e-01	3.392e-01	3.928e-01	2.204e-01	4.844e-01	7.405e-01	5.068e-01	1.000e+00
2.370e+04	7.993e-02	5.815e-02	1.355e-01	2.237e-01	9.899e-02	2.463e-01	2.449e-01	1.896e-01	3.392e-01	3.928e-01	2.204e-01	4.844e-01	7.405e-01	5.068e-01	1.000e+00
2.380e+04	7.993e-02	5.815e-02	1.355e-01	2.237e-01	9.899e-02	2.463e-01	2.449e-01	1.896e-01	3.392e-01	3.928e-01	2.204e-01	4.844e-01	7.405e-01	5.068e-01	1.000e+00
2.390e+04	7.993e-02	5.815e-02	1.355e-01	2.237e-01	9.899e-02	2.463e-01	2.449e-01	1.896e-01	3.392e-01	3.928e-01	2.204e-01	4.844e-01	7.405e-01	5.068e-01	1.000e+00
2.400e+04	7.993e-02	5.815e-02	1.355e-01	2.237e-01	9.899e-02	2.463e-01	2.449e-01	1.896e-01	3.392e-01	3.928e-01	2.204e-01	4.844e-01	7.405e-01	5.068e-01	1.000e+00
2.410e+04	7.993e-02	5.815e-02	1.355e-01	2.237e-01	9.899e-02	2.463e-01	2.449e-01	1.896e-01	3.392e-01	3.928e-01	2.204e-01	4.844e-01	7.405e-01	5.068e-01	1.000e+00
2.420e+04	7.993e-02	5.815e-02	1.355e-01	2.237e-01	9.899e-02	2.463e-01	2.449e-01	1.896e-01	3.392e-01	3.928e-01	2.204e-01	4.844e-01	7.405e-01	5.068e-01	1.000e+00
2.430e+04	7.993e-02	5.815e-02	1.355e-01	2.237e-01	9.899e-02	2.463e-01	2.449e-01	1.896e-01	3.392e-01	3.928e-01	2.204e-01	4.844e-01	7.405e-01	5.068e-01	1.000e+00
2.440e+04	7.993e-02	5.815e-02	1.355e-01	2.134e-01	9.899e-02	2.454e-01	2.449e-01	1.896e-01	3.392e-01	3.928e-01	2.204e-01	4.844e-01	7.405e-01	5.068e-01	1.000e+00
2.450e+04	7.993e-02	5.815e-02	1.355e-01	2.134e-01	9.899e-02	2.454e-01	2.449e-01	1.896e-01	3.392e-01	3.928e-01	2.204e-01	4.844e-01	7.405e-01	5.068e-01	1.000e+00
2.460e+04	7.993e-02	5.815e-02	1.355e-01	2.134e-01	9.899e-02	2.454e-01	2.449e-01	1.896e-01	3.392e-01	3.928e-01	2.204e-01	4.844e-01	7.405e-01	5.068e-01	1.000e+00
2.470e+04	7.993e-02	5.815e-02	1.355e-01	2.060e-01	9.899e-02	2.453e-01	2.449e-01	1.896e-01	3.392e-01	3.928e-01	2.204e-01	4.844e-01	7.405e-01	5.068e-01	1.000e+00
2.480e+04	7.993e-02	5.815e-02	1.355e-01	2.060e-01	9.899e-02	2.453e-01	2.449e-01	1.896e-01	3.392e-01	3.928e-01	2.204e-01	4.844e-01	7.405e-01	5.068e-01	1.000e+00
2.490e+04	7.993e-02	5.815e-02	1.355e-01	2.060e-01	9.899e-02	2.453e-01	2.449e-01	1.896e-01	3.392e-01	3.928e-01	2.204e-01	4.844e-01	7.405e-01	5.068e-01	1.000e+00
2.500e+04	7.993e-02	5.815e-02	1.355e-01	2.060e-01	9.899e-02	2.453e-01	2.449e-01	1.896e-01	3.392e-01	3.928e-01	2.204e-01	4.844e-01	7.392e-01	5.068e-01	1.000e+00
