x	y	progress.rate.q.0.05.0.00.fitness	progress.rate.q.0.05.0.00.frozen	progress.rate.q.0.05.0.10.fitness	progress.rate.q.0.05.0.10.frozen	progress.rate.q.0.05.0.25.fitness	progress.rate.q.0.05.0.25.frozen	progress.rate.q.0.05.0.50.fitness	progress.rate.q.0.05.0.50.frozen	progress.rate.q.0.05.1.00.fitness	progress.rate.q.0.05.1.00.frozen
0	0	nan	nan	7.000e-01	3.446e-03	7.750e-01	7.867e-03	8.750e-01	9.263e-03	8.750e-01	9.263e-03
0	1	nan	nan	8.750e-01	2.168e-02	8.750e-01	2.168e-02	8.750e-01	2.168e-02	8.750e-01	2.168e-02
0	2	nan	nan	8.750e-01	3.170e-02	8.750e-01	3.170e-02	8.750e-01	3.170e-02	8.750e-01	3.170e-02
0	3	nan	nan	8.542e-01	7.772e-02	8.750e-01	5.502e-02	8.750e-01	5.502e-02	8.750e-01	5.502e-02
0	4	1.250e-01	-1.951e-02	8.542e-01	9.338e-02	8.750e-01	5.129e-02	8.750e-01	5.129e-02	8.750e-01	5.129e-02
0	5	nan	nan	6.958e-01	8.932e-02	8.750e-01	7.146e-02	8.750e-01	7.146e-02	8.750e-01	7.146e-02
0	6	nan	nan	8.542e-01	7.625e-02	8.542e-01	7.625e-02	8.750e-01	8.318e-02	8.750e-01	8.318e-02
0	7	nan	nan	5.833e-01	8.673e-02	7.500e-01	8.452e-02	8.542e-01	7.128e-02	8.542e-01	7.128e-02
0	8	nan	nan	5.833e-01	2.929e-02	7.500e-01	5.340e-02	7.500e-01	5.340e-02	7.500e-01	5.340e-02
0	9	2.708e-01	7.292e-02	6.000e-01	1.371e-01	7.708e-01	6.853e-02	7.708e-01	6.853e-02	7.708e-01	6.853e-02
1	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	3	nan	nan	nan	nan	nan	nan	8.750e-01	1.102e-01	8.750e-01	1.102e-01
1	4	nan	nan	8.750e-01	9.300e-02	8.750e-01	9.300e-02	8.750e-01	9.300e-02	8.750e-01	9.300e-02
1	5	nan	nan	8.750e-01	9.448e-02	8.750e-01	9.448e-02	8.750e-01	9.448e-02	8.750e-01	9.448e-02
1	6	nan	nan	8.750e-01	1.630e-01	8.750e-01	1.630e-01	8.750e-01	1.630e-01	8.750e-01	1.630e-01
1	7	nan	nan	8.750e-01	1.342e-01	8.750e-01	1.342e-01	8.750e-01	1.342e-01	8.750e-01	1.342e-01
1	8	nan	nan	8.750e-01	1.698e-01	8.750e-01	1.698e-01	8.750e-01	1.698e-01	8.750e-01	1.698e-01
1	9	4.583e-01	9.681e-02	8.750e-01	1.565e-01	8.750e-01	1.565e-01	8.750e-01	1.565e-01	8.750e-01	1.565e-01
2	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	8.750e-01	2.175e-01	8.750e-01	2.175e-01	8.750e-01	2.175e-01
2	8	nan	nan	nan	nan	7.708e-01	1.860e-01	8.750e-01	2.053e-01	8.750e-01	2.053e-01
2	9	4.583e-01	2.679e-01	8.750e-01	2.352e-01	8.750e-01	2.352e-01	8.750e-01	2.352e-01	8.750e-01	2.352e-01
3	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	8	nan	nan	nan	nan	nan	nan	8.750e-01	2.784e-01	8.750e-01	2.784e-01
3	9	3.583e-01	3.685e-01	8.750e-01	2.821e-01	8.750e-01	2.821e-01	8.750e-01	2.821e-01	8.875e-01	3.776e-01
4	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	9	4.583e-01	3.742e-01	8.750e-01	3.654e-01	8.958e-01	4.365e-01	8.958e-01	4.365e-01	8.958e-01	4.365e-01
5	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
5	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
