x	y	progress.rate.q.0.05.0.00.fitness	progress.rate.q.0.05.0.00.frozen	progress.rate.q.0.05.0.10.fitness	progress.rate.q.0.05.0.10.frozen	progress.rate.q.0.05.0.25.fitness	progress.rate.q.0.05.0.25.frozen	progress.rate.q.0.05.0.50.fitness	progress.rate.q.0.05.0.50.frozen	progress.rate.q.0.05.1.00.fitness	progress.rate.q.0.05.1.00.frozen
0	0	nan	nan	7.208e-01	5.883e-03	8.542e-01	2.445e-02	8.750e-01	1.476e-02	8.750e-01	1.476e-02
0	1	nan	nan	8.542e-01	2.650e-02	8.625e-01	2.966e-02	8.750e-01	3.808e-02	8.958e-01	4.164e-02
0	2	nan	nan	8.750e-01	4.348e-02	8.750e-01	4.348e-02	8.958e-01	4.825e-02	8.958e-01	4.825e-02
0	3	nan	nan	8.750e-01	5.477e-02	8.750e-01	5.477e-02	8.750e-01	5.477e-02	8.750e-01	5.477e-02
0	4	nan	nan	8.750e-01	5.462e-02	8.750e-01	5.462e-02	8.750e-01	5.462e-02	8.958e-01	7.502e-02
0	5	nan	nan	7.500e-01	6.283e-02	8.750e-01	6.817e-02	8.750e-01	6.817e-02	8.958e-01	1.192e-01
0	6	nan	nan	7.500e-01	7.660e-02	7.708e-01	4.110e-02	8.333e-01	1.404e-01	8.542e-01	4.291e-02
0	7	nan	nan	7.500e-01	2.369e-02	7.708e-01	4.553e-02	8.333e-01	4.694e-02	8.333e-01	4.694e-02
0	8	nan	nan	7.292e-01	2.211e-02	7.708e-01	5.398e-02	7.708e-01	5.398e-02	7.708e-01	5.398e-02
0	9	1.458e-01	2.250e-01	6.958e-01	7.456e-02	7.708e-01	6.614e-02	7.917e-01	5.389e-02	8.333e-01	6.294e-02
1	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	3	nan	nan	nan	nan	nan	nan	7.917e-01	1.101e-01	7.917e-01	1.101e-01
1	4	nan	nan	7.292e-01	7.427e-02	8.750e-01	8.490e-02	8.750e-01	8.490e-02	8.750e-01	8.490e-02
1	5	nan	nan	8.125e-01	9.024e-02	8.750e-01	9.193e-02	8.750e-01	9.193e-02	8.958e-01	1.254e-01
1	6	nan	nan	8.750e-01	9.524e-02	8.750e-01	9.524e-02	8.958e-01	1.487e-01	8.958e-01	1.487e-01
1	7	nan	nan	8.750e-01	1.062e-01	8.750e-01	1.062e-01	8.750e-01	1.062e-01	8.750e-01	1.062e-01
1	8	nan	nan	8.750e-01	1.133e-01	8.750e-01	1.133e-01	8.750e-01	1.133e-01	8.958e-01	2.013e-01
1	9	4.583e-01	-1.532e-02	8.750e-01	1.205e-01	8.750e-01	1.205e-01	8.958e-01	2.430e-01	8.958e-01	2.430e-01
2	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	8.750e-01	2.245e-01	8.750e-01	2.245e-01	8.750e-01	2.245e-01
2	8	nan	nan	7.083e-01	1.419e-01	8.750e-01	2.192e-01	8.750e-01	2.192e-01	8.750e-01	2.192e-01
2	9	4.583e-01	1.365e-01	8.750e-01	2.141e-01	8.958e-01	2.895e-01	8.958e-01	2.895e-01	8.958e-01	2.895e-01
3	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	9	5.833e-01	4.042e-01	8.750e-01	3.119e-01	8.958e-01	3.745e-01	8.958e-01	3.745e-01	8.958e-01	3.745e-01
4	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
