x	y	progress.rate.q.0.05.0.00.fitness	progress.rate.q.0.05.0.00.frozen	progress.rate.q.0.05.0.10.fitness	progress.rate.q.0.05.0.10.frozen	progress.rate.q.0.05.0.25.fitness	progress.rate.q.0.05.0.25.frozen	progress.rate.q.0.05.0.50.fitness	progress.rate.q.0.05.0.50.frozen	progress.rate.q.0.05.1.00.fitness	progress.rate.q.0.05.1.00.frozen
0	0	nan	nan	nan	nan	nan	nan	2.896e-01	1.670e-02	3.299e-01	2.055e-02
0	1	nan	nan	nan	nan	4.167e-01	2.513e-02	4.167e-01	2.513e-02	4.167e-01	2.513e-02
0	2	nan	nan	3.368e-01	3.535e-02	4.819e-01	6.005e-02	4.819e-01	6.005e-02	4.931e-01	5.395e-02
0	3	nan	nan	4.219e-01	6.734e-02	4.948e-01	1.146e-01	4.948e-01	1.146e-01	5.052e-01	7.361e-02
0	4	nan	nan	4.878e-01	8.580e-02	4.948e-01	8.911e-02	4.948e-01	8.911e-02	5.087e-01	7.478e-02
0	5	nan	nan	4.497e-01	1.411e-01	4.948e-01	1.034e-01	4.951e-01	9.227e-02	5.087e-01	1.137e-01
0	6	nan	nan	4.948e-01	1.407e-01	4.948e-01	1.407e-01	4.948e-01	1.407e-01	5.000e-01	1.376e-01
0	7	nan	nan	4.618e-01	1.487e-01	5.000e-01	1.748e-01	5.073e-01	1.416e-01	5.073e-01	1.416e-01
0	8	nan	nan	4.878e-01	2.308e-01	4.948e-01	2.109e-01	4.948e-01	2.109e-01	4.948e-01	2.109e-01
0	9	2.139e-01	1.848e-01	5.608e-01	5.007e-01	5.608e-01	5.007e-01	5.608e-01	5.007e-01	5.625e-01	4.963e-01
1	0	nan	nan	nan	nan	nan	nan	nan	nan	1.337e-01	5.226e-03
1	1	nan	nan	nan	nan	nan	nan	4.063e-01	3.485e-02	4.063e-01	3.485e-02
1	2	nan	nan	nan	nan	4.087e-01	5.904e-02	4.948e-01	5.234e-02	4.948e-01	5.234e-02
1	3	nan	nan	nan	nan	4.306e-01	4.769e-02	4.948e-01	5.452e-02	5.087e-01	7.761e-02
1	4	nan	nan	nan	nan	4.167e-01	7.933e-02	4.955e-01	8.466e-02	5.104e-01	8.222e-02
1	5	nan	nan	2.986e-01	1.717e-01	4.184e-01	7.187e-02	5.017e-01	1.449e-01	5.104e-01	1.129e-01
1	6	nan	nan	4.167e-01	1.813e-01	4.167e-01	1.813e-01	5.017e-01	1.503e-01	5.087e-01	1.228e-01
1	7	nan	nan	3.698e-01	1.825e-01	4.861e-01	1.617e-01	5.035e-01	9.851e-02	5.104e-01	1.249e-01
1	8	nan	nan	3.906e-01	2.238e-01	4.948e-01	1.649e-01	5.017e-01	1.898e-01	5.104e-01	1.492e-01
1	9	4.063e-01	3.526e-01	5.642e-01	4.874e-01	5.753e-01	5.048e-01	5.764e-01	5.111e-01	5.781e-01	4.970e-01
2	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	2	nan	nan	nan	nan	nan	nan	nan	nan	4.792e-01	5.448e-02
2	3	nan	nan	nan	nan	nan	nan	4.080e-01	6.603e-02	4.288e-01	4.782e-02
2	4	nan	nan	nan	nan	nan	nan	4.080e-01	8.699e-02	4.948e-01	7.297e-02
2	5	nan	nan	nan	nan	nan	nan	4.965e-01	1.173e-01	5.017e-01	1.108e-01
2	6	nan	nan	nan	nan	nan	nan	5.000e-01	1.157e-01	5.000e-01	1.157e-01
